row_index,ID,Tool,missing_rate,zero_rate,y_true,global_pred,residual_pred,corrected_pred,global_residual,corrected_residual,global_absolute_error,corrected_absolute_error,absolute_error_change,improved
395,NH1436,N,0.001114413075780089,0.041976225854383355,2.9314942272737503,2.837933301925659,0.03318949043750763,2.8478901490569113,0.09356092534809113,0.08360407821683902,0.09356092534809113,0.08360407821683902,0.009956847131252111,True
396,NH1437,M,0.0,0.04791976225854384,2.4572546287883332,2.5742571353912354,-0.025973062962293625,2.5664652165025474,-0.11700250660290212,-0.10921058771421421,0.11700250660290212,0.10921058771421421,0.00779191888868791,True
397,NH1438,N,0.0014858841010401188,0.041604754829123326,2.8197956249991667,2.830474853515625,-0.00995703786611557,2.8274877421557902,-0.010679228516458306,-0.007692117156623546,0.010679228516458306,0.007692117156623546,0.00298711135983476,True
398,NH1439,M,0.0,0.04940564635958395,2.6040388181808334,2.637495994567871,-0.010197259485721588,2.634436816722155,-0.03345717638703771,-0.030397998541321414,0.03345717638703771,0.030397998541321414,0.003059177845716299,True
399,NH1440,M,0.001114413075780089,0.04606240713224369,2.4855075101008333,2.6446657180786133,-0.019420266151428223,2.638839638233185,-0.15915820797778002,-0.15333212813235164,0.15915820797778002,0.15333212813235164,0.005826079845428378,True
400,NH1441,N,0.0003714710252600297,0.03974739970282318,2.6845978813138895,2.790726661682129,-0.0029019485227763653,2.789856077125296,-0.10612878036823936,-0.10525819581140627,0.10612878036823936,0.10525819581140627,0.0008705845568330872,True
401,NH1442,M,0.0003714710252600297,0.037518573551263,2.690955692424499,2.835744857788086,-0.05319971963763237,2.8197849418967964,-0.1447891653635871,-0.12882924947229757,0.1447891653635871,0.12882924947229757,0.015959915891289533,True
402,NH1443,M,0.0007429420505200594,0.043462109955423475,2.6812744053033337,2.6630053520202637,-0.01672549545764923,2.657987703382969,0.018269053283070047,0.02328670192036464,0.018269053283070047,0.02328670192036464,-0.005017648637294592,False
403,NH1444,M,0.0003714710252600297,0.043462109955423475,2.7301533333329164,2.652578353881836,-0.029818039387464523,2.6436329420655964,0.0775749794510805,0.08652039126732003,0.0775749794510805,0.08652039126732003,-0.008945411816239535,False
404,NH1445,L,0.0003714710252600297,0.0412332838038633,2.918158560606666,2.8410613536834717,0.010967097245156765,2.844351482857019,0.07709720692319433,0.07380707774964712,0.07709720692319433,0.07380707774964712,0.003290129173547207,True
405,NH1446,N,0.0,0.044947994056463596,2.772907863636667,2.8665387630462646,-0.03347951918840408,2.8564949072897434,-0.09363089940959757,-0.08358704365307634,0.09363089940959757,0.08358704365307634,0.010043855756521225,True
406,NH1447,M,0.0014858841010401188,0.043833580980683504,2.79463993939375,2.736905813217163,0.021596482023596764,2.7433847578242423,0.05773412617658691,0.0512551815695077,0.05773412617658691,0.0512551815695077,0.006478944607079207,True
407,NH1448,N,0.0,0.043833580980683504,2.7518247045458337,2.787928581237793,-0.027521999552845955,2.7796719813719393,-0.03610387669195925,-0.02784727682610555,0.03610387669195925,0.02784727682610555,0.008256599865853698,True
408,NH1449,L,0.0018573551263001485,0.04086181277860327,2.8542932992424994,2.834688663482666,0.008021771907806396,2.837095195055008,0.0196046357598334,0.01719810418749157,0.0196046357598334,0.01719810418749157,0.00240653157234183,True
409,NH1450,J,0.0014858841010401188,0.04049034175334324,2.755381289925676,2.93937611579895,0.06038616597652435,2.9574919655919074,-0.18399482587327398,-0.2021106756662312,0.18399482587327398,0.2021106756662312,-0.018115849792957217,False
410,NH1451,J,0.001114413075780089,0.04791976225854384,3.0433975808080547,2.886815309524536,-0.04333662614226341,2.873814321681857,0.15658227128351854,0.16958325912619765,0.15658227128351854,0.16958325912619765,-0.013000987842679113,False
411,NH1452,J,0.0,0.041604754829123326,3.246185393939722,3.1682534217834473,0.06154812499880791,3.18671785928309,0.07793197215627456,0.059467534656632015,0.07793197215627456,0.059467534656632015,0.01846443749964255,True
412,NH1454,L,0.0018573551263001485,0.03863298662704309,2.8213227462112505,2.8071982860565186,-0.025749240070581436,2.799473514035344,0.0141244601547319,0.021849232175906508,0.0141244601547319,0.021849232175906508,-0.0077247720211746085,False
413,NH1455,N,0.002228826151560178,0.0412332838038633,2.7748878939404165,2.8133275508880615,-0.013386419974267483,2.8093116248957815,-0.03843965694764506,-0.034423730955364995,0.03843965694764506,0.034423730955364995,0.004015925992280067,True
414,NH1456,L,0.0003714710252600297,0.0412332838038633,2.539858378787917,2.6537511348724365,-0.07632864266633987,2.6308525420725344,-0.11389275608451932,-0.09099416328461718,0.11389275608451932,0.09099416328461718,0.02289859279990214,True
415,NH1457,N,0.0007429420505200594,0.03789004457652303,2.965334935605833,2.9726085662841797,0.0030218821484595537,2.9735151309287176,-0.007273630678346521,-0.008180195322884387,0.007273630678346521,0.008180195322884387,-0.0009065646445378661,False
416,NH1458,N,0.0014858841010401188,0.041976225854383355,2.8149711704537497,2.7816853523254395,-0.034227337688207626,2.7714171510189773,0.03328581812831022,0.04355401943477233,0.03328581812831022,0.04355401943477233,-0.01026820130646211,False
417,NH1460,N,0.0014858841010401188,0.04049034175334324,2.915021795454443,2.7780725955963135,-0.07863057404756546,2.7544834233820437,0.1369491998581296,0.1605383720723994,0.1369491998581296,0.1605383720723994,-0.023589172214269816,False
418,NH1461,L,0.0,0.03268945022288262,2.707362411616389,2.6725807189941406,-0.058028362691402435,2.65517221018672,0.03478169262224817,0.0521902014296689,0.03478169262224817,0.0521902014296689,-0.01740850880742073,False
419,NH1462,N,0.0007429420505200594,0.03231797919762259,2.6863496919191663,2.73960018157959,0.0007030420820228755,2.739811094204197,-0.05325048966042356,-0.0534614022850306,0.05325048966042356,0.0534614022850306,-0.0002109126246070403,False
420,NH1463,L,0.12741456166419018,0.028603268945022287,2.520522416666666,2.7522284984588623,-0.08519093692302704,2.7266712173819543,-0.2317060817921961,-0.20614880071528807,0.2317060817921961,0.20614880071528807,0.025557281076908023,True
421,NH1464,N,0.0003714710252600297,0.03974739970282318,2.8710665303020826,2.7651166915893555,0.011701375246047974,2.76862710416317,0.10594983871272712,0.10243942613891255,0.10594983871272712,0.10243942613891255,0.0035104125738145697,True
422,NH1465,N,0.0003714710252600297,0.04011887072808321,3.1901213409087497,3.0372960567474365,-0.03287838026881218,3.027432542666793,0.15282528416131314,0.1626887982419567,0.15282528416131314,0.1626887982419567,-0.009863514080643565,False
423,NH1466,N,0.001114413075780089,0.03714710252600297,2.797970242424584,2.727837562561035,-0.02480674721300602,2.7203955383971334,0.07013267986354865,0.07757470402745037,0.07013267986354865,0.07757470402745037,-0.007442024163901717,False
424,NH1467,N,0.0007429420505200594,0.044947994056463596,2.779368295454374,2.756931781768799,-0.008191900327801704,2.754474211670458,0.02243651368557531,0.024894083783916,0.02243651368557531,0.024894083783916,-0.002457570098340689,False
425,NH1468,L,0.001114413075780089,0.041976225854383355,2.851153931818126,2.773618459701538,0.046435873955488205,2.7875492218881845,0.07753547211658773,0.06360470992994127,0.07753547211658773,0.06360470992994127,0.013930762186646461,True
426,NH1469,N,0.0,0.044947994056463596,3.3536392916670836,3.290790557861328,0.19033069908618927,3.347889767587185,0.06284873380575551,0.005749524079898816,0.06284873380575551,0.005749524079898816,0.05709920972585669,True
427,NH1469,N,0.0003714710252600297,0.044947994056463596,3.3536392916670836,3.328150749206543,0.2273239940404892,3.3963479474186897,0.025488542460540664,-0.042708655751606095,0.025488542460540664,0.042708655751606095,-0.01722011329106543,False
428,NH1470,L,0.0007429420505200594,0.037518573551263,2.9344255719695838,2.9082043170928955,0.10083866119384766,2.93845591545105,0.02622125487668825,-0.0040303434814661365,0.02622125487668825,0.0040303434814661365,0.022190911395222113,True
429,NH1470,L,0.001114413075780089,0.037518573551263,2.9344255719695838,2.9155077934265137,0.07518459111452103,2.93806317076087,0.018917778543070085,-0.003637598791286223,0.018917778543070085,0.003637598791286223,0.015280179751783862,True
430,NH1471,N,0.0003714710252600297,0.03937592867756315,2.700038464015417,2.689985752105713,-0.036562737077474594,2.6790169309824705,0.010052711909704026,0.021021533032946405,0.010052711909704026,0.021021533032946405,-0.010968821123242378,False
431,NH1472,L,0.0007429420505200594,0.0412332838038633,2.871240454544792,2.906507968902588,0.07303498685359955,2.9284184649586678,-0.03526751435779607,-0.057178010413875935,0.03526751435779607,0.057178010413875935,-0.021910496056079865,False
432,NH1473,N,0.001114413075780089,0.041604754829123326,2.8334246988633334,2.8175549507141113,0.0043726470321416855,2.8188667448237537,0.01586974814922204,0.014557954039579712,0.01586974814922204,0.014557954039579712,0.001311794109642328,True
433,NH1474,N,0.001114413075780089,0.03974739970282318,2.944900195834292,2.925258159637451,0.02184789441525936,2.931812527962029,0.019642036196840795,0.013087667872262898,0.019642036196840795,0.013087667872262898,0.006554368324577897,True
434,NH1475,N,0.0018573551263001485,0.0412332838038633,2.9112718484852085,2.804121732711792,-0.039456192404031754,2.7922848749905826,0.10715011577341649,0.11898697349462584,0.10715011577341649,0.11898697349462584,-0.011836857721209348,False
435,NH1476,L,0.0007429420505200594,0.037518573551263,2.697709937500001,2.67161226272583,-0.056036386638879776,2.6548013467341662,0.026097674774170798,0.04290859076583464,0.026097674774170798,0.04290859076583464,-0.016810915991663844,False
436,NH1477,N,0.0003714710252600297,0.037518573551263,2.8579737840900004,2.7953941822052,0.005336468107998371,2.7969951226375995,0.06257960188480016,0.06097866145240083,0.06257960188480016,0.06097866145240083,0.0016009404323993337,True
437,NH1478,N,0.0014858841010401188,0.038261515601783064,2.9087390106059994,3.063025712966919,0.03361911326646805,3.0731114469468594,-0.15428670236091957,-0.16437243634086007,0.15428670236091957,0.16437243634086007,-0.010085733979940503,False
438,NH1479,N,0.0,0.04049034175334324,2.7656549090905553,2.732484817504883,-0.017097512260079384,2.727355563826859,0.03317009158567252,0.03829934526369616,0.03317009158567252,0.03829934526369616,-0.0051292536780236375,False
439,NH1480,N,0.001114413075780089,0.04977711738484398,2.856577093434167,2.85339617729187,-0.014569221995770931,2.8490254106931387,0.0031809161422970966,0.007551682741028465,0.0031809161422970966,0.007551682741028465,-0.004370766598731368,False
440,NH1481,N,0.001114413075780089,0.036404160475482915,2.5367798143945834,2.6696038246154785,-0.02537005953490734,2.6619928067550065,-0.13282401022089507,-0.12521299236042305,0.13282401022089507,0.12521299236042305,0.007611017860472025,True
441,NH1482,N,0.0014858841010401188,0.03566121842496285,3.0714249128787503,3.0710110664367676,0.04756385087966919,3.0852802217006685,0.0004138464419827237,-0.01385530882191821,0.0004138464419827237,0.01385530882191821,-0.013441462379935487,False
442,NH1483,J,0.002228826151560178,0.04791976225854384,3.305119875,3.16811203956604,0.1089312806725502,3.200791423767805,0.1370078354339599,0.10432845123219492,0.1370078354339599,0.10432845123219492,0.03267938420176497,True
443,NH1484,J,0.0029717682020802376,0.03789004457652303,3.04554245454625,2.928971290588379,0.03241970017552376,2.938697200641036,0.11657116395787126,0.10684525390521404,0.11657116395787126,0.10684525390521404,0.009725910052657216,True
444,NH1485,J,0.0003714710252600297,0.03714710252600297,2.8668407803025,2.826720952987671,-0.011667962186038494,2.8232205643318595,0.04011982731482888,0.04362021597064025,0.04011982731482888,0.04362021597064025,-0.0035003886558113706,False
445,NH1486,J,0.0007429420505200594,0.04086181277860327,2.9221965719687497,2.9981231689453125,-0.1268797069787979,2.960059256851673,-0.07592659697656279,-0.037862684882923325,0.07592659697656279,0.037862684882923325,0.03806391209363946,True
446,NH1487,J,0.0,0.043462109955423475,2.7554371666662503,2.939695119857788,0.005233759060502052,2.941265247575939,-0.18425795319153782,-0.1858280809096886,0.18425795319153782,0.1858280809096886,-0.0015701277181507933,False
447,NH1488,J,0.0003714710252600297,0.04977711738484398,3.213455666666251,3.134871006011963,0.06924332678318024,3.155644004046917,0.07858466065428793,0.05781166261933368,0.07858466065428793,0.05781166261933368,0.02077299803495425,True
448,NH1489,J,0.0014858841010401188,0.034918276374442794,2.961716594697083,2.894927501678467,-0.0003019791329279542,2.8948369079385885,0.06678909301861635,0.06687968675849465,0.06678909301861635,0.06687968675849465,-9.059373987829744e-05,False
449,NH1490,J,0.0007429420505200594,0.038261515601783064,3.205263837121666,3.3146753311157227,0.1489388793706894,3.3593569949269293,-0.10941149399405647,-0.15409315780526311,0.10941149399405647,0.15409315780526311,-0.04468166381120664,False
450,NH1491,N,0.0003714710252600297,0.03417533432392273,2.4046029571968743,2.553779363632202,-0.03107883408665657,2.5444557134062054,-0.1491764064353278,-0.13985275620933102,0.1491764064353278,0.13985275620933102,0.009323650225996793,True
451,NH1492,N,0.0003714710252600297,0.03194650817236255,2.7699136931808335,2.7695000171661377,-0.04615851864218712,2.7556524615734816,0.0004136760146957741,0.01426123160735182,0.0004136760146957741,0.01426123160735182,-0.013847555592656047,False
452,NH1493,L,0.0003714710252600297,0.04903417533432392,2.756723655304167,2.6778464317321777,-0.020239360630512238,2.671774623543024,0.07887722357198923,0.08494903176114299,0.07887722357198923,0.08494903176114299,-0.00607180818915376,False
453,NH1494,N,0.001114413075780089,0.04271916790490342,2.8766519621216666,2.6610610485076904,0.007303078193217516,2.6632519719656558,0.2155909136139762,0.21339999015601085,0.2155909136139762,0.21339999015601085,0.0021909234579653436,True
454,NH1495,N,0.0014858841010401188,0.030089153046062408,2.5458145189391668,2.682584047317505,-0.004771951586008072,2.6811524618417026,-0.1367695283783381,-0.13533794290253587,0.1367695283783381,0.13533794290253587,0.001431585475802244,True
455,NH1496,N,0.0007429420505200594,0.030832095096582468,2.794155,2.9429075717926025,0.00328535633161664,2.9438931786920874,-0.1487525717926026,-0.1497381786920875,0.1487525717926026,0.1497381786920875,-0.0009856068994849032,False
456,NH1497,N,0.0,0.04011887072808321,2.7536738371212492,2.7183055877685547,-0.011049872264266014,2.714990626089275,0.03536824935269456,0.03868321103197436,0.03536824935269456,0.03868321103197436,-0.0033149616792798042,False
457,NH1498,L,0.0003714710252600297,0.031203566121842496,2.580586496212916,2.635817766189575,-0.04593717306852341,2.6220366142690184,-0.05523126997665928,-0.041450118056102436,0.05523126997665928,0.041450118056102436,0.013781151920556844,True
458,NH1499,N,0.001114413075780089,0.04791976225854384,3.0142012803036105,2.9099419116973877,0.0008246650686487556,2.9101893112179824,0.10425936860622276,0.10401196908562804,0.10425936860622276,0.10401196908562804,0.0002473995205947155,True
459,NH1500,L,0.0,0.0412332838038633,2.7833541388886114,2.749124765396118,-0.056407686322927475,2.73220245949924,0.03422937349249322,0.051151679389371374,0.03422937349249322,0.051151679389371374,-0.016922305896878154,False
460,NH1501,N,0.0003714710252600297,0.03603268945022288,3.142547452020001,3.0090694427490234,-0.02206735871732235,3.0024492351338266,0.13347800927097753,0.1400982168861744,0.13347800927097753,0.1400982168861744,-0.0066202076151968825,False
461,NH1502,N,0.0003714710252600297,0.03417533432392273,2.919967611743666,3.056349754333496,0.007365924771875143,3.0585595317650585,-0.13638214258982995,-0.1385919200213923,0.13638214258982995,0.1385919200213923,-0.0022097774315623653,False
462,NH1503,N,0.0007429420505200594,0.03268945022288262,2.989936401514583,2.807602643966675,0.007662588730454445,2.809901420585811,0.18233375754790826,0.18003498092877201,0.18233375754790826,0.18003498092877201,0.0022987766191362446,True
463,NH1504,L,0.0007429420505200594,0.04940564635958395,2.7883351439399995,2.8786628246307373,0.011668546125292778,2.8821633884683253,-0.09032768069073782,-0.09382824452832583,0.09032768069073782,0.09382824452832583,-0.003500563837588011,False
464,NH1505,J,0.002228826151560178,0.044947994056463596,3.096972156565,3.1144349575042725,0.043064285069704056,3.1273542430251835,-0.017462800939272327,-0.030382086460183366,0.017462800939272327,0.030382086460183366,-0.012919285520911039,False
465,NH1506,J,0.0018573551263001485,0.044947994056463596,2.8570248535352776,2.8130240440368652,-0.06465758383274078,2.793626768887043,0.04400080949841234,0.06339808464823449,0.04400080949841234,0.06339808464823449,-0.019397275149822146,False
466,NH1507,J,0.002228826151560178,0.04234769687964339,2.773399805556389,2.803537368774414,0.03591719642281532,2.814312527701259,-0.030137563218024965,-0.04091272214486974,0.030137563218024965,0.04091272214486974,-0.010775158926844774,False
467,NH1508,N,0.0003714710252600297,0.0412332838038633,2.7506098939383334,2.78765869140625,-0.05382771044969559,2.7715103782713415,-0.03704879746791656,-0.020900484333008063,0.03704879746791656,0.020900484333008063,0.0161483131349085,True
468,NH1509,L,0.002600297176820208,0.04234769687964339,2.7863670681812502,2.870685577392578,0.005661106202751398,2.8723839092534034,-0.08431850921132789,-0.08601684107215313,0.08431850921132789,0.08601684107215313,-0.0016983318608252418,False
469,NH1510,N,0.0018573551263001485,0.041604754829123326,2.82887276894,2.7571072578430176,-0.008610791526734829,2.754524020384997,0.07176551109698259,0.07434874855500295,0.07176551109698259,0.07434874855500295,-0.00258323745802036,False
470,NH1511,N,0.0003714710252600297,0.04309063893016345,2.811349795454166,2.8611717224121094,0.03242891654372215,2.870900397375226,-0.04982192695794341,-0.059550601921059876,0.04982192695794341,0.059550601921059876,-0.009728674963116468,False
471,NH1512,L,0.002600297176820208,0.03974739970282318,2.5712548257574994,2.6073288917541504,-0.04785067215561867,2.5929736901074647,-0.03607406599665097,-0.021718864349965283,0.03607406599665097,0.021718864349965283,0.014355201646685689,True
472,NH1513,L,0.001114413075780089,0.03566121842496285,2.8397837083341666,2.778730869293213,0.012089582160115242,2.7823577439412475,0.06105283904095371,0.05742596439291914,0.06105283904095371,0.05742596439291914,0.0036268746480345726,True
473,NH1514,L,0.0014858841010401188,0.046805349182763745,2.848514276515833,2.8879194259643555,-0.036324769258499146,2.877021995186806,-0.03940514944852236,-0.028507718670972793,0.03940514944852236,0.028507718670972793,0.010897430777549566,True
474,NH1515,L,0.0003714710252600297,0.04309063893016345,2.855452022727083,2.738908529281616,-0.0014055956853553653,2.7384868505760096,0.11654349344546677,0.11696517215107338,0.11654349344546677,0.11696517215107338,-0.0004216787056066096,False
475,NH1516,N,0.0007429420505200594,0.04271916790490342,2.918081704544584,2.7768189907073975,0.02896491251885891,2.7855084644630552,0.14126271383718647,0.1325732400815287,0.14126271383718647,0.1325732400815287,0.008689473755657762,True
476,NH1517,L,0.001114413075780089,0.04234769687964339,2.7876860757570836,2.8155689239501953,0.010668160393834114,2.8187693720683455,-0.02788284819311171,-0.031083296311261943,0.02788284819311171,0.031083296311261943,-0.0032004481181502342,False
477,NH1518,L,0.0014858841010401188,0.04606240713224369,2.7509270113641673,2.8293063640594482,-0.02726539596915245,2.8211267452687023,-0.07837935269528096,-0.07019973390453504,0.07837935269528096,0.07019973390453504,0.008179618790745913,True
478,NH1519,J,0.02786032689450223,0.03789004457652303,2.9073547348479165,2.873443603515625,0.04475941136479378,2.886871426925063,0.03391113133229151,0.020483307922853466,0.03391113133229151,0.020483307922853466,0.013427823409438044,True
479,NH1520,J,0.02711738484398217,0.03528974739970282,2.7224765946977083,2.6885485649108887,0.017480751499533653,2.6937927903607486,0.033928029786819636,0.028683804336959717,0.033928029786819636,0.028683804336959717,0.005244225449859918,True
480,NH1521,J,0.02674591381872214,0.03677563150074294,2.683536670454166,2.7994086742401123,-0.03319079801440239,2.7894514348357915,-0.1158720037859462,-0.10591476438162539,0.1158720037859462,0.10591476438162539,0.009957239404320806,True
481,NH1522,J,0.029717682020802376,0.03937592867756315,2.93052868939375,2.8657946586608887,0.06424742192029953,2.8850688852369784,0.06473403073286121,0.04545980415677153,0.06473403073286121,0.04545980415677153,0.01927422657608968,True
482,NH1528,N,0.0003714710252600297,0.0338038632986627,2.695868310606111,2.745290517807007,0.02699042484164238,2.7533876452594996,-0.04942220720089585,-0.057519334653388654,0.04942220720089585,0.057519334653388654,-0.008097127452492803,False
483,NH1529,L,0.0014858841010401188,0.041976225854383355,2.8512445277777783,2.8388102054595947,0.08932498097419739,2.865607699751854,0.012434322318183533,-0.014363171974075772,0.012434322318183533,0.014363171974075772,-0.0019288496558922397,False
484,NH1530,N,0.0,0.03566121842496285,3.0451293030302775,2.923783779144287,0.021614305675029755,2.930268070846796,0.1213455238859904,0.11486123218348165,0.1213455238859904,0.11486123218348165,0.006484291702508749,True
485,NH1543,N,0.0014858841010401188,0.04420505200594354,2.9225200530312496,2.903202772140503,0.01796291396021843,2.9085916463285684,0.01931728089074669,0.01392840670268125,0.01931728089074669,0.01392840670268125,0.00538887418806544,True
486,NH1543,N,0.0014858841010401188,0.04420505200594354,2.9225200530312496,2.9073002338409424,0.013784725219011307,2.911435651406646,0.015219819190307238,0.011084401624603668,0.015219819190307238,0.011084401624603668,0.00413541756570357,True
487,NH1544,N,0.002228826151560178,0.04309063893016345,2.946005458334166,2.9082212448120117,0.018468325957655907,2.9137617425993083,0.03778421352215444,0.03224371573485785,0.03778421352215444,0.03224371573485785,0.005540497787296594,True
488,NH1544,N,0.0033432392273402673,0.04309063893016345,2.946005458334166,2.9290473461151123,0.03447084501385689,2.9393885996192695,0.016958112219053856,0.006616858714896701,0.016958112219053856,0.006616858714896701,0.010341253504157155,True
489,NH1545,N,0.0014858841010401188,0.04420505200594354,2.5472088636362504,2.5866758823394775,-0.13865913450717926,2.545078141987324,-0.03946701870322711,0.0021307216489265812,0.03946701870322711,0.0021307216489265812,0.03733629705430053,True
490,NH1545,N,0.0014858841010401188,0.04420505200594354,2.5472088636362504,2.569195508956909,-0.23626035451889038,2.4983174026012422,-0.02198664532065875,0.04889146103500819,0.02198664532065875,0.04889146103500819,-0.02690481571434944,False
491,NH1546,N,0.0003714710252600297,0.044947994056463596,2.8856455378787507,2.7340073585510254,-0.09585341066122055,2.705251335352659,0.15163817932772528,0.18039420252609162,0.15163817932772528,0.18039420252609162,-0.028756023198366343,False
492,NH1546,N,0.0007429420505200594,0.044947994056463596,2.8856455378787507,2.734642744064331,-0.09215638041496277,2.7069958299398422,0.1510027938144196,0.17864970793890844,0.1510027938144196,0.17864970793890844,-0.02764691412448883,False
493,NH1547,N,0.0007429420505200594,0.04011887072808321,2.8696522222222227,2.9907469749450684,0.007511765696108341,2.9930005046539008,-0.12109475272284564,-0.12334828243167806,0.12109475272284564,0.12334828243167806,-0.0022535297088324135,False
494,NH1548,L,0.0003714710252600297,0.038261515601783064,2.752624828283055,2.796260118484497,0.012891248799860477,2.8001274931244553,-0.04363529020144208,-0.04750266484140031,0.04363529020144208,0.04750266484140031,-0.003867374639958232,False
495,NH1549,N,0.0029717682020802376,0.03603268945022288,2.7769003611119447,2.7192249298095703,0.021440546959638596,2.725657093897462,0.0576754313023744,0.05124326721448291,0.0576754313023744,0.05124326721448291,0.00643216408789149,True
496,NH1550,J,0.001114413075780089,0.04569093610698365,3.04824503409125,2.9516284465789795,-0.007128783967345953,2.9494898113887755,0.09661658751227042,0.09875522270247439,0.09661658751227042,0.09875522270247439,-0.0021386351902039635,False
497,NH1551,J,0.0,0.03900445765230312,2.9346339166674995,3.0121006965637207,0.01198611781001091,3.015696531906724,-0.0774667798962212,-0.08106261523922464,0.0774667798962212,0.08106261523922464,-0.0035958353430034506,False
498,NH1552,J,0.0007429420505200594,0.031575037147102525,2.9805125303024997,2.839332342147827,0.019474158063530922,2.8451745895668865,0.1411801881546726,0.13533794073561323,0.1411801881546726,0.13533794073561323,0.005842247419059365,True
499,NH1553,J,0.001114413075780089,0.04940564635958395,3.1458612083337503,3.0433382987976074,0.13639181852340698,3.0842558443546295,0.10252290953614285,0.06160536397912075,0.10252290953614285,0.06160536397912075,0.040917545557022095,True
500,NH1554,J,0.0018573551263001485,0.03528974739970282,3.266245939393751,3.167755126953125,0.04325692355632782,3.1807322040200234,0.09849081244062585,0.08551373537372742,0.09849081244062585,0.08551373537372742,0.012977077066898435,True
501,NH1555,J,0.0014858841010401188,0.033060921248142645,3.2611557727279177,3.230764627456665,0.06732890754938126,3.2509632997214792,0.03039114527125264,0.01019247300643844,0.03039114527125264,0.01019247300643844,0.0201986722648142,True
502,NH1556,J,0.0003714710252600297,0.04791976225854384,3.185668829544583,3.0899689197540283,0.07004597038030624,3.1109827108681203,0.09569990979055465,0.07468611867646269,0.09569990979055465,0.07468611867646269,0.021013791114091962,True
503,NH1557,J,0.002228826151560178,0.03194650817236255,3.2407133977274993,3.2457733154296875,0.003269704757258296,3.246754226856865,-0.005059917702188166,-0.006040829129365655,0.005059917702188166,0.006040829129365655,-0.0009809114271774888,False
504,NH1558,J,0.0007429420505200594,0.033432392273402674,3.2605349431808333,3.222626209259033,0.02828514762222767,3.2311117535457017,0.03790873392180005,0.029423189635131575,0.03790873392180005,0.029423189635131575,0.008485544286668478,True
505,NH1559,J,0.0003714710252600297,0.04309063893016345,3.026218575757916,3.011296510696411,0.019682886078953743,3.0172013765200973,0.014922065061504952,0.00901719923781874,0.014922065061504952,0.00901719923781874,0.005904865823686212,True
506,NH1560,J,0.0003714710252600297,0.03789004457652303,2.8437803522733334,3.011615753173828,0.05568736419081688,3.028321962431073,-0.16783540090049476,-0.18454161015773973,0.16783540090049476,0.18454161015773973,-0.016706209257244975,False
507,NH1561,J,0.0018573551263001485,0.038261515601783064,2.9154196856066665,2.921560764312744,0.06678114086389542,2.9415951065719126,-0.006141078706077607,-0.026175420965246055,0.006141078706077607,0.026175420965246055,-0.020034342259168447,False
508,NH1562,J,0.0033432392273402673,0.04011887072808321,2.9867449545445828,2.8721957206726074,0.024273695424199104,2.879477829299867,0.11454923387197535,0.10726712524471571,0.11454923387197535,0.10726712524471571,0.0072821086272596425,True
509,NH1563,J,0.0029717682020802376,0.041604754829123326,3.209558715909166,3.182354688644409,0.1087862104177475,3.2149905517697333,0.027204027264756903,-0.005431835860567169,0.027204027264756903,0.005431835860567169,0.021772191404189734,True
510,NH1564,J,0.001114413075780089,0.03974739970282318,3.3299264583341674,3.3427064418792725,0.07157030701637268,3.364177533984184,-0.012779983545105011,-0.03425107565001673,0.012779983545105011,0.03425107565001673,-0.021471092104911715,False
511,NH1565,J,0.0033432392273402673,0.03974739970282318,3.0193580075754163,2.910902976989746,0.06739991903305054,2.931122952699661,0.10845503058567019,0.08823505487575511,0.10845503058567019,0.08823505487575511,0.020219975709915072,True
512,NH1566,J,0.0003714710252600297,0.04049034175334324,2.8937555492425004,3.060746431350708,0.10850108414888382,3.093296756595373,-0.16699088210820756,-0.19954120735287262,0.16699088210820756,0.19954120735287262,-0.03255032524466506,False
513,NH1567,J,0.0018573551263001485,0.04309063893016345,3.4054379431804156,3.275278329849243,0.051680728793144226,3.2907825484871864,0.13015961333117243,0.11465539469322916,0.13015961333117243,0.11465539469322916,0.015504218637943268,True
514,NH1568,J,0.0003714710252600297,0.03937592867756315,2.873743284090417,2.894320487976074,-0.03923346847295761,2.8825504474341868,-0.02057720388565709,-0.00880716334376963,0.02057720388565709,0.00880716334376963,0.011770040541887461,True
515,NH1569,J,0.0003714710252600297,0.041604754829123326,3.258172492424584,3.0232222080230713,-0.028911365196108818,3.0145487984642387,0.23495028440151255,0.2436236939603451,0.23495028440151255,0.2436236939603451,-0.008673409558832557,False
516,NH1570,N,0.0014858841010401188,0.04420505200594354,2.5346034412883336,2.6894795894622803,-0.005659718997776508,2.6877816737629474,-0.15487614817394668,-0.15317823247461382,0.15487614817394668,0.15317823247461382,0.0016979156993328637,True
517,NH1571,N,0.0007429420505200594,0.0412332838038633,2.6675930037875,2.8237547874450684,0.006535241845995188,2.825715359998867,-0.15616178365756817,-0.15812235621136672,0.15616178365756817,0.15812235621136672,-0.0019605725537985563,False
518,NH1572,L,0.0014858841010401188,0.04457652303120357,2.8438639431825004,2.763111114501953,-0.019672434777021408,2.7572093840688465,0.08075282868054723,0.08665455911365383,0.08075282868054723,0.08665455911365383,-0.0059017304331066,False
519,NH1573,N,0.002600297176820208,0.03937592867756315,2.7471295151525,2.7333481311798096,-0.03345928713679314,2.7233103450387715,0.013781383972690353,0.02381917011372847,0.013781383972690353,0.02381917011372847,-0.010037786141038119,False
