row_index,ID,Tool,missing_rate,zero_rate,y_true,y_pred,residual,absolute_residual,squared_error,AN_tool_max_z,AN_tool_top5_mean_z,AN_tool_top10_mean_z,AN_tool_count_z3,AN_tool_count_z5
272,NH1294,L,0.0003714710252600297,0.04234769687964339,2.7839180277775006,2.847020387649536,-0.0631023598720355,0.0631023598720355,0.0039819078214198755,10.60547073476804,10.04098224532223,9.743331161117847,73,59
273,NH1295,N,0.0007429420505200594,0.03789004457652303,2.5581307499999992,2.5103421211242676,0.047788628875731654,0.047788628875731654,0.002283753049822413,10.650840444470306,8.715082259052348,7.015464916687783,28,8
274,NH1296,N,0.0007429420505200594,0.03603268945022288,2.6449486590916664,2.616626024246216,0.02832263484545061,0.02832263484545061,0.0008021716445887332,3.4276869721946057,3.3388842113420596,3.267386747265571,11,0
275,NH1297,M,0.0007429420505200594,0.046805349182763745,2.486670829545,2.627744436264038,-0.14107360671903812,0.14107360671903812,0.01990176251271784,7.283937860552948,5.545695145299736,4.2515850340010966,8,3
276,NH1298,N,0.002600297176820208,0.030832095096582468,2.6032306893933335,2.5180397033691406,0.08519098602419284,0.08519098602419284,0.00725750409977422,4.676502168777363,4.302034297325234,4.041116252430722,25,0
277,NH1299,M,0.0003714710252600297,0.048291233283803865,2.55315451894,2.5051474571228027,0.04800706181719727,0.04800706181719727,0.0023046779843202,11.225320151336543,5.574201853920007,4.321139765335817,10,1
278,NH1300,M,0.0007429420505200594,0.03937592867756315,2.615341871212083,2.5407655239105225,0.07457634730156038,0.07457634730156038,0.005561631576842951,5.545972637869945,4.549867561905428,3.890404703006136,11,2
279,NH1301,L,0.001114413075780089,0.04086181277860327,2.7468906780295828,2.806485891342163,-0.05959521331258033,0.05959521331258033,0.003551589449771952,6.576900332035519,4.584612191168299,4.12065545453467,22,1
280,NH1302,N,0.0,0.03789004457652303,3.014583128788751,2.781926155090332,0.23265697369841876,0.23265697369841876,0.054129267410506714,3.595867699979664,3.4375320653995076,3.104141065188056,6,0
281,NH1303,N,0.02897473997028232,0.03900445765230312,2.4516604166666665,2.5453622341156006,-0.09370181744893413,0.09370181744893413,0.008780030593233377,16.248192496351333,6.883699837418691,5.011178178811489,19,2
282,NH1306,N,0.0,0.03789004457652303,2.5635624797980565,2.5780909061431885,-0.014528426345131962,0.014528426345131962,0.00021107517206592446,5.646130345536477,4.109250189875829,3.6857880277464026,10,1
283,NH1309,N,0.001114413075780089,0.04049034175334324,2.57859885606,2.6514077186584473,-0.0728088625984471,0.0728088625984471,0.005301130472879549,7.052719905861964,6.317905224133517,5.940353354235124,39,11
284,NH1310,N,0.0003714710252600297,0.03789004457652303,2.8150244583333346,2.756819725036621,0.058204733296713496,0.058204733296713496,0.0033877909781415486,9.839135948852064,5.7020103947500065,4.547007553470914,13,3
285,NH1311,N,0.04420505200594354,0.03789004457652303,2.6374902689395836,2.6005451679229736,0.03694510101660997,0.03694510101660997,0.0013649404891275152,4.14071598368632,3.878599704088758,3.731270966803553,23,0
286,NH1312,N,0.002228826151560178,0.03863298662704309,2.9368905568179167,2.8628509044647217,0.07403965235319498,0.07403965235319498,0.005481870120581971,10.143999350998929,6.83146299887994,5.581697138753758,38,3
287,NH1314,N,0.045319465081723624,0.04011887072808321,2.688623280302917,2.6799886226654053,0.008634657637511811,0.008634657637511811,7.455731251704105e-05,10.453398077458782,5.6427658444786575,4.4610316660923335,11,2
288,NH1316,M,0.0003714710252600297,0.056835066864784546,2.5534413068183337,2.6937203407287598,-0.14027903391042607,0.14027903391042607,0.019678207354842468,6.42970806750457,3.9692985777971472,3.0866666974746075,2,2
289,NH1317,M,0.0,0.057206537890044575,2.550327037878333,2.540607452392578,0.009719585485755022,0.009719585485755022,9.44703420148997e-05,4.400369061675094,3.768938149014795,3.2854649553918094,5,0
290,NH1318,M,0.001114413075780089,0.05460624071322437,2.7490894924241664,2.675107955932617,0.07398153649154926,0.07398153649154926,0.005473267741650435,5.723449485734656,5.038022331474193,4.447903451643951,17,2
291,NH1319,N,0.0014858841010401188,0.043833580980683504,2.64879105681875,2.7141876220703125,-0.06539656525156268,0.06539656525156268,0.004276710746701895,8.068816809347638,4.949663894723416,3.821723205340696,5,2
292,NH1321,M,0.0003714710252600297,0.04234769687964339,2.472396916666667,2.757004737854004,-0.2846078211873371,0.2846078211873371,0.08100161188100323,4.627780700468451,4.037180366402543,3.394652641487639,5,0
293,NH1322,L,0.0007429420505200594,0.0475482912332838,2.8165363030316675,2.809169292449951,0.007367010581716293,0.007367010581716293,5.427284491111984e-05,4.246023917570214,3.516258164102838,3.1117399850451157,4,0
294,NH1322,L,0.0007429420505200594,0.0475482912332838,2.8165363030316675,2.8210437297821045,-0.004507426750437027,0.004507426750437027,2.0316895910555297e-05,4.246023917570214,3.516258164102838,3.1117399850451157,4,0
295,NH1323,N,0.001114413075780089,0.041976225854383355,2.5266099848475,2.5600321292877197,-0.033422144440219625,0.033422144440219625,0.0011170397389829035,8.82149257467017,5.508743236025169,4.289085693776451,8,2
296,NH1323,N,0.001114413075780089,0.041976225854383355,2.5266099848475,2.562574863433838,-0.03596487858633779,0.03596487858633779,0.0012934724917300184,8.82149257467017,5.508743236025169,4.289085693776451,8,2
297,NH1324,M,0.0014858841010401188,0.04977711738484398,2.9338776060612504,2.941317558288574,-0.007439952227323854,0.007439952227323854,5.5352889144861174e-05,5.298608129810986,4.2051791642293335,3.671932965766154,9,1
298,NH1324,M,0.0018573551263001485,0.04977711738484398,2.9338776060612504,2.921113967895508,0.012763638165742552,0.012763638165742552,0.00016291045922599992,5.298608129810986,4.2051791642293335,3.671932965766154,9,1
299,NH1325,L,0.001114413075780089,0.038261515601783064,2.6817118977270833,2.518143653869629,0.1635682438574544,0.1635682438574544,0.026754570398611666,8.086364818727455,4.88572586018748,4.067494499922833,9,1
300,NH1326,M,0.0007429420505200594,0.0475482912332838,2.5767791515150003,2.58540940284729,-0.008630251332289784,0.008630251332289784,7.44812380584896e-05,6.429708067504568,5.120512108068208,4.10220788010698,10,4
301,NH1327,L,0.0007429420505200594,0.03789004457652303,2.477386280302916,2.682431221008301,-0.2050449407053847,0.2050449407053847,0.04204342770887473,9.322221041518963,5.391031100606044,4.509739073196846,11,1
302,NH1328,M,0.0014858841010401188,0.04940564635958395,2.4199650151525,2.5996756553649902,-0.17971064021249017,0.17971064021249017,0.03229591420558309,5.545972637869755,4.6385998588179636,3.9943991779084973,19,2
303,NH1329,L,0.02674591381872214,0.04271916790490342,2.662665681819167,2.60640025138855,0.05626543043061716,0.05626543043061716,0.0031657986615426193,5.8485596275932865,4.358768726443466,3.6403483405516304,6,1
304,NH1330,N,0.029346210995542348,0.04606240713224369,2.744171212121249,2.698058605194092,0.04611260692715735,0.04611260692715735,0.00212637251761852,8.09963645185863,5.05214100585573,4.112620752596616,11,1
305,NH1331,N,0.0014858841010401188,0.0412332838038633,2.491312761364167,2.59302020072937,-0.1017074393652031,0.1017074393652031,0.010344403222226465,4.576471965358397,3.881403254891083,3.4473287602915286,7,0
306,NH1334,N,0.0014858841010401188,0.04234769687964339,2.5767567424237505,2.5961129665374756,-0.019356224113725062,0.019356224113725062,0.0003746634119407516,4.576471965358397,3.878296281690633,3.308199109936209,4,0
307,NH1335,N,0.003714710252600297,0.044947994056463596,3.0797070101005546,2.7881598472595215,0.2915471628410331,0.2915471628410331,0.08499974816065588,5.94800875292951,4.952153780927452,4.722222340584851,43,1
308,NH1336,M,0.001114413075780089,0.04606240713224369,2.6871744873736114,2.59588360786438,0.09129087950923154,0.09129087950923154,0.008334024681569031,5.868971769029168,5.537785260183145,5.120286676601919,22,4
309,NH1337,L,0.001114413075780089,0.03789004457652303,2.9226101060613896,2.904857635498047,0.017752470563342726,0.017752470563342726,0.00031515021110235,4.159991879418356,3.663199449520507,3.2243992673008,4,0
310,NH1338,M,0.045319465081723624,0.043833580980683504,2.9221314431825003,2.7665364742279053,0.15559496895459501,0.15559496895459501,0.024209794363981386,6.028447801122165,5.1360757037452585,4.758370399732225,20,2
311,NH1339,N,0.0018573551263001485,0.04271916790490342,2.6399382676763885,2.6328039169311523,0.007134350745236162,0.007134350745236162,5.089896055605178e-05,4.6353531711332545,4.000206511491854,3.3785883127942653,4,0
312,NH1340,M,0.0003714710252600297,0.05163447251114413,2.7187097020208335,2.682488203048706,0.03622149897212745,0.03622149897212745,0.0013119969877878302,4.940426347998774,3.8310326724559003,3.491522873563528,12,0
313,NH1341,L,0.001114413075780089,0.05089153046062407,2.8546977247477785,2.8559985160827637,-0.001300791334985174,0.001300791334985174,1.6920580971725114e-06,9.288774298875792,5.7519640697379355,4.470838565329734,8,2
314,NH1342,N,0.02711738484398217,0.04011887072808321,2.991576204545834,2.8670430183410645,0.12453318620476939,0.12453318620476939,0.015508514466311765,4.6353531711332545,4.051319817413715,3.633389119006838,15,0
315,NH1343,M,0.030089153046062408,0.05386329866270431,2.693697265150833,2.650418281555176,0.043278983595657294,0.043278983595657294,0.0018730704210731732,5.545972637869727,4.594096613235901,3.932524130419357,14,2
316,NH1344,N,0.02674591381872214,0.03937592867756315,2.6682699621208332,2.582303524017334,0.08596643810349924,0.08596643810349924,0.007390228480202767,6.755698027459591,5.443381449912403,4.372463038173971,17,3
317,NH1345,M,0.02786032689450223,0.05349182763744428,2.617128162878333,2.676210880279541,-0.05908271740120785,0.05908271740120785,0.003490767495510989,5.545972637869755,4.189541921571829,3.631329512074662,9,1
318,NH1346,M,0.0274888558692422,0.04457652303120357,2.8472591401512504,2.6881489753723145,0.15911016477893591,0.15911016477893591,0.025316044535980138,5.545972637869727,3.832432714366481,3.457484736756956,10,1
319,NH1347,N,0.02711738484398217,0.04420505200594354,2.7911444242425,2.6822187900543213,0.10892563418817858,0.10892563418817858,0.011864793783296898,5.87946089016744,3.8842344401215336,3.516262476960333,15,1
320,NH1348,N,0.0003714710252600297,0.034918276374442794,2.6559603181822227,2.597928047180176,0.05803227100204689,0.05803227100204689,0.003367744477655012,8.893068062837687,5.033414650858026,4.371367339061543,19,1
321,NH1349,M,0.0007429420505200594,0.05609212481426449,2.7990816994947227,2.6171271800994873,0.18195451939523544,0.18195451939523544,0.033107447128351106,4.308158348327031,3.7566200498623212,3.2672270755062423,6,0
322,NH1350,L,0.0007429420505200594,0.041604754829123326,2.7984811085850003,2.776846170425415,0.021634938159585282,0.021634938159585282,0.00046807054916907936,4.346102341474808,3.4661767530104077,3.0936723545020026,3,0
323,NH1352,N,0.0003714710252600297,0.04309063893016345,2.7900420984851406,3.021575689315796,-0.23153359083065528,0.23153359083065528,0.0536078036829373,9.150190978315512,6.224951067420811,4.996227240046736,30,2
324,NH1353,L,0.0007429420505200594,0.04903417533432392,2.6507707045455557,2.6610467433929443,-0.010276038847388591,0.010276038847388591,0.00010559697439303945,13.138194427269239,8.049722964689174,5.856528127889176,14,5
325,NH1354,N,0.0007429420505200594,0.044947994056463596,2.5145562550505547,2.538749933242798,-0.024193678192243162,0.024193678192243162,0.0005853340644698223,5.819039825417638,4.203716170502242,3.780645959623029,24,1
326,NH1356,N,0.02786032689450223,0.04791976225854384,2.6516924090904164,2.7270946502685547,-0.07540224117813832,0.07540224117813832,0.005685497974686138,4.926817133674351,4.075592949817693,3.54215934441966,7,0
327,NH1357,L,0.02786032689450223,0.046433878157503716,2.849412655302917,2.821530818939209,0.02788183636370789,0.02788183636370789,0.0007773967990125836,5.334439717800859,4.453706751835685,3.9875472253180555,9,1
328,NH1358,N,0.0274888558692422,0.041604754829123326,2.738566556817916,2.67378306388855,0.06478349292936603,0.06478349292936603,0.004196900956129218,4.926817133674351,4.218755376429714,3.8661458698457074,18,0
329,NH1359,L,0.02711738484398217,0.0475482912332838,2.7056219431808333,2.666057825088501,0.03956411809233229,0.03956411809233229,0.0015653194404240153,8.147085368400226,6.969102587139689,5.445754316547209,16,5
330,NH1360,L,0.0,0.0475482912332838,2.920682946969167,2.864983558654785,0.055699388314381704,0.055699388314381704,0.003102421858596281,4.928623769699039,4.086295169496402,3.5201591442557096,6,0
331,NH1361,N,0.0007429420505200594,0.038261515601783064,2.670264651515,2.645174503326416,0.025090148188584127,0.025090148188584127,0.0006295155361251114,4.926817133674351,4.009503078428698,3.2746522543792382,4,0
332,NH1362,M,0.0003714710252600297,0.05200594353640416,2.5204641931825,2.6747913360595703,-0.1543271428770705,0.1543271428770705,0.023816867028599732,10.359691572922761,5.6888560961699834,4.456918935885679,10,2
333,NH1363,L,0.002600297176820208,0.04234769687964339,2.8111716136362497,2.692624807357788,0.11854680627846159,0.11854680627846159,0.0140533452788231,2.948977699032,2.7182780510965676,2.615339769791912,0,0
334,NH1364,N,0.0018573551263001485,0.0412332838038633,2.7324893257579177,2.6572279930114746,0.07526133274644309,0.07526133274644309,0.005664268206770827,9.345431650374397,4.714251165880115,3.7078154911503063,3,1
335,NH1365,N,0.0003714710252600297,0.04011887072808321,2.4130399090912498,2.5729329586029053,-0.1598930495116555,0.1598930495116555,0.02556578728213672,9.345431650374397,4.82732935762587,4.021211664186585,10,1
336,NH1366,L,0.002228826151560178,0.04271916790490342,2.8110285681816665,2.7728641033172607,0.03816446486440572,0.03816446486440572,0.001456526378386459,9.354443755645127,4.547722074351008,3.871898055279691,19,1
337,NH1367,L,0.002228826151560178,0.04049034175334324,2.5282417234850003,2.623134136199951,-0.09489241271495086,0.09489241271495086,0.009004569990864568,9.32768190482049,4.625667419850982,3.7951123062124665,7,1
338,NH1368,N,0.0007429420505200594,0.03937592867756315,2.9217660000004164,2.9037911891937256,0.017974810806690833,0.017974810806690833,0.00032309382353632956,9.345431650374932,5.801032097279224,4.353472892805636,7,2
339,NH1371,N,0.0018573551263001485,0.03528974739970282,2.6560071606063334,2.7185380458831787,-0.06253088527684536,0.06253088527684536,0.003910111613505996,4.926817133674351,4.576784078871489,4.396437376081138,30,0
340,NH1376,N,0.002228826151560178,0.03789004457652303,2.9502337462116666,2.9033117294311523,0.04692201678051422,0.04692201678051422,0.002201675658750858,4.926817133674351,4.379833069608668,4.290196541464562,19,0
341,NH1377,N,0.0033432392273402673,0.03900445765230312,3.017101999999166,2.8683817386627197,0.14872026133644622,0.14872026133644622,0.022117716131980863,5.819039825417638,5.12451955887077,4.67043429084687,23,2
342,NH1378,N,0.0018573551263001485,0.038261515601783064,2.6396423143937504,2.775202512741089,-0.13556019834733846,0.13556019834733846,0.018376567375969745,5.824150746258065,4.726009806559818,4.4668987513640594,16,1
343,NH1379,L,0.0007429420505200594,0.04234769687964339,2.427929627272333,2.6766045093536377,-0.24867488208130473,0.24867488208130473,0.06183919697815081,4.363911434226141,4.2424917186845725,4.086616634638085,19,0
344,NH1380,N,0.0007429420505200594,0.03900445765230312,2.5106332075753324,2.5212395191192627,-0.010606311543930325,0.010606311543930325,0.00011249384456690966,15.841751346136233,9.327842256164,6.771903672116045,21,3
345,NH1381,L,0.0007429420505200594,0.03714710252600297,2.791738484848332,2.677243947982788,0.11449453686554412,0.11449453686554412,0.013108998972055442,9.354443755645127,5.362556291243643,4.254737337115925,9,2
346,NH1382,L,0.0014858841010401188,0.043833580980683504,2.5365751893945836,2.7462234497070312,-0.20964826031244765,0.20964826031244765,0.04395239305203581,12.51400264882372,7.639281124495251,5.868955244171611,21,3
347,NH1383,L,0.001114413075780089,0.038261515601783064,2.715058503788333,2.6776890754699707,0.0373694283183621,0.0373694283183621,0.001396474172841203,4.585965862236418,3.2311313852182915,3.019611104866116,1,0
348,NH1384,L,0.0007429420505200594,0.03974739970282318,2.7460927310595826,2.6191511154174805,0.12694161564210216,0.12694161564210216,0.016114173781827196,9.327681904820379,6.22029441280566,5.206671731656118,15,3
349,NH1385,N,0.0007429420505200594,0.03974739970282318,2.677818651515833,2.7368948459625244,-0.05907619444669132,0.05907619444669132,0.0034899967503032826,9.345431650374932,5.842840649227028,5.018924067985162,26,2
350,NH1386,L,0.0003714710252600297,0.0338038632986627,3.0376429507583333,2.9245505332946777,0.11309241746365561,0.11309241746365561,0.012789894887773757,3.1543875744985166,2.9569617646454054,2.8754619986355645,2,0
351,NH1387,N,0.0003714710252600297,0.03789004457652303,2.6446771856066666,2.6375622749328613,0.007114910673805319,0.007114910673805319,5.062195389622886e-05,4.435122540470854,3.69107504471634,3.058888439876554,3,0
352,NH1388,M,0.001114413075780089,0.04717682020802377,2.7922012689387503,2.9309842586517334,-0.13878298971298308,0.13878298971298308,0.01926071823367397,11.061611890890925,4.620957934600197,3.4695203480543,2,1
353,NH1389,L,0.0007429420505200594,0.046805349182763745,2.744722598485416,2.7288661003112793,0.015856498174136924,0.015856498174136924,0.0002514285343464076,9.04222312728437,6.09284250396814,4.325999688802166,5,4
354,NH1390,M,0.0003714710252600297,0.041976225854383355,2.601928625,2.594602346420288,0.007326278579712131,0.007326278579712131,5.36743578275488e-05,4.141336697596384,3.599481578993263,2.9883521214685453,3,0
355,NH1391,L,0.0007429420505200594,0.04420505200594354,3.0596034772720824,3.0007870197296143,0.058816457542468115,0.058816457542468115,0.0034593756778449544,6.349992066204094,5.418844969742356,4.156471179658882,6,3
356,NH1392,M,0.0007429420505200594,0.044947994056463596,2.6571546022733328,2.7388412952423096,-0.08168669296897679,0.08168669296897679,0.006672715808207883,3.0606092720754328,2.7675728681936773,2.5001999257892984,1,0
357,NH1393,L,0.0003714710252600297,0.0412332838038633,2.7594724431812505,2.6736299991607666,0.08584244402048391,0.08584244402048391,0.007368925195409914,2.8846849830115424,2.59772780854153,2.5343653169607636,0,0
358,NH1394,M,0.0014858841010401188,0.050148588410104014,2.61070518939375,2.6587564945220947,-0.04805130512834488,0.04805130512834488,0.0023089279245373027,4.141336697596384,3.2498442084933723,2.867340059339478,2,0
359,NH1396,N,0.10772659732540862,0.03603268945022288,2.5963870378785012,2.6091320514678955,-0.012745013589394283,0.012745013589394283,0.00016243537139384493,6.569841528442221,5.468743041275235,5.25035495527448,69,9
360,NH1397,L,0.10921248142644874,0.02637444279346211,2.622993156565277,2.621640205383301,0.001352951181976092,0.001352951181976092,1.8304769008105044e-06,7.61517664120996,4.580008209892965,4.083511111917494,35,1
361,NH1398,N,0.10884101040118871,0.030832095096582468,2.8257200202024997,2.7516794204711914,0.07404059973130828,0.07404059973130828,0.005482010408571807,15.191110092921555,9.652341329667442,7.061619418290247,13,6
362,NH1400,N,0.0018573551263001485,0.04234769687964339,2.8297341931820834,2.743229866027832,0.08650432715425138,0.08650432715425138,0.0074829986164097525,9.345431650374936,9.340932968085058,7.130776325795563,28,6
363,NH1401,M,0.002228826151560178,0.048291233283803865,2.51667469696875,2.5789835453033447,-0.062308848334594824,0.062308848334594824,0.0038823925807835403,8.149611959348523,7.950726215818641,6.891334798691636,28,10
364,NH1402,N,0.0003714710252600297,0.037518573551263,2.7964503750012497,2.6066713333129883,0.18977904168826143,0.18977904168826143,0.03601608466411487,16.14439250948166,10.706037214639517,8.211476733817435,36,7
365,NH1403,L,0.0003714710252600297,0.043833580980683504,2.6668114507575003,2.7153096199035645,-0.048498169146064196,0.048498169146064196,0.002352072410520253,13.26671089522675,13.256442235845492,10.549709150270724,38,12
366,NH1404,N,0.0003714710252600297,0.03789004457652303,2.76952707197,2.813197135925293,-0.04367006395529316,0.04367006395529316,0.0019070744858593947,9.345431650374936,9.341741179491965,7.267214996246443,30,8
367,NH1405,M,0.0003714710252600297,0.04791976225854384,2.5459914393941667,2.5786397457122803,-0.03264830631811355,0.03264830631811355,0.0010659119054413733,7.930862974165785,7.909554117845796,6.592677429711868,26,9
368,NH1406,N,0.0007429420505200594,0.03789004457652303,2.6985776186861115,2.6236162185668945,0.07496140011921693,0.07496140011921693,0.005619211507833335,9.31890487944837,5.3447568288917555,4.523289765407084,31,1
369,NH1407,M,0.0,0.046805349182763745,2.3724959797983334,2.526367425918579,-0.15387144612024573,0.15387144612024573,0.023676421931135682,5.868971769029168,5.537785260183145,5.076569970437424,24,4
370,NH1408,N,0.0007429420505200594,0.04049034175334324,2.9403473358586107,2.8933324813842773,0.0470148544743334,0.0470148544743334,0.0022103965412427476,4.693870955404774,4.266902356534125,3.8331508175089324,27,0
371,NH1409,L,0.0007429420505200594,0.04271916790490342,2.9119232272733337,2.8128662109375,0.09905701633583375,0.09905701633583375,0.009812292485357635,4.928623769699039,3.3983853871663086,3.0186094048874637,2,0
372,NH1410,M,0.0014858841010401188,0.04717682020802377,2.5341386022729164,2.6501686573028564,-0.11603005502994002,0.11603005502994002,0.013462973670250908,6.028447801122165,4.097837617820184,3.785980364327956,20,1
373,NH1411,M,0.001114413075780089,0.046805349182763745,2.836565439392917,2.743107795715332,0.09345764367758491,0.09345764367758491,0.008734331161766426,11.225320151335643,6.444184434110042,4.962593822351922,25,2
374,NH1412,L,0.0003714710252600297,0.04049034175334324,2.7662135151520832,2.805701971054077,-0.0394884559019939,0.0394884559019939,0.001559338149523717,4.247609042592996,3.5721291557471155,3.3463288396963478,11,0
375,NH1413,M,0.001114413075780089,0.04717682020802377,2.5141197272720834,2.5884430408477783,-0.07432331357569488,0.07432331357569488,0.005523954940871071,3.6067782795068126,3.506578606426963,3.4811343753006425,11,0
376,NH1414,M,0.0,0.04234769687964339,2.5805085795449996,2.613124370574951,-0.0326157910299516,0.0326157910299516,0.0010637898245094714,6.1920704691305275,4.560649759511229,4.015384784805036,18,2
377,NH1415,M,0.0,0.04234769687964339,2.6120531174233337,2.589972496032715,0.022080621390618838,0.022080621390618838,0.0004875538409958542,9.124208860539786,6.281693884851026,4.881750457966852,16,3
378,NH1416,M,0.001114413075780089,0.046433878157503716,2.6666781780308337,2.647036075592041,0.01964210243879272,0.01964210243879272,0.0003858121882160269,3.5436869895642324,3.495734283372463,3.4811602177273784,11,0
379,NH1420,N,0.0,0.03863298662704309,2.88418860984875,2.776510000228882,0.1076786096198683,0.1076786096198683,0.011594682969667995,5.819039825417638,4.541108806636285,4.330812016069084,17,1
380,NH1421,M,0.0014858841010401188,0.05163447251114413,2.6350029640147916,2.595824718475342,0.03917824553944982,0.03917824553944982,0.0015349349235494196,10.204644456842354,6.378151609232644,4.958966582811463,41,2
381,NH1422,M,0.0,0.043462109955423475,2.732614287878125,2.7952423095703125,-0.06262802169218729,0.06262802169218729,0.0039222691010770815,10.37283174960682,5.173947628777945,4.322011125102377,16,2
382,NH1423,L,0.001114413075780089,0.045319465081723624,2.795841687499792,2.786851167678833,0.008990519820958998,0.008990519820958998,8.08294466510566e-05,3.4129862467325034,3.047463593767517,2.8898217646748656,3,0
383,NH1424,M,0.0007429420505200594,0.044947994056463596,2.603203013257291,2.615640878677368,-0.012437865420077188,0.012437865420077188,0.00015470049620795186,11.225320151336444,5.555085692206596,4.517969112350701,18,1
384,NH1425,L,0.001114413075780089,0.03677563150074294,3.090623825757918,3.0959653854370117,-0.005341559679093777,0.005341559679093777,2.8532259805320412e-05,11.56775900318361,5.909640422439807,4.642731961773087,14,2
385,NH1426,L,0.0007429420505200594,0.041604754829123326,2.9159720511366674,2.717667818069458,0.19830423306720935,0.19830423306720935,0.039324568852374085,4.14482361035944,3.391718280613295,3.0915874059829824,5,0
386,NH1427,L,0.02786032689450223,0.04234769687964339,2.572204270201666,2.6437456607818604,-0.07154139058019426,0.07154139058019426,0.005118170566147909,5.323437146322502,5.09381670882169,4.91686041937419,147,4
387,NH1428,L,0.02711738484398217,0.03714710252600297,2.4962147626258337,2.6036441326141357,-0.10742936998830199,0.10742936998830199,0.01154106953608348,5.879493879323251,4.730581480467869,4.431642200785168,70,2
388,NH1429,L,0.02786032689450223,0.038261515601783064,2.7701933131311107,2.644364833831787,0.12582847929932361,0.12582847929932361,0.01583280620278031,5.0190056468167015,4.404797238402223,4.158559880107605,18,1
389,NH1430,N,0.0,0.03417533432392273,2.598982184847709,2.7430272102355957,-0.14404502538788666,0.14404502538788666,0.020748969338996913,10.73487602079423,9.162446519261184,7.040245150917457,14,8
390,NH1431,L,0.0007429420505200594,0.05089153046062407,2.8693135707070834,2.8161306381225586,0.05318293258452478,0.05318293258452478,0.0028284243182901073,6.277081624213063,5.255505832093063,4.683369673059954,23,2
391,NH1432,M,0.0007429420505200594,0.045319465081723624,2.4809344823230552,2.5032458305358887,-0.022311348212833426,0.022311348212833426,0.0004977962590743053,11.22532015133649,5.106168940186338,4.122685859382327,10,1
392,NH1433,L,0.0003714710252600297,0.04049034175334324,2.8484010959591677,2.8320512771606445,0.016349818798523152,0.016349818798523152,0.00026731657474454105,3.049486962782027,2.931006802501637,2.800114879794816,2,0
393,NH1434,N,0.0007429420505200594,0.048662704309063894,2.8610414507566673,2.7134222984313965,0.14761915232527079,0.14761915232527079,0.0217914141332315,16.186531063782503,6.136365257570356,4.418666540068797,2,2
394,NH1435,M,0.0,0.0475482912332838,2.5875511931825,2.568072557449341,0.019478635733159333,0.019478635733159333,0.0003794172500251116,3.226674118882563,2.8173282804131006,2.6715015427327815,1,0
395,NH1436,N,0.001114413075780089,0.041976225854383355,2.9314942272737503,2.8449149131774902,0.08657931409626007,0.08657931409626007,0.007495977629378858,8.654829708277973,7.753951545780014,6.494520033440689,23,7
396,NH1437,M,0.0,0.04791976225854384,2.4572546287883332,2.5604324340820312,-0.10317780529369802,0.10317780529369802,0.01064565950522426,3.8848938816097514,3.3069077358883683,2.9382296807188744,3,0
397,NH1438,N,0.0014858841010401188,0.041604754829123326,2.8197956249991667,2.8334085941314697,-0.013612969132303032,0.013612969132303032,0.00018531292859703518,8.654829708277973,7.753951545780014,6.286193825215492,24,6
398,NH1439,M,0.0,0.04940564635958395,2.6040388181808334,2.623565196990967,-0.019526378810133416,0.019526378810133416,0.00038127946943682724,3.798672751498573,3.1069181335215306,2.8069588471716953,3,0
399,NH1440,M,0.001114413075780089,0.04606240713224369,2.4855075101008333,2.6760289669036865,-0.19052145680285326,0.19052145680285326,0.03629842550228148,3.5946337799612444,3.250163162923382,2.9884848559774038,4,0
400,NH1441,N,0.0003714710252600297,0.03974739970282318,2.6845978813138895,2.790909767150879,-0.10631188583698936,0.10631188583698936,0.01130221707021706,4.179439357299898,3.3475038076193178,3.0064526158695184,4,0
401,NH1442,M,0.0003714710252600297,0.037518573551263,2.690955692424499,2.8474483489990234,-0.1564926565745246,0.1564926565745246,0.0244899515617521,11.213590420858178,6.421066898753976,4.687158136558161,6,2
402,NH1443,M,0.0007429420505200594,0.043462109955423475,2.6812744053033337,2.6702208518981934,0.01105355340514036,0.01105355340514036,0.00012218104288029005,11.211562941247994,7.308117815448928,5.033322525504123,5,3
403,NH1444,M,0.0003714710252600297,0.043462109955423475,2.7301533333329164,2.6595981121063232,0.07055522122659319,0.07055522122659319,0.004978039242333507,11.180692018643033,6.208839471486989,5.144027476253715,15,3
404,NH1445,L,0.0003714710252600297,0.0412332838038633,2.918158560606666,2.832888603210449,0.08526995739621679,0.08526995739621679,0.007270965634352626,5.333013214567807,4.50102272248278,4.012256335199347,11,1
405,NH1446,N,0.0,0.044947994056463596,2.772907863636667,2.864863395690918,-0.09195553205425089,0.09195553205425089,0.008455819875380362,4.976926981452154,4.280043456643669,3.904972959754359,14,0
406,NH1447,M,0.0014858841010401188,0.043833580980683504,2.79463993939375,2.7528226375579834,0.041817301835766596,0.041817301835766596,0.0017486867328236084,7.906188240865505,5.459782039393526,4.636227803198329,16,2
407,NH1448,N,0.0,0.043833580980683504,2.7518247045458337,2.7866477966308594,-0.03482309208502565,0.03482309208502565,0.0012126477423621764,4.976926981452154,4.282614625901877,3.8834412573662744,14,0
408,NH1449,L,0.0018573551263001485,0.04086181277860327,2.8542932992424994,2.8325929641723633,0.021700335070136134,0.021700335070136134,0.0004709045421561802,12.507274955272688,6.225887335384649,4.823931637058931,10,2
