row_index,ID,Tool,missing_rate,zero_rate,y_true,pred_E0_global_only,pred_E1_tool_o_expert_25,pred_E2_tool_o_expert_50,pred_E3_tool_o_expert_75,pred_E4_tool_o_expert_100,best_pred,best_residual,best_abs_error
260,NH1282,N,0.0018573551263001485,0.04271916790490342,2.623553575758333,2.575761079788208,2.575761079788208,2.575761079788208,2.575761079788208,2.575761079788208,2.575761079788208,0.047792495970124804,0.047792495970124804
261,NH1283,N,0.0003714710252600297,0.04903417533432392,2.453483984847917,2.518206834793091,2.518206834793091,2.518206834793091,2.518206834793091,2.518206834793091,2.518206834793091,-0.06472284994517397,0.06472284994517397
262,NH1284,N,0.0003714710252600297,0.03603268945022288,2.4937691704554164,2.543705463409424,2.543705463409424,2.543705463409424,2.543705463409424,2.543705463409424,2.543705463409424,-0.04993629295400748,0.04993629295400748
263,NH1285,N,0.0014858841010401188,0.05200594353640416,2.531765268939167,2.6096272468566895,2.6096272468566895,2.6096272468566895,2.6096272468566895,2.6096272468566895,2.6096272468566895,-0.07786197791752247,0.07786197791752247
264,NH1286,N,0.001114413075780089,0.0412332838038633,2.569353840909167,2.559196949005127,2.559196949005127,2.559196949005127,2.559196949005127,2.559196949005127,2.559196949005127,0.010156891904040233,0.010156891904040233
265,NH1287,N,0.0007429420505200594,0.03937592867756315,2.4672966704549997,2.5128791332244873,2.5128791332244873,2.5128791332244873,2.5128791332244873,2.5128791332244873,2.5128791332244873,-0.04558246276948763,0.04558246276948763
266,NH1288,M,0.02786032689450223,0.048291233283803865,2.745617397727917,2.6614294052124023,2.6614294052124023,2.6614294052124023,2.6614294052124023,2.6614294052124023,2.6614294052124023,0.08418799251551468,0.08418799251551468
267,NH1289,L,0.02711738484398217,0.0475482912332838,2.8609133787891667,2.7488856315612793,2.7488856315612793,2.7488856315612793,2.7488856315612793,2.7488856315612793,2.7488856315612793,0.11202774722788744,0.11202774722788744
268,NH1290,L,0.02711738484398217,0.04271916790490342,2.6928882613641667,2.637880802154541,2.637880802154541,2.637880802154541,2.637880802154541,2.637880802154541,2.637880802154541,0.055007459209625686,0.055007459209625686
269,NH1291,M,0.029346210995542348,0.05163447251114413,2.8228221780299996,2.5855820178985596,2.5855820178985596,2.5855820178985596,2.5855820178985596,2.5855820178985596,2.5855820178985596,0.23724016013144,0.23724016013144
270,NH1292,N,0.0014858841010401188,0.04049034175334324,2.6127516944444453,2.5394177436828613,2.5394177436828613,2.5394177436828613,2.5394177436828613,2.5394177436828613,2.5394177436828613,0.073333950761584,0.073333950761584
271,NH1293,M,0.0007429420505200594,0.0512630014858841,2.493363959596666,2.573666572570801,2.573666572570801,2.573666572570801,2.573666572570801,2.573666572570801,2.573666572570801,-0.08030261297413466,0.08030261297413466
272,NH1294,L,0.0003714710252600297,0.04234769687964339,2.7839180277775006,2.847020387649536,2.847020387649536,2.847020387649536,2.847020387649536,2.847020387649536,2.847020387649536,-0.0631023598720355,0.0631023598720355
273,NH1295,N,0.0007429420505200594,0.03789004457652303,2.5581307499999992,2.5103421211242676,2.5103421211242676,2.5103421211242676,2.5103421211242676,2.5103421211242676,2.5103421211242676,0.047788628875731654,0.047788628875731654
274,NH1296,N,0.0007429420505200594,0.03603268945022288,2.6449486590916664,2.616626024246216,2.616626024246216,2.616626024246216,2.616626024246216,2.616626024246216,2.616626024246216,0.02832263484545061,0.02832263484545061
275,NH1297,M,0.0007429420505200594,0.046805349182763745,2.486670829545,2.627744436264038,2.627744436264038,2.627744436264038,2.627744436264038,2.627744436264038,2.627744436264038,-0.14107360671903812,0.14107360671903812
276,NH1298,N,0.002600297176820208,0.030832095096582468,2.6032306893933335,2.5180397033691406,2.5180397033691406,2.5180397033691406,2.5180397033691406,2.5180397033691406,2.5180397033691406,0.08519098602419284,0.08519098602419284
277,NH1299,M,0.0003714710252600297,0.048291233283803865,2.55315451894,2.5051474571228027,2.5051474571228027,2.5051474571228027,2.5051474571228027,2.5051474571228027,2.5051474571228027,0.04800706181719727,0.04800706181719727
278,NH1300,M,0.0007429420505200594,0.03937592867756315,2.615341871212083,2.5407655239105225,2.5407655239105225,2.5407655239105225,2.5407655239105225,2.5407655239105225,2.5407655239105225,0.07457634730156038,0.07457634730156038
279,NH1301,L,0.001114413075780089,0.04086181277860327,2.7468906780295828,2.806485891342163,2.806485891342163,2.806485891342163,2.806485891342163,2.806485891342163,2.806485891342163,-0.05959521331258033,0.05959521331258033
280,NH1302,N,0.0,0.03789004457652303,3.014583128788751,2.781926155090332,2.781926155090332,2.781926155090332,2.781926155090332,2.781926155090332,2.781926155090332,0.23265697369841876,0.23265697369841876
281,NH1303,N,0.02897473997028232,0.03900445765230312,2.4516604166666665,2.5453622341156006,2.5453622341156006,2.5453622341156006,2.5453622341156006,2.5453622341156006,2.5453622341156006,-0.09370181744893413,0.09370181744893413
282,NH1306,N,0.0,0.03789004457652303,2.5635624797980565,2.5780909061431885,2.5780909061431885,2.5780909061431885,2.5780909061431885,2.5780909061431885,2.5780909061431885,-0.014528426345131962,0.014528426345131962
283,NH1309,N,0.001114413075780089,0.04049034175334324,2.57859885606,2.6514077186584473,2.6514077186584473,2.6514077186584473,2.6514077186584473,2.6514077186584473,2.6514077186584473,-0.0728088625984471,0.0728088625984471
284,NH1310,N,0.0003714710252600297,0.03789004457652303,2.8150244583333346,2.756819725036621,2.756819725036621,2.756819725036621,2.756819725036621,2.756819725036621,2.756819725036621,0.058204733296713496,0.058204733296713496
285,NH1311,N,0.04420505200594354,0.03789004457652303,2.6374902689395836,2.6005451679229736,2.6005451679229736,2.6005451679229736,2.6005451679229736,2.6005451679229736,2.6005451679229736,0.03694510101660997,0.03694510101660997
286,NH1312,N,0.002228826151560178,0.03863298662704309,2.9368905568179167,2.8628509044647217,2.8628509044647217,2.8628509044647217,2.8628509044647217,2.8628509044647217,2.8628509044647217,0.07403965235319498,0.07403965235319498
287,NH1314,N,0.045319465081723624,0.04011887072808321,2.688623280302917,2.6799886226654053,2.6799886226654053,2.6799886226654053,2.6799886226654053,2.6799886226654053,2.6799886226654053,0.008634657637511811,0.008634657637511811
288,NH1316,M,0.0003714710252600297,0.056835066864784546,2.5534413068183337,2.6937203407287598,2.6937203407287598,2.6937203407287598,2.6937203407287598,2.6937203407287598,2.6937203407287598,-0.14027903391042607,0.14027903391042607
289,NH1317,M,0.0,0.057206537890044575,2.550327037878333,2.540607452392578,2.540607452392578,2.540607452392578,2.540607452392578,2.540607452392578,2.540607452392578,0.009719585485755022,0.009719585485755022
290,NH1318,M,0.001114413075780089,0.05460624071322437,2.7490894924241664,2.675107955932617,2.675107955932617,2.675107955932617,2.675107955932617,2.675107955932617,2.675107955932617,0.07398153649154926,0.07398153649154926
291,NH1319,N,0.0014858841010401188,0.043833580980683504,2.64879105681875,2.7141876220703125,2.7141876220703125,2.7141876220703125,2.7141876220703125,2.7141876220703125,2.7141876220703125,-0.06539656525156268,0.06539656525156268
292,NH1321,M,0.0003714710252600297,0.04234769687964339,2.472396916666667,2.757004737854004,2.757004737854004,2.757004737854004,2.757004737854004,2.757004737854004,2.757004737854004,-0.2846078211873371,0.2846078211873371
293,NH1322,L,0.0007429420505200594,0.0475482912332838,2.8165363030316675,2.809169292449951,2.809169292449951,2.809169292449951,2.809169292449951,2.809169292449951,2.809169292449951,0.007367010581716293,0.007367010581716293
294,NH1322,L,0.0007429420505200594,0.0475482912332838,2.8165363030316675,2.8210437297821045,2.8210437297821045,2.8210437297821045,2.8210437297821045,2.8210437297821045,2.8210437297821045,-0.004507426750437027,0.004507426750437027
295,NH1323,N,0.001114413075780089,0.041976225854383355,2.5266099848475,2.5600321292877197,2.5600321292877197,2.5600321292877197,2.5600321292877197,2.5600321292877197,2.5600321292877197,-0.033422144440219625,0.033422144440219625
296,NH1323,N,0.001114413075780089,0.041976225854383355,2.5266099848475,2.562574863433838,2.562574863433838,2.562574863433838,2.562574863433838,2.562574863433838,2.562574863433838,-0.03596487858633779,0.03596487858633779
297,NH1324,M,0.0014858841010401188,0.04977711738484398,2.9338776060612504,2.941317558288574,2.941317558288574,2.941317558288574,2.941317558288574,2.941317558288574,2.941317558288574,-0.007439952227323854,0.007439952227323854
298,NH1324,M,0.0018573551263001485,0.04977711738484398,2.9338776060612504,2.921113967895508,2.921113967895508,2.921113967895508,2.921113967895508,2.921113967895508,2.921113967895508,0.012763638165742552,0.012763638165742552
299,NH1325,L,0.001114413075780089,0.038261515601783064,2.6817118977270833,2.518143653869629,2.518143653869629,2.518143653869629,2.518143653869629,2.518143653869629,2.518143653869629,0.1635682438574544,0.1635682438574544
300,NH1326,M,0.0007429420505200594,0.0475482912332838,2.5767791515150003,2.58540940284729,2.58540940284729,2.58540940284729,2.58540940284729,2.58540940284729,2.58540940284729,-0.008630251332289784,0.008630251332289784
301,NH1327,L,0.0007429420505200594,0.03789004457652303,2.477386280302916,2.682431221008301,2.682431221008301,2.682431221008301,2.682431221008301,2.682431221008301,2.682431221008301,-0.2050449407053847,0.2050449407053847
302,NH1328,M,0.0014858841010401188,0.04940564635958395,2.4199650151525,2.5996756553649902,2.5996756553649902,2.5996756553649902,2.5996756553649902,2.5996756553649902,2.5996756553649902,-0.17971064021249017,0.17971064021249017
303,NH1329,L,0.02674591381872214,0.04271916790490342,2.662665681819167,2.60640025138855,2.60640025138855,2.60640025138855,2.60640025138855,2.60640025138855,2.60640025138855,0.05626543043061716,0.05626543043061716
304,NH1330,N,0.029346210995542348,0.04606240713224369,2.744171212121249,2.698058605194092,2.698058605194092,2.698058605194092,2.698058605194092,2.698058605194092,2.698058605194092,0.04611260692715735,0.04611260692715735
305,NH1331,N,0.0014858841010401188,0.0412332838038633,2.491312761364167,2.59302020072937,2.59302020072937,2.59302020072937,2.59302020072937,2.59302020072937,2.59302020072937,-0.1017074393652031,0.1017074393652031
306,NH1334,N,0.0014858841010401188,0.04234769687964339,2.5767567424237505,2.5961129665374756,2.5961129665374756,2.5961129665374756,2.5961129665374756,2.5961129665374756,2.5961129665374756,-0.019356224113725062,0.019356224113725062
307,NH1335,N,0.003714710252600297,0.044947994056463596,3.0797070101005546,2.7881598472595215,2.7881598472595215,2.7881598472595215,2.7881598472595215,2.7881598472595215,2.7881598472595215,0.2915471628410331,0.2915471628410331
308,NH1336,M,0.001114413075780089,0.04606240713224369,2.6871744873736114,2.59588360786438,2.59588360786438,2.59588360786438,2.59588360786438,2.59588360786438,2.59588360786438,0.09129087950923154,0.09129087950923154
309,NH1337,L,0.001114413075780089,0.03789004457652303,2.9226101060613896,2.904857635498047,2.904857635498047,2.904857635498047,2.904857635498047,2.904857635498047,2.904857635498047,0.017752470563342726,0.017752470563342726
310,NH1338,M,0.045319465081723624,0.043833580980683504,2.9221314431825003,2.7665364742279053,2.7665364742279053,2.7665364742279053,2.7665364742279053,2.7665364742279053,2.7665364742279053,0.15559496895459501,0.15559496895459501
311,NH1339,N,0.0018573551263001485,0.04271916790490342,2.6399382676763885,2.6328039169311523,2.6328039169311523,2.6328039169311523,2.6328039169311523,2.6328039169311523,2.6328039169311523,0.007134350745236162,0.007134350745236162
312,NH1340,M,0.0003714710252600297,0.05163447251114413,2.7187097020208335,2.682488203048706,2.682488203048706,2.682488203048706,2.682488203048706,2.682488203048706,2.682488203048706,0.03622149897212745,0.03622149897212745
313,NH1341,L,0.001114413075780089,0.05089153046062407,2.8546977247477785,2.8559985160827637,2.8559985160827637,2.8559985160827637,2.8559985160827637,2.8559985160827637,2.8559985160827637,-0.001300791334985174,0.001300791334985174
314,NH1342,N,0.02711738484398217,0.04011887072808321,2.991576204545834,2.8670430183410645,2.8670430183410645,2.8670430183410645,2.8670430183410645,2.8670430183410645,2.8670430183410645,0.12453318620476939,0.12453318620476939
315,NH1343,M,0.030089153046062408,0.05386329866270431,2.693697265150833,2.650418281555176,2.650418281555176,2.650418281555176,2.650418281555176,2.650418281555176,2.650418281555176,0.043278983595657294,0.043278983595657294
316,NH1344,N,0.02674591381872214,0.03937592867756315,2.6682699621208332,2.582303524017334,2.582303524017334,2.582303524017334,2.582303524017334,2.582303524017334,2.582303524017334,0.08596643810349924,0.08596643810349924
317,NH1345,M,0.02786032689450223,0.05349182763744428,2.617128162878333,2.676210880279541,2.676210880279541,2.676210880279541,2.676210880279541,2.676210880279541,2.676210880279541,-0.05908271740120785,0.05908271740120785
318,NH1346,M,0.0274888558692422,0.04457652303120357,2.8472591401512504,2.6881489753723145,2.6881489753723145,2.6881489753723145,2.6881489753723145,2.6881489753723145,2.6881489753723145,0.15911016477893591,0.15911016477893591
319,NH1347,N,0.02711738484398217,0.04420505200594354,2.7911444242425,2.6822187900543213,2.6822187900543213,2.6822187900543213,2.6822187900543213,2.6822187900543213,2.6822187900543213,0.10892563418817858,0.10892563418817858
320,NH1348,N,0.0003714710252600297,0.034918276374442794,2.6559603181822227,2.597928047180176,2.597928047180176,2.597928047180176,2.597928047180176,2.597928047180176,2.597928047180176,0.05803227100204689,0.05803227100204689
321,NH1349,M,0.0007429420505200594,0.05609212481426449,2.7990816994947227,2.6171271800994873,2.6171271800994873,2.6171271800994873,2.6171271800994873,2.6171271800994873,2.6171271800994873,0.18195451939523544,0.18195451939523544
322,NH1350,L,0.0007429420505200594,0.041604754829123326,2.7984811085850003,2.776846170425415,2.776846170425415,2.776846170425415,2.776846170425415,2.776846170425415,2.776846170425415,0.021634938159585282,0.021634938159585282
323,NH1352,N,0.0003714710252600297,0.04309063893016345,2.7900420984851406,3.021575689315796,3.021575689315796,3.021575689315796,3.021575689315796,3.021575689315796,3.021575689315796,-0.23153359083065528,0.23153359083065528
324,NH1353,L,0.0007429420505200594,0.04903417533432392,2.6507707045455557,2.6610467433929443,2.6610467433929443,2.6610467433929443,2.6610467433929443,2.6610467433929443,2.6610467433929443,-0.010276038847388591,0.010276038847388591
325,NH1354,N,0.0007429420505200594,0.044947994056463596,2.5145562550505547,2.538749933242798,2.538749933242798,2.538749933242798,2.538749933242798,2.538749933242798,2.538749933242798,-0.024193678192243162,0.024193678192243162
326,NH1356,N,0.02786032689450223,0.04791976225854384,2.6516924090904164,2.7270946502685547,2.7270946502685547,2.7270946502685547,2.7270946502685547,2.7270946502685547,2.7270946502685547,-0.07540224117813832,0.07540224117813832
327,NH1357,L,0.02786032689450223,0.046433878157503716,2.849412655302917,2.821530818939209,2.821530818939209,2.821530818939209,2.821530818939209,2.821530818939209,2.821530818939209,0.02788183636370789,0.02788183636370789
328,NH1358,N,0.0274888558692422,0.041604754829123326,2.738566556817916,2.67378306388855,2.67378306388855,2.67378306388855,2.67378306388855,2.67378306388855,2.67378306388855,0.06478349292936603,0.06478349292936603
329,NH1359,L,0.02711738484398217,0.0475482912332838,2.7056219431808333,2.666057825088501,2.666057825088501,2.666057825088501,2.666057825088501,2.666057825088501,2.666057825088501,0.03956411809233229,0.03956411809233229
330,NH1360,L,0.0,0.0475482912332838,2.920682946969167,2.864983558654785,2.864983558654785,2.864983558654785,2.864983558654785,2.864983558654785,2.864983558654785,0.055699388314381704,0.055699388314381704
331,NH1361,N,0.0007429420505200594,0.038261515601783064,2.670264651515,2.645174503326416,2.645174503326416,2.645174503326416,2.645174503326416,2.645174503326416,2.645174503326416,0.025090148188584127,0.025090148188584127
332,NH1362,M,0.0003714710252600297,0.05200594353640416,2.5204641931825,2.6747913360595703,2.6747913360595703,2.6747913360595703,2.6747913360595703,2.6747913360595703,2.6747913360595703,-0.1543271428770705,0.1543271428770705
333,NH1363,L,0.002600297176820208,0.04234769687964339,2.8111716136362497,2.692624807357788,2.692624807357788,2.692624807357788,2.692624807357788,2.692624807357788,2.692624807357788,0.11854680627846159,0.11854680627846159
334,NH1364,N,0.0018573551263001485,0.0412332838038633,2.7324893257579177,2.6572279930114746,2.6572279930114746,2.6572279930114746,2.6572279930114746,2.6572279930114746,2.6572279930114746,0.07526133274644309,0.07526133274644309
335,NH1365,N,0.0003714710252600297,0.04011887072808321,2.4130399090912498,2.5729329586029053,2.5729329586029053,2.5729329586029053,2.5729329586029053,2.5729329586029053,2.5729329586029053,-0.1598930495116555,0.1598930495116555
336,NH1366,L,0.002228826151560178,0.04271916790490342,2.8110285681816665,2.7728641033172607,2.7728641033172607,2.7728641033172607,2.7728641033172607,2.7728641033172607,2.7728641033172607,0.03816446486440572,0.03816446486440572
337,NH1367,L,0.002228826151560178,0.04049034175334324,2.5282417234850003,2.623134136199951,2.623134136199951,2.623134136199951,2.623134136199951,2.623134136199951,2.623134136199951,-0.09489241271495086,0.09489241271495086
338,NH1368,N,0.0007429420505200594,0.03937592867756315,2.9217660000004164,2.9037911891937256,2.9037911891937256,2.9037911891937256,2.9037911891937256,2.9037911891937256,2.9037911891937256,0.017974810806690833,0.017974810806690833
339,NH1371,N,0.0018573551263001485,0.03528974739970282,2.6560071606063334,2.7185380458831787,2.7185380458831787,2.7185380458831787,2.7185380458831787,2.7185380458831787,2.7185380458831787,-0.06253088527684536,0.06253088527684536
340,NH1376,N,0.002228826151560178,0.03789004457652303,2.9502337462116666,2.9033117294311523,2.9033117294311523,2.9033117294311523,2.9033117294311523,2.9033117294311523,2.9033117294311523,0.04692201678051422,0.04692201678051422
341,NH1377,N,0.0033432392273402673,0.03900445765230312,3.017101999999166,2.8683817386627197,2.8683817386627197,2.8683817386627197,2.8683817386627197,2.8683817386627197,2.8683817386627197,0.14872026133644622,0.14872026133644622
342,NH1378,N,0.0018573551263001485,0.038261515601783064,2.6396423143937504,2.775202512741089,2.775202512741089,2.775202512741089,2.775202512741089,2.775202512741089,2.775202512741089,-0.13556019834733846,0.13556019834733846
343,NH1379,L,0.0007429420505200594,0.04234769687964339,2.427929627272333,2.6766045093536377,2.6766045093536377,2.6766045093536377,2.6766045093536377,2.6766045093536377,2.6766045093536377,-0.24867488208130473,0.24867488208130473
344,NH1380,N,0.0007429420505200594,0.03900445765230312,2.5106332075753324,2.5212395191192627,2.5212395191192627,2.5212395191192627,2.5212395191192627,2.5212395191192627,2.5212395191192627,-0.010606311543930325,0.010606311543930325
345,NH1381,L,0.0007429420505200594,0.03714710252600297,2.791738484848332,2.677243947982788,2.677243947982788,2.677243947982788,2.677243947982788,2.677243947982788,2.677243947982788,0.11449453686554412,0.11449453686554412
346,NH1382,L,0.0014858841010401188,0.043833580980683504,2.5365751893945836,2.7462234497070312,2.7462234497070312,2.7462234497070312,2.7462234497070312,2.7462234497070312,2.7462234497070312,-0.20964826031244765,0.20964826031244765
347,NH1383,L,0.001114413075780089,0.038261515601783064,2.715058503788333,2.6776890754699707,2.6776890754699707,2.6776890754699707,2.6776890754699707,2.6776890754699707,2.6776890754699707,0.0373694283183621,0.0373694283183621
348,NH1384,L,0.0007429420505200594,0.03974739970282318,2.7460927310595826,2.6191511154174805,2.6191511154174805,2.6191511154174805,2.6191511154174805,2.6191511154174805,2.6191511154174805,0.12694161564210216,0.12694161564210216
349,NH1385,N,0.0007429420505200594,0.03974739970282318,2.677818651515833,2.7368948459625244,2.7368948459625244,2.7368948459625244,2.7368948459625244,2.7368948459625244,2.7368948459625244,-0.05907619444669132,0.05907619444669132
350,NH1386,L,0.0003714710252600297,0.0338038632986627,3.0376429507583333,2.9245505332946777,2.9245505332946777,2.9245505332946777,2.9245505332946777,2.9245505332946777,2.9245505332946777,0.11309241746365561,0.11309241746365561
351,NH1387,N,0.0003714710252600297,0.03789004457652303,2.6446771856066666,2.6375622749328613,2.6375622749328613,2.6375622749328613,2.6375622749328613,2.6375622749328613,2.6375622749328613,0.007114910673805319,0.007114910673805319
352,NH1388,M,0.001114413075780089,0.04717682020802377,2.7922012689387503,2.9309842586517334,2.9309842586517334,2.9309842586517334,2.9309842586517334,2.9309842586517334,2.9309842586517334,-0.13878298971298308,0.13878298971298308
353,NH1389,L,0.0007429420505200594,0.046805349182763745,2.744722598485416,2.7288661003112793,2.7288661003112793,2.7288661003112793,2.7288661003112793,2.7288661003112793,2.7288661003112793,0.015856498174136924,0.015856498174136924
354,NH1390,M,0.0003714710252600297,0.041976225854383355,2.601928625,2.594602346420288,2.594602346420288,2.594602346420288,2.594602346420288,2.594602346420288,2.594602346420288,0.007326278579712131,0.007326278579712131
355,NH1391,L,0.0007429420505200594,0.04420505200594354,3.0596034772720824,3.0007870197296143,3.0007870197296143,3.0007870197296143,3.0007870197296143,3.0007870197296143,3.0007870197296143,0.058816457542468115,0.058816457542468115
356,NH1392,M,0.0007429420505200594,0.044947994056463596,2.6571546022733328,2.7388412952423096,2.7388412952423096,2.7388412952423096,2.7388412952423096,2.7388412952423096,2.7388412952423096,-0.08168669296897679,0.08168669296897679
357,NH1393,L,0.0003714710252600297,0.0412332838038633,2.7594724431812505,2.6736299991607666,2.6736299991607666,2.6736299991607666,2.6736299991607666,2.6736299991607666,2.6736299991607666,0.08584244402048391,0.08584244402048391
358,NH1394,M,0.0014858841010401188,0.050148588410104014,2.61070518939375,2.6587564945220947,2.6587564945220947,2.6587564945220947,2.6587564945220947,2.6587564945220947,2.6587564945220947,-0.04805130512834488,0.04805130512834488
359,NH1396,N,0.10772659732540862,0.03603268945022288,2.5963870378785012,2.6091320514678955,2.6091320514678955,2.6091320514678955,2.6091320514678955,2.6091320514678955,2.6091320514678955,-0.012745013589394283,0.012745013589394283
360,NH1397,L,0.10921248142644874,0.02637444279346211,2.622993156565277,2.621640205383301,2.621640205383301,2.621640205383301,2.621640205383301,2.621640205383301,2.621640205383301,0.001352951181976092,0.001352951181976092
361,NH1398,N,0.10884101040118871,0.030832095096582468,2.8257200202024997,2.7516794204711914,2.7516794204711914,2.7516794204711914,2.7516794204711914,2.7516794204711914,2.7516794204711914,0.07404059973130828,0.07404059973130828
362,NH1400,N,0.0018573551263001485,0.04234769687964339,2.8297341931820834,2.743229866027832,2.743229866027832,2.743229866027832,2.743229866027832,2.743229866027832,2.743229866027832,0.08650432715425138,0.08650432715425138
363,NH1401,M,0.002228826151560178,0.048291233283803865,2.51667469696875,2.5789835453033447,2.5789835453033447,2.5789835453033447,2.5789835453033447,2.5789835453033447,2.5789835453033447,-0.062308848334594824,0.062308848334594824
364,NH1402,N,0.0003714710252600297,0.037518573551263,2.7964503750012497,2.6066713333129883,2.6066713333129883,2.6066713333129883,2.6066713333129883,2.6066713333129883,2.6066713333129883,0.18977904168826143,0.18977904168826143
365,NH1403,L,0.0003714710252600297,0.043833580980683504,2.6668114507575003,2.7153096199035645,2.7153096199035645,2.7153096199035645,2.7153096199035645,2.7153096199035645,2.7153096199035645,-0.048498169146064196,0.048498169146064196
366,NH1404,N,0.0003714710252600297,0.03789004457652303,2.76952707197,2.813197135925293,2.813197135925293,2.813197135925293,2.813197135925293,2.813197135925293,2.813197135925293,-0.04367006395529316,0.04367006395529316
367,NH1405,M,0.0003714710252600297,0.04791976225854384,2.5459914393941667,2.5786397457122803,2.5786397457122803,2.5786397457122803,2.5786397457122803,2.5786397457122803,2.5786397457122803,-0.03264830631811355,0.03264830631811355
368,NH1406,N,0.0007429420505200594,0.03789004457652303,2.6985776186861115,2.6236162185668945,2.6236162185668945,2.6236162185668945,2.6236162185668945,2.6236162185668945,2.6236162185668945,0.07496140011921693,0.07496140011921693
369,NH1407,M,0.0,0.046805349182763745,2.3724959797983334,2.526367425918579,2.526367425918579,2.526367425918579,2.526367425918579,2.526367425918579,2.526367425918579,-0.15387144612024573,0.15387144612024573
370,NH1408,N,0.0007429420505200594,0.04049034175334324,2.9403473358586107,2.8933324813842773,2.8933324813842773,2.8933324813842773,2.8933324813842773,2.8933324813842773,2.8933324813842773,0.0470148544743334,0.0470148544743334
371,NH1409,L,0.0007429420505200594,0.04271916790490342,2.9119232272733337,2.8128662109375,2.8128662109375,2.8128662109375,2.8128662109375,2.8128662109375,2.8128662109375,0.09905701633583375,0.09905701633583375
372,NH1410,M,0.0014858841010401188,0.04717682020802377,2.5341386022729164,2.6501686573028564,2.6501686573028564,2.6501686573028564,2.6501686573028564,2.6501686573028564,2.6501686573028564,-0.11603005502994002,0.11603005502994002
373,NH1411,M,0.001114413075780089,0.046805349182763745,2.836565439392917,2.743107795715332,2.743107795715332,2.743107795715332,2.743107795715332,2.743107795715332,2.743107795715332,0.09345764367758491,0.09345764367758491
374,NH1412,L,0.0003714710252600297,0.04049034175334324,2.7662135151520832,2.805701971054077,2.805701971054077,2.805701971054077,2.805701971054077,2.805701971054077,2.805701971054077,-0.0394884559019939,0.0394884559019939
375,NH1413,M,0.001114413075780089,0.04717682020802377,2.5141197272720834,2.5884430408477783,2.5884430408477783,2.5884430408477783,2.5884430408477783,2.5884430408477783,2.5884430408477783,-0.07432331357569488,0.07432331357569488
376,NH1414,M,0.0,0.04234769687964339,2.5805085795449996,2.613124370574951,2.613124370574951,2.613124370574951,2.613124370574951,2.613124370574951,2.613124370574951,-0.0326157910299516,0.0326157910299516
377,NH1415,M,0.0,0.04234769687964339,2.6120531174233337,2.589972496032715,2.589972496032715,2.589972496032715,2.589972496032715,2.589972496032715,2.589972496032715,0.022080621390618838,0.022080621390618838
378,NH1416,M,0.001114413075780089,0.046433878157503716,2.6666781780308337,2.647036075592041,2.647036075592041,2.647036075592041,2.647036075592041,2.647036075592041,2.647036075592041,0.01964210243879272,0.01964210243879272
379,NH1420,N,0.0,0.03863298662704309,2.88418860984875,2.776510000228882,2.776510000228882,2.776510000228882,2.776510000228882,2.776510000228882,2.776510000228882,0.1076786096198683,0.1076786096198683
380,NH1421,M,0.0014858841010401188,0.05163447251114413,2.6350029640147916,2.595824718475342,2.595824718475342,2.595824718475342,2.595824718475342,2.595824718475342,2.595824718475342,0.03917824553944982,0.03917824553944982
381,NH1422,M,0.0,0.043462109955423475,2.732614287878125,2.7952423095703125,2.7952423095703125,2.7952423095703125,2.7952423095703125,2.7952423095703125,2.7952423095703125,-0.06262802169218729,0.06262802169218729
382,NH1423,L,0.001114413075780089,0.045319465081723624,2.795841687499792,2.786851167678833,2.786851167678833,2.786851167678833,2.786851167678833,2.786851167678833,2.786851167678833,0.008990519820958998,0.008990519820958998
383,NH1424,M,0.0007429420505200594,0.044947994056463596,2.603203013257291,2.615640878677368,2.615640878677368,2.615640878677368,2.615640878677368,2.615640878677368,2.615640878677368,-0.012437865420077188,0.012437865420077188
384,NH1425,L,0.001114413075780089,0.03677563150074294,3.090623825757918,3.0959653854370117,3.0959653854370117,3.0959653854370117,3.0959653854370117,3.0959653854370117,3.0959653854370117,-0.005341559679093777,0.005341559679093777
385,NH1426,L,0.0007429420505200594,0.041604754829123326,2.9159720511366674,2.717667818069458,2.717667818069458,2.717667818069458,2.717667818069458,2.717667818069458,2.717667818069458,0.19830423306720935,0.19830423306720935
386,NH1427,L,0.02786032689450223,0.04234769687964339,2.572204270201666,2.6437456607818604,2.6437456607818604,2.6437456607818604,2.6437456607818604,2.6437456607818604,2.6437456607818604,-0.07154139058019426,0.07154139058019426
387,NH1428,L,0.02711738484398217,0.03714710252600297,2.4962147626258337,2.6036441326141357,2.6036441326141357,2.6036441326141357,2.6036441326141357,2.6036441326141357,2.6036441326141357,-0.10742936998830199,0.10742936998830199
388,NH1429,L,0.02786032689450223,0.038261515601783064,2.7701933131311107,2.644364833831787,2.644364833831787,2.644364833831787,2.644364833831787,2.644364833831787,2.644364833831787,0.12582847929932361,0.12582847929932361
389,NH1430,N,0.0,0.03417533432392273,2.598982184847709,2.7430272102355957,2.7430272102355957,2.7430272102355957,2.7430272102355957,2.7430272102355957,2.7430272102355957,-0.14404502538788666,0.14404502538788666
390,NH1431,L,0.0007429420505200594,0.05089153046062407,2.8693135707070834,2.8161306381225586,2.8161306381225586,2.8161306381225586,2.8161306381225586,2.8161306381225586,2.8161306381225586,0.05318293258452478,0.05318293258452478
