Tool,feature,shift_z,abs_shift_z,n,operation
M,330X1090,-0.033767734427122414,0.033767734427122414,128,330
M,330X1093,-0.03258007898986248,0.03258007898986248,128,330
M,330X1097,0.0938565347591536,0.0938565347591536,128,330
M,330X1100,0.0918897721012422,0.0918897721012422,128,330
M,330X1103,0.08502637148861163,0.08502637148861163,128,330
M,330X1107,-0.05759541060453261,0.05759541060453261,128,330
M,330X1127,-0.43853677706747207,0.43853677706747207,128,330
M,330X1130,-0.43844742577201623,0.43844742577201623,128,330
M,330X1133,-0.4385960020993367,0.4385960020993367,128,330
M,330X1147,0.2151996651718795,0.2151996651718795,128,330
M,330X1150,0.2155131033335609,0.2155131033335609,128,330
M,330X1153,0.21577056157655988,0.21577056157655988,128,330
M,330X1157,0.07799035986805278,0.07799035986805278,128,330
M,330X1160,0.0414997006596801,0.0414997006596801,128,330
M,330X1163,-0.03535533905940196,0.03535533905940196,128,330
M,330X1166,0.18099763645687394,0.18099763645687394,128,330
M,330X1168,-0.645447104511494,0.645447104511494,128,330
M,330X1173,0.12642290184301683,0.12642290184301683,128,330
M,330X1175,0.12400343975123909,0.12400343975123909,128,330
M,330X1177,0.12869404458407613,0.12869404458407613,128,330
M,330X1180,0.02232003595640873,0.02232003595640873,128,330
M,330X1182,0.023205146782902,0.023205146782902,128,330
M,330X1184,0.02340077143862264,0.02340077143862264,128,330
M,330X1187,0.10754588228419112,0.10754588228419112,128,330
M,330X1189,0.10456805722187812,0.10456805722187812,128,330
M,330X1191,0.1110142229008172,0.1110142229008172,128,330
M,330X1194,0.034236971963090355,0.034236971963090355,128,330
M,330X1196,0.0361770106610719,0.0361770106610719,128,330
M,330X1198,0.03174061334841457,0.03174061334841457,128,330
M,330X1201,0.10945580195656023,0.10945580195656023,128,330
M,330X1203,0.11155159819505175,0.11155159819505175,128,330
M,330X1205,0.10917028295133878,0.10917028295133878,128,330
M,330X1208,0.01471636308783525,0.01471636308783525,128,330
M,330X1210,0.01480028552346764,0.01480028552346764,128,330
M,330X1212,0.014002534612774075,0.014002534612774075,128,330
M,330X1218,-0.11369467464526832,0.11369467464526832,128,330
M,330X1221,-0.08193771568522176,0.08193771568522176,128,330
M,330X1225,-0.09302540548541118,0.09302540548541118,128,330
M,330X1227,-0.09305574757189343,0.09305574757189343,128,330
M,330X1229,-0.09300826856494815,0.09300826856494815,128,330
M,330X1232,0.09314129499150385,0.09314129499150385,128,330
M,330X1234,0.09301970538943706,0.09301970538943706,128,330
M,330X1236,0.09318334971355463,0.09318334971355463,128,330
M,330X1249,0.04067218460319038,0.04067218460319038,128,330
M,330X1251,0.0498199167786578,0.0498199167786578,128,330
M,330X1253,0.03169804476471501,0.03169804476471501,128,330
M,330X1256,-0.050501763313305706,0.050501763313305706,128,330
M,330X1258,-0.05657276278412192,0.05657276278412192,128,330
M,330X1261,-0.042100046554150956,0.042100046554150956,128,330
M,340X1,-0.06698941911172718,0.06698941911172718,128,340
M,340X2,-0.1033075273594123,0.1033075273594123,128,340
M,340X3,-0.20977470200187917,0.20977470200187917,128,340
M,340X4,0.2913151304614954,0.2913151304614954,128,340
M,340X5,0.1715574410061095,0.1715574410061095,128,340
M,340X6,0.20699960851175014,0.20699960851175014,128,340
M,340X7,0.042376406443176896,0.042376406443176896,128,340
M,340X8,-0.01568288970538047,0.01568288970538047,128,340
M,340X9,-0.22751141108030545,0.22751141108030545,128,340
M,340X10,0.3945950040628047,0.3945950040628047,128,340
M,340X11,0.0335981499408604,0.0335981499408604,128,340
M,340X13,0.021793040762622024,0.021793040762622024,128,340
M,340X15,0.010530724589306706,0.010530724589306706,128,340
M,340X17,-0.046577570268606254,0.046577570268606254,128,340
M,340X18,-0.08769194848982295,0.08769194848982295,128,340
M,340X19,-0.02813975793038144,0.02813975793038144,128,340
M,340X20,-0.05045845122307568,0.05045845122307568,128,340
M,340X21,-0.21788409445946497,0.21788409445946497,128,340
M,340X22,-0.04071116551369311,0.04071116551369311,128,340
M,340X24,0.013900871886295416,0.013900871886295416,128,340
M,340X25,0.007549083396510829,0.007549083396510829,128,340
M,340X26,0.022547094313944176,0.022547094313944176,128,340
M,340X27,0.007062120997931267,0.007062120997931267,128,340
M,340X28,0.0008065766845624382,0.0008065766845624382,128,340
M,340X29,0.007296255554607981,0.007296255554607981,128,340
M,ERROR:#N/A (#2),-0.05408712775758062,0.05408712775758062,128,UNKNOWN
M,340X31,0.2537681470241473,0.2537681470241473,128,340
M,340X33,0.022865491291063397,0.022865491291063397,128,340
M,340X34,0.025666986155492517,0.025666986155492517,128,340
M,340X35,0.023668426070302857,0.023668426070302857,128,340
M,340X36,0.011762436065514739,0.011762436065514739,128,340
M,340X37,-0.18666821643824108,0.18666821643824108,128,340
M,340X38,-0.1646122824938446,0.1646122824938446,128,340
M,340X39,-0.17963961106287685,0.17963961106287685,128,340
M,340X40,-0.1822062736039046,0.1822062736039046,128,340
M,340X41,0.3264298658177464,0.3264298658177464,128,340
M,340X42,0.34208773732344955,0.34208773732344955,128,340
M,340X43,0.3495029566712748,0.3495029566712748,128,340
M,340X44,0.33334550030319227,0.33334550030319227,128,340
M,340X45,-0.12253608885996806,0.12253608885996806,128,340
M,340X46,-0.13965948250184196,0.13965948250184196,128,340
M,340X47,-0.12742242430729375,0.12742242430729375,128,340
M,340X48,-0.12828232414208712,0.12828232414208712,128,340
M,340X49,0.13237005632635454,0.13237005632635454,128,340
M,340X51,0.18086430605218257,0.18086430605218257,128,340
M,340X53,0.2510927787337175,0.2510927787337175,128,340
M,340X57,-0.28863164587958445,0.28863164587958445,128,340
M,340X59,-0.11341589064968423,0.11341589064968423,128,340
M,340X61,-0.09636370913758253,0.09636370913758253,128,340
M,340X65,-0.03970653564825695,0.03970653564825695,128,340
M,340X67,-0.17587051489539895,0.17587051489539895,128,340
M,340X69,0.10076850434135512,0.10076850434135512,128,340
M,340X73,-0.24043773199476684,0.24043773199476684,128,340
M,340X75,-0.24471226734104623,0.24471226734104623,128,340
M,340X77,-0.0644254240033493,0.0644254240033493,128,340
M,340X81,-0.01919741891430308,0.01919741891430308,128,340
M,340X83,0.052684627326237396,0.052684627326237396,128,340
M,340X85,-0.022879431775501634,0.022879431775501634,128,340
M,340X97,-0.025243574591817277,0.025243574591817277,128,340
M,340X99,0.07564309138575719,0.07564309138575719,128,340
M,340X101,-0.024630922556018967,0.024630922556018967,128,340
M,340X105,-0.0662336301306309,0.0662336301306309,128,340
M,340X107,-0.4705290330681069,0.4705290330681069,128,340
M,340X108,0.17903512308663144,0.17903512308663144,128,340
M,340X109,-0.43207729735435263,0.43207729735435263,128,340
M,340X110,0.010520317644128809,0.010520317644128809,128,340
M,340X113,-0.008993864064412016,0.008993864064412016,128,340
M,340X115,-0.049224048402760075,0.049224048402760075,128,340
M,340X121,0.011614256713621625,0.011614256713621625,128,340
M,340X123,-0.06527677152077134,0.06527677152077134,128,340
M,340X124,0.0666021136791115,0.0666021136791115,128,340
M,340X125,0.09628605687914134,0.09628605687914134,128,340
M,340X126,-0.1193568320402429,0.1193568320402429,128,340
M,340X132,0.1318102423944078,0.1318102423944078,128,340
M,340X133,0.2265705005191996,0.2265705005191996,128,340
M,340X134,0.12433470389684181,0.12433470389684181,128,340
M,340X138,0.023453918814548416,0.023453918814548416,128,340
M,340X139,0.011780419444608555,0.011780419444608555,128,340
M,340X140,0.031662247704674434,0.031662247704674434,128,340
M,340X143,-0.17293275800470687,0.17293275800470687,128,340
M,340X145,0.030808429907147928,0.030808429907147928,128,340
M,340X147,0.05468537772333566,0.05468537772333566,128,340
M,340X149,0.06209772556088008,0.06209772556088008,128,340
M,340X151,-0.0029168486526973594,0.0029168486526973594,128,340
M,340X161,0.09391399071755087,0.09391399071755087,128,340
M,340X163,0.09726159495907474,0.09726159495907474,128,340
M,340X165,0.09661422654439043,0.09661422654439043,128,340
M,340X173,0.007117391976299072,0.007117391976299072,128,340
M,340X175,0.004127105104628285,0.004127105104628285,128,340
M,340X177,0.002900581523732754,0.002900581523732754,128,340
M,340X181,-0.08222320331017552,0.08222320331017552,128,340
M,340X182,-0.022792903136867933,0.022792903136867933,128,340
M,340X183,-0.2176988774539582,0.2176988774539582,128,340
M,340X185,0.09215918436270988,0.09215918436270988,128,340
M,340X186,0.0660751427510832,0.0660751427510832,128,340
M,340X187,0.11664844340090635,0.11664844340090635,128,340
M,340X188,-0.058098322320086195,0.058098322320086195,128,340
M,340X189,-0.05774518079030007,0.05774518079030007,128,340
M,340X190,-0.046344745404828,0.046344745404828,128,340
M,340X192,0.2653058684284567,0.2653058684284567,128,340
M,340X193,-0.2189442436556668,0.2189442436556668,128,340
M,340X194,-0.26982195516219626,0.26982195516219626,128,340
M,340X195,-0.25416449534595914,0.25416449534595914,128,340
M,340X196,-0.11467625336766785,0.11467625336766785,128,340
M,340X197,-0.1100933581856805,0.1100933581856805,128,340
M,340X198,-0.11285853310283497,0.11285853310283497,128,340
M,344X1,0.10266427046328166,0.10266427046328166,128,344
M,344X5,0.0003613978124919643,0.0003613978124919643,128,344
M,344X6,-0.02103617500744906,0.02103617500744906,128,344
M,344X10,-0.012684010912250635,0.012684010912250635,128,344
M,344X13,-0.007885671468204451,0.007885671468204451,128,344
M,344X15,-0.01622529676235763,0.01622529676235763,128,344
M,344X16,-0.06367189849922276,0.06367189849922276,128,344
M,344X19,-0.04697286597863049,0.04697286597863049,128,344
M,344X20,-0.06286143069767365,0.06286143069767365,128,344
M,344X21,-0.14125190846802876,0.14125190846802876,128,344
M,344X22,-0.1364921542319547,0.1364921542319547,128,344
M,344X25,-0.033037459183826855,0.033037459183826855,128,344
M,344X26,-0.04769484929978837,0.04769484929978837,128,344
M,344X27,0.18275242616374912,0.18275242616374912,128,344
M,344X29,-0.021260046097368535,0.021260046097368535,128,344
M,344X34,-0.021328741848834674,0.021328741848834674,128,344
M,344X35,0.049952228610758084,0.049952228610758084,128,344
M,344X36,-0.028667254889140386,0.028667254889140386,128,344
M,344X37,0.03257970806354432,0.03257970806354432,128,344
M,344X39,-0.06026007437707048,0.06026007437707048,128,344
M,344X41,-0.022408317705613065,0.022408317705613065,128,344
M,344X43,-0.042809080937429224,0.042809080937429224,128,344
M,344X44,-0.0709886019102572,0.0709886019102572,128,344
M,344X48,0.0171074546015941,0.0171074546015941,128,344
M,344X49,0.04349122655160947,0.04349122655160947,128,344
M,344X51,-0.036785594638909486,0.036785594638909486,128,344
M,344X53,-0.10549524914355464,0.10549524914355464,128,344
M,344X55,-0.1067969885924389,0.1067969885924389,128,344
M,344X56,0.031285172512335584,0.031285172512335584,128,344
M,344X60,-0.03386846791933856,0.03386846791933856,128,344
M,344X62,0.06753481253886254,0.06753481253886254,128,344
M,344X64,0.06810535413890684,0.06810535413890684,128,344
M,344X65,0.3153474737743627,0.3153474737743627,128,344
M,344X66,0.06797841555276737,0.06797841555276737,128,344
M,344X69,0.038520370604211124,0.038520370604211124,128,344
M,344X71,-0.10627973317502797,0.10627973317502797,128,344
M,344X73,-0.1062124912632461,0.1062124912632461,128,344
M,344X74,0.0455668053401463,0.0455668053401463,128,344
M,344X77,0.06911804597649271,0.06911804597649271,128,344
M,344X78,0.07131408325875892,0.07131408325875892,128,344
M,344X79,-0.1469844575075604,0.1469844575075604,128,344
M,344X81,0.013982207948434586,0.013982207948434586,128,344
M,344X83,0.07023722208332417,0.07023722208332417,128,344
M,344X85,0.022153787836954188,0.022153787836954188,128,344
M,344X86,0.1347985121062769,0.1347985121062769,128,344
M,344X87,0.02225065212183379,0.02225065212183379,128,344
M,344X88,0.09882673321348591,0.09882673321348591,128,344
M,344X90,0.08813139924481866,0.08813139924481866,128,344
M,344X92,0.022358098703386703,0.022358098703386703,128,344
M,344X94,-0.09758919473697787,0.09758919473697787,128,344
M,344X95,-0.13181293616697212,0.13181293616697212,128,344
M,344X96,-0.07837163094708186,0.07837163094708186,128,344
M,344X97,-0.07767565898977445,0.07767565898977445,128,344
M,344X99,-0.06722854169318633,0.06722854169318633,128,344
M,344X103,-0.022090488906833607,0.022090488906833607,128,344
M,344X104,0.03496090755446506,0.03496090755446506,128,344
M,344X105,-0.022596921196200694,0.022596921196200694,128,344
M,344X106,-0.042663663349529146,0.042663663349529146,128,344
M,344X108,0.05565099338599994,0.05565099338599994,128,344
M,344X110,-0.022358098703386703,0.022358098703386703,128,344
M,344X112,-0.022580810295814477,0.022580810295814477,128,344
M,344X113,0.0325801273594546,0.0325801273594546,128,344
M,344X114,-0.022444497045256254,0.022444497045256254,128,344
M,344X115,-0.096383876977725,0.096383876977725,128,344
M,344X117,0.03412550059264814,0.03412550059264814,128,344
M,344X119,-0.022358098703386703,0.022358098703386703,128,344
M,344X121,-0.15326221025198813,0.15326221025198813,128,344
M,344X122,-0.1949152171259117,0.1949152171259117,128,344
M,344X123,-0.1751763908965954,0.1751763908965954,128,344
M,344X124,-0.20324191933309377,0.20324191933309377,128,344
M,344X126,-0.1739788817331405,0.1739788817331405,128,344
M,344X137,-0.05314194689585642,0.05314194689585642,128,344
M,344X138,-0.09385647452362206,0.09385647452362206,128,344
M,344X139,0.02141331267711783,0.02141331267711783,128,344
M,344X145,-0.42255700246035205,0.42255700246035205,128,344
M,344X146,0.021975524355411925,0.021975524355411925,128,344
M,344X147,-0.07231302651632328,0.07231302651632328,128,344
M,344X149,0.025426947151292654,0.025426947151292654,128,344
M,344X150,0.006043036232827804,0.006043036232827804,128,344
M,344X151,0.023516662086183707,0.023516662086183707,128,344
M,344X154,0.022358098703386436,0.022358098703386436,128,344
M,344X156,0.05759450940355116,0.05759450940355116,128,344
M,344X158,-0.02452231978806943,0.02452231978806943,128,344
M,344X159,-0.02146779575205656,0.02146779575205656,128,344
M,344X160,0.03462112023240576,0.03462112023240576,128,344
M,344X163,0.0655985189146983,0.0655985189146983,128,344
M,344X164,-0.06033524176907741,0.06033524176907741,128,344
M,344X165,0.012578707447318281,0.012578707447318281,128,344
M,344X168,-0.13920654685071102,0.13920654685071102,128,344
M,344X169,-0.029666908437234827,0.029666908437234827,128,344
M,344X172,-0.022358098703386703,0.022358098703386703,128,344
M,344X173,0.04349122655197207,0.04349122655197207,128,344
M,ERROR:#N/A (#3),-0.02165876756174412,0.02165876756174412,128,UNKNOWN
M,344X174,-0.037158247777713316,0.037158247777713316,128,344
M,344X176,-0.15526727882328037,0.15526727882328037,128,344
M,ERROR:#N/A_1 (#2),-0.07042566431639541,0.07042566431639541,128,UNKNOWN
M,344X177,0.048720727963179604,0.048720727963179604,128,344
M,344X178,-0.08249410154807177,0.08249410154807177,128,344
M,ERROR:#N/A_3 (#1),-0.05205796842037884,0.05205796842037884,128,UNKNOWN
M,344X182,0.05650432083369706,0.05650432083369706,128,344
M,344X185,0.043735905232237145,0.043735905232237145,128,344
M,ERROR:#N/A_5,0.05559194549374238,0.05559194549374238,128,UNKNOWN
M,344X186,-0.036399105608772506,0.036399105608772506,128,344
M,344X187,0.02721048130740679,0.02721048130740679,128,344
M,ERROR:#N/A_6,0.13996628781141476,0.13996628781141476,128,UNKNOWN
M,ERROR:#N/A_7,0.039293529977212735,0.039293529977212735,128,UNKNOWN
M,344X190,0.03959397227229797,0.03959397227229797,128,344
M,344X191,0.0540831016793544,0.0540831016793544,128,344
M,ERROR:#N/A_8,0.03955279566753419,0.03955279566753419,128,UNKNOWN
M,344X192,0.0539419074254175,0.0539419074254175,128,344
M,344X194,0.039856163253704044,0.039856163253704044,128,344
M,344X195,0.00851996888980198,0.00851996888980198,128,344
M,344X196,0.13484330016309146,0.13484330016309146,128,344
M,344X199,0.07266630202770805,0.07266630202770805,128,344
M,344X200,0.14375040283040738,0.14375040283040738,128,344
M,344X201,-0.04214718271225481,0.04214718271225481,128,344
M,ERROR:#N/A_9,0.039590123338794185,0.039590123338794185,128,UNKNOWN
M,ERROR:#N/A_10,0.043491226551971435,0.043491226551971435,128,UNKNOWN
M,344X208,-0.0988937853226538,0.0988937853226538,128,344
M,344X209,-0.062880373189331,0.062880373189331,128,344
M,ERROR:#N/A_11,-0.09925921076641579,0.09925921076641579,128,UNKNOWN
M,344X210,-0.03081778003540171,0.03081778003540171,128,344
M,344X212,-0.0364068711965735,0.0364068711965735,128,344
M,344X213,-0.0341897043321682,0.0341897043321682,128,344
M,344X221,0.07814776531868761,0.07814776531868761,128,344
M,344X222,0.08880822207438092,0.08880822207438092,128,344
M,ERROR:#N/A_14,0.06647596578911612,0.06647596578911612,128,UNKNOWN
M,ERROR:#N/A_15,0.09721580994642309,0.09721580994642309,128,UNKNOWN
M,344X225,0.05673792161877739,0.05673792161877739,128,344
M,344X226,0.09712448094376717,0.09712448094376717,128,344
M,ERROR:#N/A_16,-0.022358098703386436,0.022358098703386436,128,UNKNOWN
M,344X229,0.1215134448535955,0.1215134448535955,128,344
M,ERROR:#N/A_17,0.16855739426687186,0.16855739426687186,128,UNKNOWN
M,ERROR:#N/A_18,0.09591568835157942,0.09591568835157942,128,UNKNOWN
M,344X230,-0.011683932313852318,0.011683932313852318,128,344
M,344X231,0.1302903288466551,0.1302903288466551,128,344
M,344X232,0.08774721343461382,0.08774721343461382,128,344
M,344X234,0.09127986012953633,0.09127986012953633,128,344
M,344X235,0.1146400685804099,0.1146400685804099,128,344
M,344X236,0.09556811320959983,0.09556811320959983,128,344
M,344X237,0.14252692687948668,0.14252692687948668,128,344
M,ERROR:#N/A_20,0.08999229933767781,0.08999229933767781,128,UNKNOWN
M,344X239,0.08053145860888235,0.08053145860888235,128,344
M,344X241,0.030679917245794906,0.030679917245794906,128,344
M,ERROR:#N/A_21,0.04095570376145061,0.04095570376145061,128,UNKNOWN
M,344X243,0.027229029576903666,0.027229029576903666,128,344
M,344X244,0.040056417004003496,0.040056417004003496,128,344
M,344X245,0.025334102676557408,0.025334102676557408,128,344
M,344X246,0.041040939231147044,0.041040939231147044,128,344
M,344X250,-0.2000656059092923,0.2000656059092923,128,344
M,ERROR:#N/A_23,-0.11117036611151197,0.11117036611151197,128,UNKNOWN
M,344X252,-0.08152334764180519,0.08152334764180519,128,344
M,344X253,-0.07154507567576847,0.07154507567576847,128,344
M,344X254,-0.1157778468885649,0.1157778468885649,128,344
M,344X255,-0.08543407581571966,0.08543407581571966,128,344
M,ERROR:#N/A_24,-0.005565842075860532,0.005565842075860532,128,UNKNOWN
M,344X257,-0.09460627300422864,0.09460627300422864,128,344
M,344X259,0.13199635350346758,0.13199635350346758,128,344
M,ERROR:#N/A_25,0.12877064359299936,0.12877064359299936,128,UNKNOWN
M,344X261,0.11973720577053211,0.11973720577053211,128,344
M,344X262,0.12634111522379748,0.12634111522379748,128,344
M,344X263,0.1376971818900426,0.1376971818900426,128,344
M,344X264,0.12831427117186647,0.12831427117186647,128,344
M,360X1,-0.036916005911802954,0.036916005911802954,128,360
M,360X3,-0.08788839326116309,0.08788839326116309,128,360
M,360X14,0.21811740396391976,0.21811740396391976,128,360
M,360X23,0.3866267340793245,0.3866267340793245,128,360
M,360X25,0.23632994712138752,0.23632994712138752,128,360
M,360X34,0.098833295047075,0.098833295047075,128,360
M,360X45,-0.10332075054573495,0.10332075054573495,128,360
M,360X47,0.018389134504715184,0.018389134504715184,128,360
M,360X58,0.20421111445268106,0.20421111445268106,128,360
M,360X69,0.11043155525689677,0.11043155525689677,128,360
M,360X80,0.11197482215643347,0.11197482215643347,128,360
M,360X100,-0.03310936066029931,0.03310936066029931,128,360
M,360X109,-0.13362111206825278,0.13362111206825278,128,360
M,360X111,-0.13139336042027291,0.13139336042027291,128,360
M,360X115,-0.23684482777179972,0.23684482777179972,128,360
M,360X117,-0.002135384563111992,0.002135384563111992,128,360
M,360X125,-0.022486043734861023,0.022486043734861023,128,360
M,360X131,0.018287450395181547,0.018287450395181547,128,360
M,360X133,-0.008100630289512571,0.008100630289512571,128,360
M,360X141,-0.030085737807108364,0.030085737807108364,128,360
M,360X149,0.011218202976482438,0.011218202976482438,128,360
M,360X155,-0.1413823410753747,0.1413823410753747,128,360
M,360X157,0.047441963259556144,0.047441963259556144,128,360
M,360X165,0.0326950844716463,0.0326950844716463,128,360
M,360X176,0.09758267316433637,0.09758267316433637,128,360
M,360X185,0.3800564800467634,0.3800564800467634,128,360
M,360X187,0.17314544403717513,0.17314544403717513,128,360
M,360X198,0.20355148320413607,0.20355148320413607,128,360
M,360X211,0.05591252602125405,0.05591252602125405,128,360
M,360X219,0.1627497912501291,0.1627497912501291,128,360
M,360X228,-0.24506690111438217,0.24506690111438217,128,360
M,360X230,0.0786594438333777,0.0786594438333777,128,360
M,360X241,0.1358958643473409,0.1358958643473409,128,360
M,360X252,0.19995926243984183,0.19995926243984183,128,360
M,360X261,0.14687859752296148,0.14687859752296148,128,360
M,360X263,0.17582344822990284,0.17582344822990284,128,360
M,360X274,0.15931429311627415,0.15931429311627415,128,360
M,360X285,0.1567718366329794,0.1567718366329794,128,360
M,360X294,-0.08907599816269628,0.08907599816269628,128,360
M,360X296,0.19230974410244145,0.19230974410244145,128,360
M,360X307,0.23959473000988948,0.23959473000988948,128,360
M,360X318,0.2065466849037389,0.2065466849037389,128,360
M,360X327,-0.2725796175814599,0.2725796175814599,128,360
M,360X329,-0.02868079549733025,0.02868079549733025,128,360
M,360X335,-0.0016850385166834363,0.0016850385166834363,128,360
M,360X337,0.11150953419642161,0.11150953419642161,128,360
M,360X348,0.08318639167895404,0.08318639167895404,128,360
M,360X359,0.08412917905137102,0.08412917905137102,128,360
M,360X368,-0.2939572191796357,0.2939572191796357,128,360
M,360X370,0.11147856693423198,0.11147856693423198,128,360
M,360X381,0.14470503459610937,0.14470503459610937,128,360
M,360X392,0.1721671412876948,0.1721671412876948,128,360
M,360X401,0.08352850421762373,0.08352850421762373,128,360
M,360X403,0.20435452751371216,0.20435452751371216,128,360
M,360X414,0.1755723546487633,0.1755723546487633,128,360
M,360X425,0.1845189978651759,0.1845189978651759,128,360
M,360X434,0.004738402044063093,0.004738402044063093,128,360
M,360X436,0.17923650943137964,0.17923650943137964,128,360
M,360X447,-0.016170266785559002,0.016170266785559002,128,360
M,360X455,0.16997552785604694,0.16997552785604694,128,360
M,360X466,0.11061985591362393,0.11061985591362393,128,360
M,360X475,0.006140822820336183,0.006140822820336183,128,360
M,360X477,0.1510144750394751,0.1510144750394751,128,360
M,360X488,0.11885540811666158,0.11885540811666158,128,360
M,360X499,0.06228374353572673,0.06228374353572673,128,360
M,360X508,-0.06952079000688632,0.06952079000688632,128,360
M,360X510,0.12412698893334724,0.12412698893334724,128,360
M,360X521,0.0672693509263669,0.0672693509263669,128,360
M,360X532,0.028656030726088872,0.028656030726088872,128,360
M,360X541,0.10443449182116668,0.10443449182116668,128,360
M,360X543,-0.04585173398079774,0.04585173398079774,128,360
M,360X554,-0.03553461006719241,0.03553461006719241,128,360
M,360X565,0.017429959942540492,0.017429959942540492,128,360
M,360X573,0.008717132030258829,0.008717132030258829,128,360
M,360X582,0.20153661410299756,0.20153661410299756,128,360
M,360X584,-0.12392150445599967,0.12392150445599967,128,360
M,360X595,-0.04292050356910039,0.04292050356910039,128,360
M,360X605,-0.010224345242823169,0.010224345242823169,128,360
M,360X611,0.2974974333081745,0.2974974333081745,128,360
M,360X613,0.06932796088982607,0.06932796088982607,128,360
M,360X621,0.1261133550702696,0.1261133550702696,128,360
M,360X629,0.15083813285436962,0.15083813285436962,128,360
M,360X635,0.2606341883886573,0.2606341883886573,128,360
M,360X637,0.1732266934730944,0.1732266934730944,128,360
M,360X645,0.08554354669076748,0.08554354669076748,128,360
M,360X653,0.09496159429117228,0.09496159429117228,128,360
M,360X659,-0.010776300145910174,0.010776300145910174,128,360
M,360X661,0.008044366899733224,0.008044366899733224,128,360
M,360X669,0.010438301305628093,0.010438301305628093,128,360
M,360X677,-0.014177617939028678,0.014177617939028678,128,360
M,360X685,0.039694220090818924,0.039694220090818924,128,360
M,360X696,-0.0015760657116909583,0.0015760657116909583,128,360
M,360X702,-0.09440214555056158,0.09440214555056158,128,360
M,360X704,0.025165377746489827,0.025165377746489827,128,360
M,360X710,-0.5538206178848223,0.5538206178848223,128,360
M,360X712,0.0028317545378110866,0.0028317545378110866,128,360
M,360X741,-0.40022997270782656,0.40022997270782656,128,360
M,360X743,-0.23595548935091143,0.23595548935091143,128,360
M,360X763,-0.03688670865351265,0.03688670865351265,128,360
M,360X765,-0.11401538760522444,0.11401538760522444,128,360
M,360X776,-0.23199494886460054,0.23199494886460054,128,360
M,360X785,-0.03426125600586495,0.03426125600586495,128,360
M,360X796,0.025908286425631814,0.025908286425631814,128,360
M,360X829,-0.030097458014521596,0.030097458014521596,128,360
M,360X853,-0.13550005536745563,0.13550005536745563,128,360
M,360X885,0.06130764264504043,0.06130764264504043,128,360
M,360X896,0.02693039073177264,0.02693039073177264,128,360
M,360X971,0.04986166215982154,0.04986166215982154,128,360
M,360X984,-0.07971256193956733,0.07971256193956733,128,360
M,360X987,0.01664277714171521,0.01664277714171521,128,360
M,360X995,0.23300092459421254,0.23300092459421254,128,360
M,360X1006,0.05846864685347699,0.05846864685347699,128,360
M,360X1017,0.2726528345461673,0.2726528345461673,128,360
M,360X1028,0.17322396507596957,0.17322396507596957,128,360
M,360X1039,0.10578247676025145,0.10578247676025145,128,360
M,360X1050,-0.0006432200449790376,0.0006432200449790376,128,360
M,360X1061,0.13434203545036533,0.13434203545036533,128,360
M,360X1072,0.041827310970036446,0.041827310970036446,128,360
M,360X1083,0.06136470200054488,0.06136470200054488,128,360
M,360X1094,0.04102239496160213,0.04102239496160213,128,360
M,360X1105,0.11324005001233584,0.11324005001233584,128,360
M,360X1116,0.18596880568191845,0.18596880568191845,128,360
M,360X1127,-0.0015348903125788084,0.0015348903125788084,128,360
M,360X1138,-0.05908662956993103,0.05908662956993103,128,360
M,360X1146,0.15493092039475714,0.15493092039475714,128,360
M,360X1152,0.09753469234950184,0.09753469234950184,128,360
M,360X1164,0.08934009510982155,0.08934009510982155,128,360
M,360X1190,-0.04198746115041583,0.04198746115041583,128,360
M,360X1201,0.09843359629287925,0.09843359629287925,128,360
M,360X1212,0.16294405263206688,0.16294405263206688,128,360
M,360X1245,-0.20252668350810976,0.20252668350810976,128,360
M,360X1267,-0.14758359985185118,0.14758359985185118,128,360
M,360X1278,-0.1496386363584916,0.1496386363584916,128,360
M,360X1288,0.05021587487853279,0.05021587487853279,128,360
M,360X1297,0.11031382508514648,0.11031382508514648,128,360
M,360X1305,0.10894806650040703,0.10894806650040703,128,360
M,360X1313,-0.0390179924262125,0.0390179924262125,128,360
M,360X1321,0.11609904909528751,0.11609904909528751,128,360
M,360X1329,0.022872161763677866,0.022872161763677866,128,360
M,360X1337,0.13251932920756412,0.13251932920756412,128,360
M,360X1356,0.15320369124969968,0.15320369124969968,128,360
M,360X1364,-0.15534481715787762,0.15534481715787762,128,360
M,360X1383,0.45082570678389944,0.45082570678389944,128,360
M,360X1391,0.023240241080100754,0.023240241080100754,128,360
M,400X4,-0.1774468979535282,0.1774468979535282,128,400
M,400X5,-0.4482385604466936,0.4482385604466936,128,400
M,400X7,-0.4780456692588276,0.4780456692588276,128,400
M,400X9,-0.4781415345904431,0.4781415345904431,128,400
M,400X12,0.08400403858774724,0.08400403858774724,128,400
M,400X13,0.098793491817533,0.098793491817533,128,400
M,400X14,0.13138487492476283,0.13138487492476283,128,400
M,400X15,0.04975829374809036,0.04975829374809036,128,400
M,400X16,0.08512880000102298,0.08512880000102298,128,400
M,400X19,0.010011842491117572,0.010011842491117572,128,400
M,400X20,-0.0448183715898044,0.0448183715898044,128,400
M,400X21,0.17536941400971853,0.17536941400971853,128,400
M,400X22,-0.1184006568537473,0.1184006568537473,128,400
M,400X23,-0.0019647858356811082,0.0019647858356811082,128,400
M,400X25,-0.496294311812509,0.496294311812509,128,400
M,400X27,-0.49500363446849216,0.49500363446849216,128,400
