feature,operation,variance,log10_variance,iqr,median,coefficient_of_variation,missing_rate,skewness,kurtosis,variance_percentile,selection_rate,mean_importance,mean_abs_correlation,mean_temporal_drift,variance_interpretation
340X53,340,1.3110137672090243,0.11760725232434584,2.0,-2.0,0.5724975474202978,0.0,1.1703392138987552,0.37820040244245234,0.4818494459304547,0.0,0.0002386974803742,0.0224494272341559,0.0,中等方差
340X31,340,1.3031226533166118,0.11498529457034926,1.0,3081.0,0.00037051086589696286,0.0,2.1491675864897597,3.6136805199263797,0.4814673290026748,0.0,0.0003583173444399,0.0794708337800256,1.0,中等方差
340X192,340,1.3027284105131618,0.11485388454638333,1.0,88.0,0.012970128240083041,0.0,2.1440080662174146,3.598665233098287,0.4810852120748949,0.0,0.0003346286717387,0.0812621766974144,1.0,中等方差
310X111,310,1.2967136875120326,0.112844095081695,1.2926297499999997,3.865676,0.29457548170281517,0.0,-0.9733098239679967,1.6845950865434558,0.480703095147115,0.0,0.0002807880053631,0.0985785441929186,0.4186215128217895,中等方差
360X111,360,1.2888206443663948,0.11019248400846188,1.1202499999999986,19.695,0.057642161364540256,0.0,-4.198592791741294,39.96612788825248,0.4803209782193351,0.0,0.0001660364934193,0.0971924914353139,0.6010884432213388,中等方差
340X190,340,1.2802151282853569,0.10728295494228327,1.6250000000000142,106.55,0.010619107649670886,0.0,-0.05166044811488675,-0.7764841733255738,0.4799388612915552,0.0,0.0002491406141916,0.0578216096383579,0.1588235294117621,中等方差
210X195,210,1.272120236389237,0.10452816125937602,1.02,2.575,0.4380128456101276,0.0,0.6244087582017345,0.21565941947628442,0.4795567443637753,0.0,0.0001594004568941,0.0216164480571145,0.1078242636951652,中等方差
360X565,360,1.2531562720838567,0.09800523210496215,1.1372500000000016,22.1205,0.05060666018520863,0.0,-5.506736771064746,61.235250415134495,0.4791746274359954,0.0,0.0001915420574642,0.0333712199102926,0.3699027266131915,中等方差
400X79,400,1.2473842302878597,0.09600024930124802,2.0999999999999996,6.7,0.16669605497629994,0.0,0.1845120224988795,-1.1314090199211297,0.47879251050821553,0.0,0.000154344498496,0.0875288094093712,0.125,中等方差
520X77,520,1.239112416875763,0.09311070897016507,2.0,496.0,0.002244262630313112,0.015,0.19188702878039077,-1.0652169959435358,0.47841039358043563,0.0,0.0003167241227321,0.1181195273203414,0.3108698126476087,中等方差
360X211,360,1.2273859351126422,0.08898114229974116,1.0579999999999998,20.9465,0.052890674449146566,0.0,-5.274699262181809,55.40959645899376,0.47802827665265574,0.0,0.0001848082061165,0.0216094016085993,0.2872258273822886,中等方差
312X332,312,1.2134560431115353,0.08402404883452531,1.0,0.0,,0.00125,1.1176299012395283,-0.23986522848117087,0.4776461597248758,0.0,0.0001843633291308,0.0132983867470958,1.0,中等方差
360X661,360,1.2099853441551935,0.0827801099932481,1.0832499999999996,22.332,0.04925637373420151,0.0,-5.854627763250676,66.826390244628,0.4772640427970959,0.0,0.0002266393074097,0.0412558899227093,0.3534580694888076,中等方差
400X73,400,1.2078156289111432,0.08200064499903491,1.8000000000000007,4.9,0.2242870725582484,0.0,0.12537496415024954,-1.1301687681132526,0.476881925869316,0.0,0.0002123043101504,0.0838876268948365,0.0555555555555558,中等方差
520X380,520,1.2068300340860048,0.0816461098187551,1.0,45.9,0.02393372900760148,0.01125,1.3975479663185668,2.6541856270725788,0.4764998089415361,0.0,0.0002313935998458,0.0093583448340765,0.2416666666666715,中等方差
520X381,520,1.2068300340859952,0.08164610981875166,1.0,46.7,0.023523729367214207,0.01125,1.3975479663185717,2.6541856270725868,0.4761176920137562,0.0,0.0002540696968296,0.0093583448340766,0.2416666666666642,中等方差
344X106,344,1.2058557121430635,0.08129534497747383,2.0,800.0,0.0013726432712921216,0.07625,0.9526413032448943,0.7029989264245367,0.4757355750859763,0.0,0.0001925105345108,0.0242913607662156,0.0,中等方差
360X447,360,1.2004383790347304,0.07933987173828605,1.0487499999999983,21.503500000000003,0.05095194682158163,0.0,-5.630442361281709,61.92270021365514,0.4753534581581964,0.0,0.0002129685619651,0.0566492773081666,0.4540532478223037,中等方差
360X645,360,1.195846284967146,0.07767535868173392,1.3490000000000038,20.3585,0.0537145452111183,0.0,-1.6741718933946643,12.790053303682354,0.4749713412304165,0.0,0.0002329174810692,0.0321757169559759,0.1628886203848026,中等方差
360X466,360,1.1862097458933045,0.07416148787325243,1.0899999999999999,21.4645,0.05074111047559046,0.0,-4.453903428734191,50.36753385207623,0.4745892243026366,0.0,0.0002116551701319,0.0511237680821525,0.1529262075480359,中等方差
360X477,360,1.1783781758432421,0.07128469055672208,1.0524999999999984,21.478,0.05054154424819181,0.0,-4.562139123803692,51.04183883149877,0.4742071073748567,0.0,0.0003127805782345,0.0714325149949658,0.1115650396324439,中等方差
340X188,340,1.171193929912391,0.06862881284991712,1.5250000000000057,106.8,0.01013311925292779,0.0,-0.11576086248774967,-0.7088699846602293,0.4738249904470768,0.0,0.0002135408735065,0.0518883431697863,0.1345628415300561,中等方差
520X87,520,1.1692154877160057,0.06789455949505475,2.0,485.0,0.0022294900637060758,0.015,-0.3573156017086734,-1.2744670299143406,0.4734428735192969,0.6,0.0005079949941521,0.1638679559627009,0.5,中等方差
312X331,312,1.143773466833542,0.05834001759845178,1.0,0.0,,0.0,1.318230946153973,0.23066602054567031,0.47306075659151703,0.0,0.0001782268115461,0.01763509058203,0.0,中等方差
400X74,400,1.1414178817271585,0.05744467202807866,2.0,6.7,0.1594584481831361,0.0,0.16223188029966326,-1.0937011515391382,0.4726786396637371,0.0,0.0001823214105598,0.0866666546865041,0.1245796308954203,中等方差
360X669,360,1.1367304800000004,0.05565750521180727,0.9750000000000014,22.543,0.047295197303421466,0.0,-6.374602928984091,75.80862687103544,0.4722965227359572,0.0,0.0003019009651629,0.0464635108423368,0.4391666028227263,中等方差
520X137,520,1.1318232831739143,0.053778623730732694,2.0,2.0,0.5319359179388797,0.015,0.23674826439391233,-1.221127859879516,0.4719144058081773,0.0,0.0003653452183405,0.0520742632155726,0.0,中等方差
210X23,210,1.1269336514393011,0.05189834757936515,0.3000000000000007,14.2,0.07475854313102752,0.0,-11.897653740809263,156.26278897817178,0.4715322888803974,0.2,0.0003365426721456,0.035648733255485,0.2000000000000023,中等方差
360X455,360,1.1258930062578223,0.05149712142151897,1.0534999999999997,21.48,0.04939855937899478,0.0,-4.81707602506468,55.53548174197748,0.4711501719526175,0.0,0.0002823318310405,0.0751104106126902,0.0449752868839437,中等方差
210X20,210,1.12436293804756,0.05090652168574968,0.40000000000000036,14.3,0.07415103603973021,0.0,-11.96639930718718,157.606286595998,0.4707680550248376,0.2,0.0004115844239891,0.0675591121817842,0.0,中等方差
360X510,360,1.1204279159558832,0.04938392092497012,1.0852499999999985,21.344,0.049592516698120585,0.0,-4.5565588287771135,53.134697687476574,0.4703859380970577,0.0,0.0002576120068083,0.0400504631465778,0.3903967381737905,中等方差
360X543,360,1.119239537908322,0.04892304350674858,1.2062500000000007,21.461,0.04929598708591622,0.0,-4.527288489966218,50.771998300203364,0.4700038211692778,0.0,0.0001864724754997,0.0489384157311451,0.3018194677859492,中等方差
400X211,400,1.1180117490613255,0.048446367526871426,1.3999999999999986,39.5,0.026768626503514935,0.0,0.664638812560986,-0.889877087668375,0.4696217042414979,0.0,0.0001844038645388,0.0286243859137221,0.1866666666666664,中等方差
360X436,360,1.109817724616709,0.04525165654028542,0.9962499999999999,21.715,0.04851387831752198,0.0,-5.013126905082793,58.9804487137111,0.469239587313718,0.0,0.0002739262084509,0.0807164005614237,0.0369251118851878,中等方差
340X5,340,1.106202112015033,0.04383448331014811,1.9000000000000057,98.0,0.010732259520742003,0.0,0.44612175136094295,2.288820195739244,0.4688574703859381,0.0,0.0002997729765661,0.0497056387017005,0.0,中等方差
360X584,360,1.1047716701736552,0.043272529034547015,1.1969999999999992,21.587,0.04869047070215483,0.0,-3.3039078293073816,31.502687863316744,0.4684753534581582,0.0,0.0002328828288217,0.0815330708243144,0.4123219995023068,中等方差
400X204,400,1.1041536295369292,0.043029504387981254,0.0,5.0,0.21015742951767652,0.0,-4.329013911990711,16.78231110139707,0.4680932365303783,0.0,4.900042829098509e-05,0.0271315430810637,0.0,中等方差
360X677,360,1.1007049390738428,0.041670915242488775,0.9194999999999993,22.6265,0.046367969454503895,0.0,-6.59203485514951,80.00470433623536,0.46771111960259837,0.0,0.0002147987372973,0.0578426127061134,0.369851545626952,中等方差
360X425,360,1.080644774516583,0.03368295776419472,1.0835000000000008,21.906,0.04745460857929792,0.0,-4.620207424054116,58.72732525284718,0.46732900267481847,0.4,0.0003660456898655,0.1186271994503442,0.0398905231651042,中等方差
520X82,520,1.0802120756712779,0.03350902794247857,1.0,492.0,0.0021124644603408077,0.015,-0.7153657914780781,0.3927509371192688,0.4669468857470386,0.0,0.0002902602986728,0.1132582506464559,0.654563894523335,中等方差
344X138,344,1.0791473717146502,0.03308075733541953,1.0,0.0,,0.0,0.6176081159709742,0.4519683481886645,0.4665647688192587,0.0,0.0002554912094636,0.1219375273060996,0.0,中等方差
520X67,520,1.0671056959861733,0.028207438084396876,2.0,488.0,0.0021168198386849403,0.015,-0.5903483605397717,-1.1944334777481618,0.4661826518914788,0.4,0.0003801683105191,0.1232519785551984,0.0378514056224901,中等方差
344X241,344,1.0625581351689661,0.02635270069165715,1.4000000000000057,107.5,0.009588880053188554,0.0,-0.23183375187137611,-0.3759648973938985,0.4658005349636989,0.0,0.0001633102022345,0.0489542232479749,0.0692731829573914,中等方差
344X246,344,1.0609818072470283,0.025707937077621958,1.5,107.3,0.009599624524606745,0.07625,-0.2059571888635203,-0.3641362857696744,0.465418418035919,0.0,0.000233415569914,0.0335474474474314,0.2241758762201093,中等方差
344X245,344,1.060869446182733,0.025661941591207972,1.4000000000000057,107.2,0.009608070596483947,0.0,-0.20354177699747203,-0.3369732727264143,0.4650363011081391,0.0,0.0001580787636113,0.0532862611580565,0.0975939849624059,中等方差
360X637,360,1.058782132509387,0.024806603749396316,1.1965000000000003,20.966,0.04907809765236924,0.0,-2.177212269532613,17.60894670397753,0.4646541841803592,0.0,0.0002284402445414,0.0664368799248902,0.0750266427655817,中等方差
360X554,360,1.055127470081352,0.0233049299738129,1.1385000000000005,21.491999999999997,0.047794248036441944,0.0,-4.866687155526705,56.650884014942534,0.4642720672525793,0.0,0.0001673910619559,0.0399781897329534,0.2410355883380546,中等方差
344X139,344,1.0536908075440545,0.02271319125886297,1.0,0.0,,0.07625,0.6213322202307138,0.486857746734465,0.4638899503247994,0.0,0.0002946348951933,0.1147060697438505,0.0258296561090808,中等方差
344X243,344,1.045661514392991,0.019391124090094816,1.5,107.7,0.009494669648003393,0.0,-0.2624949766284766,-0.3957567034921934,0.4635078333970195,0.0,0.0001801676308116,0.0418729536470739,0.0552380952380978,中等方差
360X488,360,1.0438299215754072,0.01862974182854165,1.0594999999999999,21.471,0.04758418101893014,0.0,-5.096839853496636,62.44324772288581,0.4631257164692396,0.0,0.0002139882508456,0.0545990767303263,0.303591862845502,中等方差
360X532,360,1.0421964270087605,0.017949579929342218,1.139000000000003,21.4745,0.047539184692345145,0.0,-5.143379405838699,60.597917889473315,0.46274359954145966,0.0,0.0002191523585166,0.0232609108682002,0.4581896776648094,中等方差
ERROR:#N/A_21,META,1.0415221991191508,0.017668530982953703,1.4000000000000057,107.5,0.009493487900934166,0.07625,-0.2327702963135885,-0.42705673860432114,0.46236148261367976,0.0,0.0001996115363646,0.0343319115628988,0.0681318681318665,中等方差
360X521,360,1.0414316999984357,0.017630792971771548,1.0702500000000015,21.335,0.04783246355654625,0.0,-5.028709018094268,58.93558818807508,0.46197936568589987,0.0,0.0002455478983297,0.0265806191430578,0.4717312616794876,中等方差
340X189,340,1.030704615143927,0.013134220673007582,1.5,107.1,0.009479329935819935,0.0,-0.2096976265777337,-0.5877996487528647,0.46159724875811997,0.0,0.0002690710850165,0.0516720106374855,0.1166666666666617,中等方差
360X414,360,1.0266149567959961,0.011407587225201844,1.0127500000000005,21.907,0.046250974253386784,0.0,-4.927866762647097,64.15957624877493,0.4612151318303401,0.0,0.0002588759694679,0.1230332033865622,0.0731827033634582,中等方差
220X118,220,1.0262447044870384,0.01125092913554428,1.763357,-0.8759775,1.1564650528011806,0.0,0.6137193183855714,-0.859853628891504,0.4608330149025602,0.0,0.0002846162789264,0.0057021999651886,0.3252561224953879,中等方差
344X244,344,1.0219775130092277,0.009441339944047517,1.4000000000000057,107.7,0.009386527712218247,0.07625,-0.26143761231550633,-0.43096876960943886,0.4604508979747803,0.0,0.0002100793983921,0.0193101097563664,0.1344876619560679,中等方差
360X573,360,1.0092111711999372,0.003982049181681627,1.065999999999999,21.5305,0.046659159260430995,0.0,-5.183420345192112,61.629404134481355,0.4600687810470004,0.0,0.000149226461396,0.0254023586800633,0.1679277023350304,中等方差
312X355,312,1.0011514392991079,0.0004997760581377315,2.0,376.0,0.002661105196857287,0.0,0.020038592021096154,-2.0046162690249467,0.4596866641192205,0.0,0.0002051770470235,0.0275953159747445,0.8,中等方差
360X629,360,0.9985833159809131,-0.0006156942772591266,1.0970000000000013,21.6355,0.04618758091739932,0.0,-2.6726227674625025,22.300592332486083,0.4593045471914406,0.0,0.000224156583752,0.0532138921292129,0.1416773564192328,中等方差
360X157,360,0.9973105957446807,-0.001169566852623218,0.9450000000000003,21.025,0.04749842532901906,0.0,-5.591974397260837,67.67253021540161,0.4589224302636607,0.0,0.0002020963430906,0.0275047250666901,0.5385411992117696,中等方差
360X499,360,0.9953194824530653,-0.002037494936876154,1.1472499999999997,21.491,0.04642208349511809,0.0,-5.361638745083717,67.8115475500493,0.4585403133358808,0.0,0.0002333671686172,0.0323327793803977,0.5601624931059646,中等方差
360X141,360,0.992279545926158,-0.0033659607587630926,1.0440000000000005,21.453,0.046433239797970094,0.0,-6.309434917783917,72.69271797119093,0.4581581964081009,0.0,0.0001797946534594,0.0304312404893457,0.403718961092666,中等方差
360X149,360,0.9865490852299754,-0.0058813017810820795,1.015749999999997,21.2975,0.046637012481907075,0.0,-6.074713131397709,70.41344776965339,0.45777607948032095,0.0,0.0002366485163915,0.0220356450151577,0.5521400192261843,中等方差
312X335,312,0.9837172125113176,-0.0071297295123799375,1.0,0.0,,0.1375,1.4064511358027942,0.6297303978071862,0.45739396255254106,0.0,0.0001191597811722,0.0074271989088154,0.0,中等方差
400X98,400,0.9764956195244057,-0.01032970057955309,2.000000000000001,8.9,0.11103122798671972,0.0,-0.6775033290169954,-1.0698147103696496,0.45701184562476116,0.0,0.0001776835630156,0.0449554409539286,0.0377192982456138,中等方差
210X21,210,0.9763204005006233,-0.0104076358838286,0.0,14.0,0.07057780481969134,0.0,-14.062228281866505,196.2368516576524,0.45662972869698126,0.0,0.0,0.053101751908426,0.0,中等方差
400X210,400,0.975939862327916,-0.01057694284950331,1.8999999999999986,58.4,0.016916039144859424,0.0,0.20275506499157261,-1.675997744873906,0.45624761176920137,0.0,0.0002466078926516,0.0394632443907749,0.3519047619047626,中等方差
520X69,520,0.9705622456285375,-0.012976606523821797,2.0,487.0,0.002022938759344357,0.015,-0.35643048314169706,-1.8777295872029738,0.4551012609858617,0.2,0.0002594905490001,0.1495610854314629,0.0,中等方差
520X74,520,0.9705622456285375,-0.012976606523821797,2.0,490.0,0.0020105534200014325,0.015,-0.35643048314169706,-1.8777295872029738,0.4551012609858617,0.4,0.0003160460874178,0.1495610854314629,0.0,中等方差
520X79,520,0.9705622456285375,-0.012976606523821797,2.0,493.0,0.001998318815011566,0.015,0.35643048314169706,-1.8777295872029738,0.4551012609858617,0.2,0.0002724330554184,0.1495610854314629,0.0,中等方差
520X59,520,0.9705622456285375,-0.012976606523821797,2.0,489.0,0.0020146649811875294,0.015,-0.35643048314169706,-1.8777295872029738,0.4551012609858617,0.2,0.0002562095597342,0.1495610854314629,0.0,中等方差
520X89,520,0.9705622456285375,-0.012976606523821797,2.0,485.0,0.002031280774846808,0.015,-0.35643048314169706,-1.8777295872029738,0.4551012609858617,0.4,0.000341810197375,0.1495610854314629,0.0,中等方差
520X73,520,0.9692835351105368,-0.013549164412565795,2.0,489.0,0.00201333738865221,0.015,-0.36983366773981885,-1.80689329139103,0.453954910202522,0.6,0.0003316134098646,0.1512358184625377,0.0,中等方差
520X56,520,0.9671244009571891,-0.01451765913893744,2.0,489.0,0.002011093726764642,0.015,-0.36176233290859433,-1.8711599237794039,0.4535727932747421,0.4,0.0003846511410347,0.1507804077603494,0.0,中等方差
520X86,520,0.9651555415089254,-0.015402691448332529,2.0,485.0,0.002025615052728022,0.015,-0.36436546690326277,-1.8379037564055936,0.4531906763469622,0.6,0.0003545992631706,0.146941507419949,0.0,中等方差
220X122,220,0.9552844696640032,-0.01986728264789237,1.6125264999999998,2.157316,0.45305673846084743,0.0,-0.20955518147245197,0.05128704521577454,0.45280855941918224,0.0,0.0002490808585574,0.007612890564196,0.4848944335323247,中等方差
312X361,312,0.9503817271589547,-0.02210192239478855,2.0,372.0,0.002620632356759136,0.0,0.5076887597994555,-1.323830952123572,0.45242644249140235,0.0,0.0002325070653985,0.0681319158778762,0.0,中等方差
400X208,400,0.9495807259073842,-0.02246810904611212,1.8999999999999986,58.4,0.016686033008101005,0.0,0.20101988159803194,-1.6638563085746216,0.45204432556362245,0.0,0.0001881605129068,0.0424039668251553,0.35,中等方差
400X212,400,0.9482147058823527,-0.0230933134823317,1.8999999999999986,58.4,0.016674026836381174,0.0,0.19929300970806962,-1.6696417608968863,0.45166220863584255,0.0,0.0002729181509053,0.0443339989490174,0.3399999999999998,中等方差
400X209,400,0.9420895494367969,-0.025907813791162547,1.7999999999999972,58.0,0.016734706485043174,0.0,0.21814460847189426,-1.6322703025428043,0.45128009170806266,0.0,0.000287974845144,0.0396650059115459,0.370789473684213,中等方差
340X61,340,0.9339111389236541,-0.029694444659683412,2.0,0.0,,0.0,-0.8275084390342706,-0.9722301233289921,0.45089797478028276,0.0,0.0002545100770813,0.0199218945819248,0.0,中等方差
360X165,360,0.9306639122903614,-0.03120712609683474,0.958000000000002,20.9245,0.046104291006943444,0.0,-6.21727226615614,76.21082380914397,0.45051585785250287,0.0,0.0002445805293997,0.0233262504931046,0.5757948712021044,中等方差
520X186,520,0.9300196834642934,-0.031507859693952055,2.0,21.0,0.04592263244981549,0.01125,0.5546121475436636,-1.6967017978626278,0.45013374092472297,0.0,0.0002358399151879,0.0688334414263018,0.6147197530564916,中等方差
360X348,360,0.928764593828223,-0.03209434903834363,0.8084999999999987,22.180999999999997,0.04344819146917212,0.0,-7.020986719375211,90.32534575290545,0.4497516239969431,0.0,0.0002463079291681,0.0363766504538202,0.2166014091957842,中等方差
520X66,520,0.9263411141712925,-0.03322906005369919,2.0,487.0,0.001976316555669563,0.015,-0.423067491440236,-1.7732796695791995,0.4493695070691632,0.0,0.0002484216137534,0.1402354408393419,0.0,中等方差
312X334,312,0.9193478063117909,-0.036520155876345196,1.0,0.0,,0.00125,1.443071863866305,0.8130667922177763,0.4489873901413833,0.0,0.0001450695894926,0.0126896063040259,0.0,中等方差
340X48,340,0.9076993742177588,-0.042057963963946426,1.8999999999999986,19.4,0.04910992694545085,0.0,-0.9786541574704175,-0.797126368718633,0.4486052732136034,0.0,0.0001957932134042,0.0163857754534534,0.0,中等方差
360X176,360,0.9033013568069455,-0.04416733743355093,0.8672500000000021,21.067999999999998,0.04511209764368746,0.0,-6.595700067493172,81.46372287758896,0.4482231562858235,0.0,0.0002637829417577,0.0339308663155553,0.4069767199870583,中等方差
340X67,340,0.9003191489361758,-0.04560351272466724,2.0,800.0,0.0011860643617497217,0.0,0.6709073925777612,-1.55377397551925,0.44784103935804354,0.0,0.0002702371501559,0.0501841229992483,0.0,中等方差
340X45,340,0.8980973717146548,-0.04667657457339404,2.0,19.3,0.04910259038146976,0.0,-0.9557685070100997,-0.8628053134187983,0.44745892243026364,0.0,0.0001993969368481,0.0163123731246601,0.0,中等方差
360X125,360,0.8951854927643937,-0.04808696453089375,0.8957499999999996,21.740499999999997,0.043519809908438394,0.0,-7.138251148694812,93.54095040156083,0.44707680550248374,0.0,0.0001801661754326,0.0295699586871959,0.3051774045911228,中等方差
360X337,360,0.8934072913892369,-0.04895050743034421,0.7147500000000022,22.1405,0.04269109771385713,0.0,-6.822265200585797,85.65689870343729,0.44669468857470385,0.0,0.0001978824823915,0.0620312850431317,0.1228408463639499,中等方差
360X685,360,0.8926631472449944,-0.04931239429358805,0.8255000000000017,22.112000000000002,0.04272831603280798,0.0,-7.832974365296821,105.63162952429154,0.44631257164692395,0.0,0.0002176099495155,0.0300774683575541,0.2423302488244654,中等方差
360X621,360,0.892347055617961,-0.049466205011993065,0.9345000000000034,21.9625,0.043011552927287304,0.0,-3.249827784745194,28.432707408285502,0.44593045471914405,0.0,0.0002327484255465,0.0380879209381674,0.2388422944077524,中等方差
360X117,360,0.891254897745618,-0.0499980705391791,0.8462499999999977,21.732,0.0434411454721336,0.0,-7.370371806461971,97.37930506777957,0.44554833779136416,0.0,0.0002029982083418,0.0295441673417973,0.2985198885770453,中等方差
360X133,360,0.8871067371323523,-0.05202412249213666,0.9207499999999982,21.6115,0.04358158566899267,0.0,-7.091986621132418,93.26907590660605,0.44516622086358426,0.0,0.0001917464514814,0.0276955596438126,0.3158505514472617,中等方差
360X403,360,0.8867582596980603,-0.05219475760698266,0.8727499999999999,22.0545,0.042697790786682344,0.0,-6.373007299769011,88.550524797795,0.44478410393580436,0.2,0.0003291492620156,0.1252002313814513,0.0830393506545754,中等方差
360X187,360,0.8864440217208994,-0.052348684569906316,0.8867499999999993,21.052,0.04472314089783433,0.0,-6.6941602463850565,83.3861459992125,0.44440198700802447,0.0,0.0002349790675027,0.060280031134658,0.1954303058783699,中等方差
520X88,520,0.8830858687169175,-0.0539970648292622,2.0,484.0,0.001941583649009886,0.015,-0.1029444136407345,-1.635743356600547,0.44401987008024457,0.0,0.0002976954457853,0.1406776745854221,0.5,中等方差
360X392,360,0.8788163238031917,-0.056101884760393864,0.8739999999999988,22.117,0.04238603961363901,0.0,-6.562382759901394,91.21179360008182,0.4436377531524647,0.0,0.0002438094084594,0.1175503567969226,0.0633070069192159,中等方差
360X359,360,0.8675451549421147,-0.06170791131308093,0.7735000000000021,22.104,0.04213812163578678,0.0,-7.722790091994803,103.19281495465624,0.4432556362246848,0.0,0.0001927003488047,0.0491904380766152,0.2254350086026602,中等方差
340X46,340,0.866038157071336,-0.06246297283200804,1.7999999999999972,19.4,0.04796967583640151,0.0,-1.006930678447387,-0.6835183035196462,0.4428735192969048,0.0,0.0001261034268246,0.0169040293692606,0.0,中等方差
360X613,360,0.8612399474280354,-0.0648758342303406,0.8994999999999997,22.122999999999998,0.041948657216417946,0.0,-3.427830198855916,30.86034343341828,0.44249140236912493,0.0,0.0002095069655264,0.0341983761203383,0.2707430830244234,中等方差
340X49,340,0.8390425531914857,-0.0762160127736754,1.0,0.0,,0.0,1.0345405344604377,1.6618170876377807,0.44210928544134503,0.0,0.0001931932742047,0.074204214878988,0.0,中等方差
311X84,311,0.8353973987294501,-0.07810688138021614,2.0,371.9,0.0024576519633475753,0.00625,0.1390021385438537,-1.2017288129889563,0.44172716851356514,1.0,0.0037254624673873,0.1174150473194803,0.0,中等方差
311X80,311,0.8332333064017774,-0.07923337854977971,2.0,371.9,0.0024544666322246682,0.00625,0.1428419710128826,-1.2088915270085097,0.44134505158578524,1.0,0.0026251730876908,0.1161452606265196,0.0,中等方差
311X83,311,0.8292080541165489,-0.08133648824558351,2.0,371.8,0.00244918939596112,0.00625,0.185580243063826,-1.1793703706963368,0.44096293465800535,1.0,0.0022775204653304,0.1272653448399158,0.0,中等方差
360X595,360,0.8287957515894862,-0.08155248378848012,0.9339999999999975,21.5205,0.04230302273789063,0.0,-4.0337955510869214,40.298139857598834,0.44058081773022545,0.0,0.0002377596625181,0.0411184353150628,0.1841383304799192,中等方差
311X81,311,0.8225459182865096,-0.08483984839098431,2.0,371.8,0.0024393307492694047,0.00625,0.1815388612393092,-1.2173393909895953,0.44019870080244555,1.0,0.0024170516608559,0.1234062175126376,0.0099999999999965,中等方差
400X97,400,0.8212033635794758,-0.0855492804643608,1.8000000000000007,8.1,0.11187687859301873,0.0,-0.699011390292216,-1.1245323117195694,0.43981658387466566,0.0,0.0001455511341635,0.0450695263568519,0.0457516339869279,中等方差
360X198,360,0.8207067599734043,-0.08581198937795215,0.9207499999999982,21.045,0.04304721656803477,0.0,-4.717403591031193,48.73494091041327,0.43943446694688576,0.0,0.0003324565131284,0.0881353847989174,0.1070899169532047,中等方差
360X318,360,0.8204107127659573,-0.08596867733248,0.8747499999999988,22.04,0.04109642756859857,0.0,-5.237417330057856,55.8325332102323,0.43905235001910586,0.0,0.0003514018069007,0.1026297560715328,0.0820071833423356,中等方差
210X230,210,0.81539868585732,-0.0886299928168695,1.2,0.3,3.0099809631316057,0.0,1.0356480634110938,-0.03291777312306943,0.43867023309132597,0.0,0.0003748083977723,0.0334860421544105,0.9355555555555556,中等方差
340X65,340,0.804981226533177,-0.09421424796519948,2.0,797.0,0.001125730815735616,0.0,0.7275206742085502,-1.307343611503524,0.43828811616354607,0.0,0.0003032397244712,0.0331001296159554,0.0,中等方差
330X913,330,0.8016818523153961,-0.09599794742230523,0.39999999999997726,162.5,0.005509950039410164,0.0,-3.323764430336339,15.949952513021055,0.4379059992357661,0.0,0.0001944560492025,0.0572962582994471,0.2499999999999822,中等方差
330X910,330,0.7999878627284057,-0.09691660199563769,0.39999999999997726,162.5,0.005504125575588274,0.0,-3.3406546257851244,16.030515504156668,0.4375238823079862,0.0,0.000200247735594,0.0583645217871937,0.2461893764433989,中等方差
330X916,330,0.7990162077596912,-0.09744441108750272,0.39999999999997726,162.5,0.005500781939930256,0.0,-3.347860314791553,16.054217732858753,0.4371417653802063,0.0,0.0001891394556943,0.0594591499803279,0.2399999999999835,中等方差
360X605,360,0.7966800991098243,-0.09871603127768064,0.9690000000000012,21.9695,0.04062766019063129,0.0,-3.515546139733435,32.010894865301516,0.43675964845242643,0.0,0.0002578183132,0.027080720237827,0.3463593562218727,中等方差
311X85,311,0.7915403260301425,-0.10152695455242777,2.0,372.0,0.002391627744250655,0.00625,0.18521933166927151,-1.2211327655219582,0.43637753152464653,1.0,0.0023908042115433,0.1208216270187023,0.0,中等方差
312X333,312,0.776202082176661,-0.11002519659133843,0.0,410.0,0.002148837354493308,0.00125,16.79784840412979,386.87567487593833,0.43599541459686664,0.0,0.000114893991366,0.0137920854630291,0.0,中等方差
520X58,520,0.7761337469926965,-0.11006343263894759,1.0,488.0,0.0018052961737238114,0.015,-0.40631564476909354,-0.7369291426112095,0.43561329766908674,0.0,0.0002407507894651,0.1289810199001983,0.0,中等方差
310X13,310,0.7725458616997886,-0.11207572951873586,1.1818567500000001,-0.193446,4.543623962163067,0.0,0.1721179943388626,1.3530167719088126,0.43523118074130684,0.0,0.0002539120525218,0.0093799863330704,0.285964989952618,中等方差
340X47,340,0.7717195087609539,-0.11254052082023056,1.8000000000000007,19.1,0.045993490754086735,0.0,-0.9690965920164328,-0.720771335374994,0.43484906381352695,0.0,0.0002089133950866,0.0159435040311019,0.0,中等方差
312X471,312,0.7712836534389812,-0.11278587296326247,2.0,4996.0,0.00017578614163013743,0.00125,0.36033486626134276,-0.2623657863319395,0.43446694688574705,0.0,0.0002013154854529,0.0335725471980952,0.0,中等方差
360X370,360,0.7673626471824151,-0.11499934472250228,0.8212499999999991,21.99,0.03983594263281587,0.0,-8.20023115334512,119.01812911630806,0.43408482995796716,0.0,0.0002014873979355,0.0735931217624774,0.2755012756068889,中等方差
