row_index,ID,missing_count,missing_rate,all_missing_operations,partial_missing_operations,Y,Tool,highest_missing_operation,highest_operation_missing_rate
678,NH1810,1,0.00038211692777990065,0,1,3.153575530303333,O,311,0.007633587786259542
679,NH1811,0,0.0,0,0,2.871042633838056,J,210,0.0
680,NH1812,1,0.00038211692777990065,0,1,2.8218975429294444,J,311,0.007633587786259542
681,NH1814,2,0.0007642338555598013,0,2,3.083927734847778,N,300,0.2
682,NH1815,0,0.0,0,0,2.989412714646667,M,210,0.0
683,NH1816,4,0.0015284677111196026,0,1,2.8569499621211114,O,311,0.030534351145038167
684,NH1817,5,0.0019105846388995033,0,1,3.2316994898988884,N,311,0.03816793893129771
685,NH1818,4,0.0015284677111196026,0,1,2.880580770201944,O,311,0.030534351145038167
686,NH1819,4,0.0015284677111196026,0,1,2.922420189394166,N,311,0.030534351145038167
687,NH1820,74,0.028276652655712647,0,3,3.049317465908335,N,300,0.2
688,NH1821,73,0.027894535727932747,0,2,2.910305911616388,N,312,0.16400911161731208
689,NH1822,73,0.027894535727932747,0,2,2.9383589368683327,O,312,0.16400911161731208
690,NH1823,77,0.02942300343905235,0,2,3.1580758712116666,O,312,0.16400911161731208
691,NH1824,72,0.027512418800152847,0,1,2.831751537879583,N,312,0.16400911161731208
692,NH1825,72,0.027512418800152847,0,1,2.9999524747463884,J,312,0.16400911161731208
693,NH1826,72,0.027512418800152847,0,1,2.7532827399000004,J,312,0.16400911161731208
694,NH1827,73,0.027894535727932747,0,2,2.753110962121389,J,312,0.16400911161731208
695,NH1828,1,0.00038211692777990065,0,1,2.8586238282833327,O,311,0.007633587786259542
696,NH1829,2,0.0007642338555598013,0,1,2.8647285833333336,O,311,0.015267175572519083
697,NH1830,1,0.00038211692777990065,0,1,3.099469366161389,O,311,0.007633587786259542
698,NH1831,1,0.00038211692777990065,0,1,2.923653117424166,L,311,0.007633587786259542
699,NH1832,2,0.0007642338555598013,0,2,2.6255228674241664,L,300,0.2
700,NH1833,0,0.0,0,0,2.8878988219712505,L,210,0.0
701,NH1834,2,0.0007642338555598013,0,1,2.9990765151516663,L,311,0.015267175572519083
702,NH1835,2,0.0007642338555598013,0,2,1.6142395746208331,O,300,0.2
703,NH1836,0,0.0,0,0,2.9368110719699994,L,210,0.0
704,NH1837,5,0.0019105846388995033,0,1,2.8521571136358332,M,311,0.03816793893129771
705,NH1838,0,0.0,0,0,2.8414712916666662,O,210,0.0
706,NH1839,0,0.0,0,0,2.7466042613633332,N,210,0.0
707,NH1840,72,0.027512418800152847,0,1,2.874379613635833,J,312,0.16400911161731208
708,NH1841,73,0.027894535727932747,0,2,2.8665584999991673,J,312,0.16400911161731208
709,NH1842,75,0.02865876958349255,0,2,2.87035814015125,J,312,0.16400911161731208
710,NH1843,76,0.02904088651127245,0,2,2.7602009621225,N,312,0.16400911161731208
711,NH1844,73,0.027894535727932747,0,2,2.8990067462116658,O,312,0.16400911161731208
712,NH1845,73,0.027894535727932747,0,2,2.8713014015145832,O,312,0.16400911161731208
713,NH1846,1,0.00038211692777990065,0,1,2.6601665732322215,O,311,0.007633587786259542
714,NH1847,1,0.00038211692777990065,0,1,2.6349156792933326,O,311,0.007633587786259542
715,NH1848,3,0.0011463507833397019,0,1,2.5659426136366656,O,311,0.022900763358778626
716,NH1851,2,0.0007642338555598013,0,1,2.747714659090833,O,311,0.015267175572519083
717,NH1852,3,0.0011463507833397019,0,2,2.7962288712124996,O,311,0.015267175572519083
718,NH1853,4,0.0015284677111196026,0,1,2.638273719695417,O,311,0.030534351145038167
719,NH1854,0,0.0,0,0,3.230940229798056,J,210,0.0
720,NH1855,2,0.0007642338555598013,0,1,3.0071051666666664,J,311,0.015267175572519083
721,NH1856,5,0.0019105846388995033,0,1,2.6143279836063944,J,311,0.03816793893129771
722,NH1857,1,0.00038211692777990065,0,1,2.542369007576389,J,311,0.007633587786259542
723,NH1858,2,0.0007642338555598013,0,1,2.962446318182917,J,311,0.015267175572519083
724,NH1859,1,0.00038211692777990065,0,1,2.93402264015125,J,311,0.007633587786259542
725,NH1860,2,0.0007642338555598013,0,1,3.2950815606061115,J,311,0.015267175572519083
726,NH1861,1,0.00038211692777990065,0,1,2.9741623308077783,J,311,0.007633587786259542
727,NH1862,4,0.0015284677111196026,0,2,3.2410290732322222,O,311,0.022900763358778626
728,NH1863,0,0.0,0,0,2.8970417272727773,N,210,0.0
729,NH1864,4,0.0015284677111196026,0,1,2.9720060656563896,O,311,0.030534351145038167
730,NH1865,87,0.03324417271685136,0,3,2.960540078282778,O,312,0.16400911161731208
731,NH1866,83,0.03171570500573175,0,3,2.380365381313055,N,312,0.16400911161731208
732,NH1867,83,0.03171570500573175,0,3,2.8067165050500003,O,312,0.16400911161731208
733,NH1868,0,0.0,0,0,3.0244165656569444,J,210,0.0
734,NH1869,1,0.00038211692777990065,0,1,3.088743020202778,J,311,0.007633587786259542
735,NH1870,0,0.0,0,0,2.7013262929288895,J,210,0.0
736,NH1871,0,0.0,0,0,2.854200143939445,J,210,0.0
737,NH1872,0,0.0,0,0,2.942174520202223,J,210,0.0
738,NH1873,1,0.00038211692777990065,0,1,3.0056338358586103,J,311,0.007633587786259542
739,NH1874,5,0.0019105846388995033,0,1,2.994959267676389,M,311,0.03816793893129771
740,NH1875,2,0.0007642338555598013,0,2,2.9547060252525004,O,300,0.2
741,NH1876,2,0.0007642338555598013,0,2,2.9141102474752776,N,300,0.2
742,NH1877,2,0.0007642338555598013,0,2,2.7871418661619445,M,300,0.2
743,NH1878,2,0.0007642338555598013,0,1,2.881115969696111,N,311,0.015267175572519083
744,NH1879,0,0.0,0,0,2.7095501969699995,M,210,0.0
745,NH1880,73,0.027894535727932747,0,2,2.8977145909094437,L,312,0.16400911161731208
746,NH1881,77,0.02942300343905235,0,3,3.0694516515147225,O,312,0.16400911161731208
747,NH1882,74,0.028276652655712647,0,3,3.1094892235862153,L,300,0.2
748,NH1883,74,0.028276652655712647,0,3,3.145264628787778,O,312,0.16400911161731208
749,NH1884,74,0.028276652655712647,0,3,3.180182585858889,L,312,0.16400911161731208
750,NH1885,73,0.027894535727932747,0,2,3.093912742424167,O,312,0.16400911161731208
751,NH1886,3,0.0011463507833397019,0,2,2.939886005050278,M,311,0.015267175572519083
752,NH1887,2,0.0007642338555598013,0,1,2.731580166666667,O,311,0.015267175572519083
753,NH1888,2,0.0007642338555598013,0,1,2.8290362626252783,L,311,0.015267175572519083
754,NH1889,0,0.0,0,0,2.7347963308080554,J,210,0.0
755,NH1890,3,0.0011463507833397019,0,1,2.724288702020557,J,311,0.022900763358778626
756,NH1891,1,0.00038211692777990065,0,1,2.8633116767680553,J,300,0.2
757,NH1892,4,0.0015284677111196026,0,3,2.857573138888055,N,300,0.2
758,NH1893,2,0.0007642338555598013,0,2,2.7234406489902776,M,300,0.2
759,NH1894,2,0.0007642338555598013,0,2,3.029373813131944,O,311,0.007633587786259542
760,NH1895,73,0.027894535727932747,0,2,2.993994939392917,M,312,0.16400911161731208
761,NH1896,76,0.02904088651127245,0,2,3.098168814394583,L,312,0.16400911161731208
762,NH1897,72,0.027512418800152847,0,1,3.4524270227275,O,312,0.16400911161731208
763,NH1898,72,0.027512418800152847,0,1,2.9688397462108327,M,312,0.16400911161731208
764,NH1899,72,0.027512418800152847,0,1,3.144453011363333,O,312,0.16400911161731208
765,NH1900,73,0.027894535727932747,0,2,2.9686246174241666,M,312,0.16400911161731208
766,NH1901,75,0.02865876958349255,0,3,3.157630246211667,O,312,0.16400911161731208
767,NH1902,74,0.028276652655712647,0,3,3.051669253787917,L,312,0.16400911161731208
768,NH1903,77,0.02942300343905235,0,2,3.0322009696975005,L,312,0.16400911161731208
769,NH1904,1,0.00038211692777990065,0,1,2.7241102272730555,M,440A,0.005025125628140704
770,NH1905,2,0.0007642338555598013,0,2,2.746016212121389,L,300,0.2
771,NH1906,74,0.028276652655712647,0,3,2.7964260378791668,J,312,0.16400911161731208
772,NH1912,0,0.0,0,0,2.5437110277763884,N,210,0.0
773,NH1913,1,0.00038211692777990065,0,1,2.746056801515166,L,311,0.007633587786259542
774,NH1914,0,0.0,0,0,2.5260578863641667,O,210,0.0
775,NH1915,2,0.0007642338555598013,0,1,2.79499519318125,L,311,0.015267175572519083
776,NH1915,2,0.0007642338555598013,0,1,2.79499519318125,N,311,0.015267175572519083
777,NH1916,0,0.0,0,0,2.4743899356062498,L,210,0.0
778,NH1918,73,0.027894535727932747,0,2,3.1180686818183343,J,312,0.16400911161731208
779,NH1919,73,0.027894535727932747,0,2,3.080316560607499,J,312,0.16400911161731208
780,NH1920,74,0.028276652655712647,0,3,3.074781935605833,J,312,0.16400911161731208
781,NH1921,73,0.027894535727932747,0,2,3.0350634280308326,J,312,0.16400911161731208
782,NH1922,73,0.027894535727932747,0,2,3.0634608787883337,J,312,0.16400911161731208
783,NH1923,73,0.027894535727932747,0,2,3.1264781780304163,J,312,0.16400911161731208
784,NH1924,73,0.027894535727932747,0,2,3.056521689394167,J,312,0.16400911161731208
785,NH1925,74,0.028276652655712647,0,3,3.265213636364166,J,312,0.16400911161731208
786,NH1926,74,0.028276652655712647,0,3,3.3058413598475007,J,300,0.2
787,NH1927,2,0.0007642338555598013,0,2,2.8397461098491656,J,311,0.007633587786259542
788,NH1928,3,0.0011463507833397019,0,2,2.5245502537879165,J,300,0.4
789,NH1929,1,0.00038211692777990065,0,1,2.7255756818183334,J,440A,0.005025125628140704
790,NH1930,2,0.0007642338555598013,0,2,2.7980310681816665,J,300,0.2
791,NH1934,74,0.028276652655712647,0,3,2.8276744242425,L,312,0.16400911161731208
792,NH1935,79,0.030187237294612153,0,3,2.9520165227275004,O,312,0.16400911161731208
793,NH1936,74,0.028276652655712647,0,3,2.8923221287880567,L,312,0.16400911161731208
794,NH1937,3,0.0011463507833397019,0,2,2.6368848844695836,L,311,0.015267175572519083
795,NH1938,2,0.0007642338555598013,0,2,2.5318498636364577,N,311,0.007633587786259542
796,NH1939,2,0.0007642338555598013,0,2,2.74553563447,L,311,0.007633587786259542
797,NH1940,2,0.0007642338555598013,0,2,2.7288744848485424,N,311,0.007633587786259542
798,NH1941,1,0.00038211692777990065,0,1,2.890727479167292,L,440A,0.005025125628140704
799,NH1942,3,0.0011463507833397019,0,2,2.826486689394166,N,311,0.015267175572519083
