ID,Tool,missing_rate,zero_rate,row_index,fold,y_true,y_pred,residual,absolute_residual,squared_error,relative_error
NH1362,M,0.0003714710252600297,0.05200594353640416,332,2,2.5204641931825,2.6326019763946533,-0.11213778321215351,0.11213778321215351,0.012574882423735938,0.04449092493177483
NH1363,L,0.002600297176820208,0.04234769687964339,333,1,2.8111716136362497,2.687418222427368,0.12375339120888151,0.12375339120888151,0.015314901835698473,0.044021998019808724
NH1364,N,0.0018573551263001485,0.0412332838038633,334,2,2.7324893257579177,2.667569398880005,0.06491992687791281,0.06491992687791281,0.004214596905833546,0.0237585289962229
NH1365,N,0.0003714710252600297,0.04011887072808321,335,3,2.4130399090912498,2.581115961074829,-0.16807605198357933,0.16807605198357933,0.02824955925038686,0.06965324168501096
NH1366,L,0.002228826151560178,0.04271916790490342,336,1,2.8110285681816665,2.815850257873535,-0.004821689691868691,0.004821689691868691,2.3248691484672796e-05,0.0017152759479018456
NH1367,L,0.002228826151560178,0.04049034175334324,337,5,2.5282417234850003,2.612774610519409,-0.08453288703440887,0.08453288703440887,0.007145808990372131,0.03343544497709376
NH1368,N,0.0007429420505200594,0.03937592867756315,338,3,2.9217660000004164,2.917811632156372,0.003954367844044349,0.003954367844044349,1.563702504601195e-05,0.0013534170238282024
NH1371,N,0.0018573551263001485,0.03528974739970282,339,5,2.6560071606063334,2.7192533016204834,-0.06324614101415005,0.06324614101415005,0.004000074353181753,0.023812488893925995
NH1376,N,0.002228826151560178,0.03789004457652303,340,3,2.9502337462116666,2.8863301277160645,0.06390361849560211,0.06390361849560211,0.00408367245683146,0.02166052726419991
NH1377,N,0.0033432392273402673,0.03900445765230312,341,3,3.017101999999166,2.8941762447357178,0.12292575526344818,0.12292575526344818,0.015110741307089157,0.0407429895520408
NH1378,N,0.0018573551263001485,0.038261515601783064,342,2,2.6396423143937504,2.760293960571289,-0.12065164617753865,0.12065164617753865,0.014556819725349977,0.045707573908627515
NH1379,L,0.0007429420505200594,0.04234769687964339,343,5,2.427929627272333,2.6895053386688232,-0.2615757113964903,0.2615757113964903,0.06842185279257997,0.10773611741385222
NH1380,N,0.0007429420505200594,0.03900445765230312,344,2,2.5106332075753324,2.4495017528533936,0.061131454721938816,0.061131454721938816,0.0037370547564204554,0.024349018621064422
NH1381,L,0.0007429420505200594,0.03714710252600297,345,5,2.791738484848332,2.711392879486084,0.08034560536224822,0.08034560536224822,0.00645541630102613,0.028779774967562694
NH1382,L,0.0014858841010401188,0.043833580980683504,346,1,2.5365751893945836,2.7513883113861084,-0.2148131219915248,0.2148131219915248,0.046144677379745716,0.08468628207418151
NH1383,L,0.001114413075780089,0.038261515601783064,347,4,2.715058503788333,2.6471617221832275,0.06789678160510526,0.06789678160510526,0.00460997295233136,0.02500748382045675
NH1384,L,0.0007429420505200594,0.03974739970282318,348,4,2.7460927310595826,2.647956609725952,0.09813612133363048,0.09813612133363048,0.009630698310409042,0.03573663781402197
NH1385,N,0.0007429420505200594,0.03974739970282318,349,3,2.677818651515833,2.6965456008911133,-0.01872694937528019,0.01872694937528019,0.00035069863290430707,0.006993359824673874
NH1386,L,0.0003714710252600297,0.0338038632986627,350,2,3.0376429507583333,2.9856221675872803,0.052020783171053075,0.052020783171053075,0.002706161881729719,0.017125377805857402
NH1387,N,0.0003714710252600297,0.03789004457652303,351,2,2.6446771856066666,2.630420446395874,0.014256739210792624,0.014256739210792624,0.0002032546129245519,0.0053907294577870595
NH1388,M,0.001114413075780089,0.04717682020802377,352,1,2.7922012689387503,2.967568874359131,-0.17536760542038055,0.17536760542038055,0.030753797030878285,0.06280621936934039
NH1389,L,0.0007429420505200594,0.046805349182763745,353,3,2.744722598485416,2.7227823734283447,0.021940225057071494,0.021940225057071494,0.00048137347555494785,0.007993603823268145
NH1390,M,0.0003714710252600297,0.041976225854383355,354,3,2.601928625,2.556365489959717,0.04556313504028342,0.04556313504028342,0.0020759992746991027,0.017511293200929333
NH1391,L,0.0007429420505200594,0.04420505200594354,355,2,3.0596034772720824,3.0185413360595703,0.04106214121251206,0.04106214121251206,0.0016860994409562814,0.013420739490435313
NH1392,M,0.0007429420505200594,0.044947994056463596,356,2,2.6571546022733328,2.7447450160980225,-0.08759041382468968,0.08759041382468968,0.00767208059398039,0.032963988527321145
NH1393,L,0.0003714710252600297,0.0412332838038633,357,1,2.7594724431812505,2.6402204036712646,0.11925203950998586,0.11925203950998586,0.01422104892729123,0.04321552106984016
NH1394,M,0.0014858841010401188,0.050148588410104014,358,4,2.61070518939375,2.6503641605377197,-0.03965897114396988,0.03965897114396988,0.0015728339921982355,0.015190903708727133
NH1396,N,0.10772659732540862,0.03603268945022288,359,3,2.5963870378785012,2.631349802017212,-0.03496276413871069,0.03496276413871069,0.001222394876219114,0.013465929242685318
NH1397,L,0.10921248142644874,0.02637444279346211,360,1,2.622993156565277,2.616443634033203,0.006549522532073748,0.006549522532073748,4.2896245398141725e-05,0.0024969651619860247
NH1398,N,0.10884101040118871,0.030832095096582468,361,1,2.8257200202024997,2.8140671253204346,0.011652894882065112,0.011652894882065112,0.00013578995913245928,0.004123867474041503
NH1400,N,0.0018573551263001485,0.04234769687964339,362,3,2.8297341931820834,2.7403781414031982,0.08935605177888517,0.08935605177888517,0.007984503989510807,0.03157754251058161
NH1401,M,0.002228826151560178,0.048291233283803865,363,2,2.51667469696875,2.5937137603759766,-0.07703906340722666,0.07703906340722666,0.00593501729066269,0.03061145069721844
NH1402,N,0.0003714710252600297,0.037518573551263,364,4,2.7964503750012497,2.5865869522094727,0.20986342279177705,0.20986342279177705,0.04404265622588017,0.07504636043885035
NH1403,L,0.0003714710252600297,0.043833580980683504,365,1,2.6668114507575003,2.700735092163086,-0.03392364140558568,0.03392364140558568,0.0011508134462147673,0.01272067487033515
NH1404,N,0.0003714710252600297,0.03789004457652303,366,5,2.76952707197,2.8113725185394287,-0.0418454465694289,0.0418454465694289,0.001751041398594929,0.015109239044068485
NH1405,M,0.0003714710252600297,0.04791976225854384,367,1,2.5459914393941667,2.599623441696167,-0.05363200230200027,0.05363200230200027,0.0028763916709217624,0.021065272047710124
NH1406,N,0.0007429420505200594,0.03789004457652303,368,1,2.6985776186861115,2.603727340698242,0.09485027798786927,0.09485027798786927,0.008996575234376077,0.035148248963101904
NH1407,M,0.0,0.046805349182763745,369,3,2.3724959797983334,2.598360776901245,-0.22586479710291174,0.22586479710291174,0.05101490657033949,0.09520134028720903
NH1408,N,0.0007429420505200594,0.04049034175334324,370,3,2.9403473358586107,2.89756178855896,0.042785547299650784,0.042785547299650784,0.0018306030577306545,0.014551188146329122
NH1409,L,0.0007429420505200594,0.04271916790490342,371,3,2.9119232272733337,2.8144962787628174,0.09742694851051636,0.09742694851051636,0.009492010296070807,0.03345793858779427
NH1410,M,0.0014858841010401188,0.04717682020802377,372,5,2.5341386022729164,2.6317930221557617,-0.09765441988284529,0.09765441988284529,0.00953638572265505,0.038535548053772066
NH1411,M,0.001114413075780089,0.046805349182763745,373,4,2.836565439392917,2.7222843170166016,0.11428112237631538,0.11428112237631538,0.013060174931590372,0.04028855488020526
NH1412,L,0.0003714710252600297,0.04049034175334324,374,4,2.7662135151520832,2.761186122894287,0.005027392257796137,0.005027392257796137,2.5274672913748542e-05,0.0018174274076301444
NH1413,M,0.001114413075780089,0.04717682020802377,375,2,2.5141197272720834,2.615873098373413,-0.10175337110132965,0.10175337110132965,0.010353748530484907,0.040472762692051856
NH1414,M,0.0,0.04234769687964339,376,4,2.5805085795449996,2.6254422664642334,-0.04493368691923383,0.04493368691923383,0.0020190362201557253,0.01741272525710386
NH1415,M,0.0,0.04234769687964339,377,1,2.6120531174233337,2.6011950969696045,0.010858020453729189,0.010858020453729189,0.00011789660817360143,0.004156891137204726
NH1416,M,0.001114413075780089,0.046433878157503716,378,5,2.6666781780308337,2.619415521621704,0.04726265640912963,0.04726265640912963,0.0022337586908474424,0.01772341964564028
NH1420,N,0.0,0.03863298662704309,379,5,2.88418860984875,2.769566297531128,0.11462231231762221,0.11462231231762221,0.013138274481038529,0.039741614652445835
NH1421,M,0.0014858841010401188,0.05163447251114413,380,2,2.6350029640147916,2.649251699447632,-0.01424873543284022,0.01424873543284022,0.00020302646143507638,0.0054074836451511584
NH1422,M,0.0,0.043462109955423475,381,2,2.732614287878125,2.820002794265747,-0.08738850638762186,0.08738850638762186,0.007636751048659426,0.03197981755977974
NH1423,L,0.001114413075780089,0.045319465081723624,382,2,2.795841687499792,2.82407808303833,-0.028236395538538073,0.028236395538538073,0.0007972940330087727,0.010099425752456906
NH1424,M,0.0007429420505200594,0.044947994056463596,383,1,2.603203013257291,2.624457597732544,-0.02125458447525297,0.02125458447525297,0.00045175736121566453,0.008164781758088753
NH1425,L,0.001114413075780089,0.03677563150074294,384,4,3.090623825757918,3.0992019176483154,-0.008578091890397488,0.008578091890397488,7.358366048010315e-05,0.002775521180838336
NH1426,L,0.0007429420505200594,0.041604754829123326,385,5,2.9159720511366674,2.7327449321746826,0.18322711896198474,0.18322711896198474,0.03357217712310931,0.06283569106586553
NH1427,L,0.02786032689450223,0.04234769687964339,386,4,2.572204270201666,2.644515037536621,-0.072310767334955,0.072310767334955,0.005228847072569996,0.028112373567149695
NH1428,L,0.02711738484398217,0.03714710252600297,387,5,2.4962147626258337,2.6302247047424316,-0.1340099421165979,0.1340099421165979,0.017958664586093916,0.053685261429820094
NH1429,L,0.02786032689450223,0.038261515601783064,388,1,2.7701933131311107,2.7011895179748535,0.06900379515625721,0.06900379515625721,0.004761523745966706,0.024909379005842114
NH1430,N,0.0,0.03417533432392273,389,5,2.598982184847709,2.7891786098480225,-0.19019642500031342,0.19019642500031342,0.03617468008289985,0.07318111917392195
NH1431,L,0.0007429420505200594,0.05089153046062407,390,3,2.8693135707070834,2.8714489936828613,-0.0021354229757779564,0.0021354229757779564,4.560031285480382e-06,0.0007442278172653612
NH1432,M,0.0007429420505200594,0.045319465081723624,391,5,2.4809344823230552,2.5019168853759766,-0.020982403052921317,0.020982403052921317,0.0004402612378752418,0.008457459559055228
NH1433,L,0.0003714710252600297,0.04049034175334324,392,5,2.8484010959591677,2.7948455810546875,0.053555514904480184,0.053555514904480184,0.0028681931766839992,0.018801956992797447
NH1434,N,0.0007429420505200594,0.048662704309063894,393,1,2.8610414507566673,2.7198734283447266,0.1411680224119407,0.1411680224119407,0.019928410551698195,0.04934148101019518
NH1435,M,0.0,0.0475482912332838,394,2,2.5875511931825,2.5688343048095703,0.01871688837292984,0.01871688837292984,0.00035032191036471624,0.007233436935368298
NH1436,N,0.001114413075780089,0.041976225854383355,395,1,2.9314942272737503,2.827119827270508,0.1043744000032425,0.1043744000032425,0.010894015376036867,0.035604504703484835
NH1437,M,0.0,0.04791976225854384,396,3,2.4572546287883332,2.5837624073028564,-0.12650777851452322,0.12650777851452322,0.01600421802467966,0.051483381914251364
NH1438,N,0.0014858841010401188,0.041604754829123326,397,5,2.8197956249991667,2.818087100982666,0.0017085240165006788,0.0017085240165006788,2.9190543149596115e-06,0.0006059034922080843
NH1439,M,0.0,0.04940564635958395,398,1,2.6040388181808334,2.6896214485168457,-0.08558263033601232,0.08558263033601232,0.007324386615230536,0.03286534353422849
NH1440,M,0.001114413075780089,0.04606240713224369,399,3,2.4855075101008333,2.623460054397583,-0.13795254429674975,0.13795254429674975,0.0190309044779467,0.055502767034929505
NH1441,N,0.0003714710252600297,0.03974739970282318,400,4,2.6845978813138895,2.7781667709350586,-0.09356888962116905,0.09356888962116905,0.008755137104938518,0.034853968362420044
NH1442,M,0.0003714710252600297,0.037518573551263,401,5,2.690955692424499,2.9146249294281006,-0.22366923700360175,0.22366923700360175,0.05002792758177337,0.08311888509840049
NH1443,M,0.0007429420505200594,0.043462109955423475,402,4,2.6812744053033337,2.704564094543457,-0.023289689240123312,0.023289689240123312,0.0005424096249015156,0.008686052122844866
NH1444,M,0.0003714710252600297,0.043462109955423475,403,4,2.7301533333329164,2.6815197467803955,0.048633586552520924,0.048633586552520924,0.002365225740961544,0.017813500054640594
NH1445,L,0.0003714710252600297,0.0412332838038633,404,2,2.918158560606666,2.848566770553589,0.06959179005307714,0.06959179005307714,0.004843017242791566,0.023847843976848748
NH1446,N,0.0,0.044947994056463596,405,2,2.772907863636667,2.875582695007324,-0.10267483137065714,0.10267483137065714,0.01054212099699288,0.037027855384982794
NH1447,M,0.0014858841010401188,0.043833580980683504,406,5,2.79463993939375,2.8185882568359375,-0.023948317442187506,0.023948317442187506,0.0005735219083117824,0.008569374932562554
NH1448,N,0.0,0.043833580980683504,407,3,2.7518247045458337,2.8280222415924072,-0.0761975370465735,0.0761975370465735,0.005806064651963942,0.027689822291613448
NH1449,L,0.0018573551263001485,0.04086181277860327,408,3,2.8542932992424994,2.8296663761138916,0.024626923128607814,0.024626923128607814,0.0006064853427823585,0.008628028218100403
NH1450,J,0.0014858841010401188,0.04049034175334324,409,1,2.755381289925676,2.8643884658813477,-0.10900717595567144,0.10900717595567144,0.011882564409830714,0.039561557724946385
NH1451,J,0.001114413075780089,0.04791976225854384,410,4,3.0433975808080547,2.8346455097198486,0.20875207108820604,0.20875207108820604,0.04357742718361542,0.06859178452547482
NH1452,J,0.0,0.041604754829123326,411,2,3.246185393939722,3.0931451320648193,0.1530402618749025,0.1530402618749025,0.023421321754738735,0.04714464619321035
NH1454,L,0.0018573551263001485,0.03863298662704309,412,2,2.8213227462112505,2.9579038619995117,-0.13658111578826126,0.13658111578826126,0.01865440118996643,0.048410312493183345
NH1455,N,0.002228826151560178,0.0412332838038633,413,5,2.7748878939404165,2.785891532897949,-0.011003638957532758,0.011003638957532758,0.00012108007030773259,0.003965435497973694
NH1456,L,0.0003714710252600297,0.0412332838038633,414,4,2.539858378787917,2.664111852645874,-0.12425347385795682,0.12425347385795682,0.015438925765769959,0.048921418176553884
NH1457,N,0.0007429420505200594,0.03789004457652303,415,4,2.965334935605833,2.9634199142456055,0.0019150213602276978,0.0019150213602276978,3.6673068101283415e-06,0.000645802717673713
NH1458,N,0.0014858841010401188,0.041976225854383355,416,3,2.8149711704537497,2.793942928314209,0.021028242139540687,0.021028242139540687,0.0004421869674791547,0.0074701447603613075
NH1460,N,0.0014858841010401188,0.04049034175334324,417,3,2.915021795454443,2.816506862640381,0.0985149328140622,0.0985149328140622,0.009705191987359191,0.0337956076238086
NH1461,L,0.0,0.03268945022288262,418,5,2.707362411616389,2.679504871368408,0.027857540247980594,0.027857540247980594,0.0007760425486678588,0.010289549758260252
NH1462,N,0.0007429420505200594,0.03231797919762259,419,4,2.6863496919191663,2.703634738922119,-0.017285047002952858,0.017285047002952858,0.0002987728498942896,0.006434399458470256
NH1463,L,0.12741456166419018,0.028603268945022287,420,3,2.520522416666666,2.770944118499756,-0.25042170183308965,0.25042170183308965,0.06271102874898085,0.09935309449227883
NH1464,N,0.0003714710252600297,0.03974739970282318,421,4,2.8710665303020826,2.807103157043457,0.06396337325862556,0.06396337325862556,0.0040913131186222544,0.022278610608118962
NH1465,N,0.0003714710252600297,0.04011887072808321,422,1,3.1901213409087497,3.0731046199798584,0.11701672092889126,0.11701672092889126,0.013692912976950017,0.036680962391079694
NH1466,N,0.001114413075780089,0.03714710252600297,423,1,2.797970242424584,2.7955551147460938,0.002415127678490059,0.002415127678490059,5.832841703408781e-06,0.000863171323936728
NH1467,N,0.0007429420505200594,0.044947994056463596,424,2,2.779368295454374,2.7222647666931152,0.057103528761258904,0.057103528761258904,0.003260812996987923,0.020545506277318677
NH1468,L,0.001114413075780089,0.041976225854383355,425,1,2.851153931818126,2.786740303039551,0.06441362877857504,0.06441362877857504,0.00414911557242407,0.02259212596686322
NH1469,N,0.0,0.044947994056463596,426,2,3.3536392916670836,3.2806248664855957,0.07301442518148793,0.07301442518148793,0.005331106284583099,0.021771698990671984
NH1469,N,0.0003714710252600297,0.044947994056463596,427,5,3.3536392916670836,3.323904037475586,0.029735254191497695,0.029735254191497695,0.0008841853418329813,0.008866563039553226
NH1470,L,0.0007429420505200594,0.037518573551263,428,1,2.9344255719695838,2.9080862998962402,0.026339272073343523,0.026339272073343523,0.0006937572533536139,0.008975955064232776
NH1470,L,0.001114413075780089,0.037518573551263,429,3,2.9344255719695838,2.9135425090789795,0.020883062890604265,0.020883062890604265,0.00043610231569293296,0.007116576099280806
NH1471,N,0.0003714710252600297,0.03937592867756315,430,3,2.700038464015417,2.671384334564209,0.028654129451207933,0.028654129451207933,0.0008210591346065818,0.010612489352682684
NH1472,L,0.0007429420505200594,0.0412332838038633,431,2,2.871240454544792,3.0063140392303467,-0.13507358468555486,0.13507358468555486,0.01824487327980576,0.047043633866228195
NH1473,N,0.001114413075780089,0.041604754829123326,432,1,2.8334246988633334,2.8195137977600098,0.013910901103323603,0.013910901103323603,0.00019351316950644984,0.004909571483900468
NH1474,N,0.001114413075780089,0.03974739970282318,433,2,2.944900195834292,2.9684219360351562,-0.023521740200864283,0.023521740200864283,0.0005532722620769549,0.007987279240949819
NH1475,N,0.0018573551263001485,0.0412332838038633,434,3,2.9112718484852085,2.796651840209961,0.11462000827524754,0.11462000827524754,0.013137746297017815,0.03937111140440121
NH1476,L,0.0007429420505200594,0.037518573551263,435,5,2.697709937500001,2.6919403076171875,0.005769629882813376,0.005769629882813376,3.3288628984653096e-05,0.0021387139523821527
NH1477,N,0.0003714710252600297,0.037518573551263,436,2,2.8579737840900004,2.8134894371032715,0.04448434698672887,0.04448434698672887,0.0019788571268356944,0.01556499476459594
NH1478,N,0.0014858841010401188,0.038261515601783064,437,4,2.9087390106059994,3.039803981781006,-0.13106497117500648,0.13106497117500648,0.01717802666910528,0.045059034412185256
NH1479,N,0.0,0.04049034175334324,438,4,2.7656549090905553,2.707625389099121,0.05802951999143424,0.05802951999143424,0.0033674251904362664,0.020982198393831936
NH1480,N,0.001114413075780089,0.04977711738484398,439,3,2.856577093434167,2.929446220397949,-0.072869126963782,0.072869126963782,0.0053099096644637815,0.02550924570922519
NH1481,N,0.001114413075780089,0.036404160475482915,440,2,2.5367798143945834,2.680753707885742,-0.14397389349115874,0.14397389349115874,0.020728482007003522,0.05675458810975369
NH1482,N,0.0014858841010401188,0.03566121842496285,441,4,3.0714249128787503,3.0860085487365723,-0.014583635857821964,0.014583635857821964,0.00021268243483355058,0.004748166167652925
NH1483,J,0.002228826151560178,0.04791976225854384,442,2,3.305119875,3.0547144412994385,0.25040543370056145,0.25040543370056145,0.06270288122676627,0.07576289005265979
NH1484,J,0.0029717682020802376,0.03789004457652303,443,2,3.04554245454625,2.9089272022247314,0.13661525232151872,0.13661525232151872,0.018663727166872226,0.04485744472796322
NH1485,J,0.0003714710252600297,0.03714710252600297,444,2,2.8668407803025,2.7780070304870605,0.08883374981543923,0.08883374981543923,0.00789143510627205,0.030986635332442423
NH1486,J,0.0007429420505200594,0.04086181277860327,445,3,2.9221965719687497,2.980489730834961,-0.058293158866211225,0.058293158866211225,0.0033980923706013405,0.019948404369976337
NH1487,J,0.0,0.043462109955423475,446,1,2.7554371666662503,2.899893045425415,-0.14445587875916477,0.14445587875916477,0.020867500908082513,0.052425756793389955
NH1488,J,0.0003714710252600297,0.04977711738484398,447,2,3.213455666666251,3.0044331550598145,0.20902251160643637,0.20902251160643637,0.04369041035826283,0.06504602312538466
NH1489,J,0.0014858841010401188,0.034918276374442794,448,2,2.961716594697083,2.869887351989746,0.09182924270733706,0.09182924270733706,0.008432609816203016,0.03100541181817503
NH1490,J,0.0007429420505200594,0.038261515601783064,449,3,3.205263837121666,3.2849791049957275,-0.07971526787406136,0.07971526787406136,0.006354523932233359,0.024870111143680755
NH1491,N,0.0003714710252600297,0.03417533432392273,450,2,2.4046029571968743,2.5450003147125244,-0.14039735751565008,0.14039735751565008,0.019711417997377266,0.058386918761531244
NH1492,N,0.0003714710252600297,0.03194650817236255,451,3,2.7699136931808335,2.8030433654785156,-0.033129672297682156,0.033129672297682156,0.0010975751865518084,0.01196054316754747
NH1493,L,0.0003714710252600297,0.04903417533432392,452,4,2.756723655304167,2.729893207550049,0.026830447754118136,0.026830447754118136,0.0007198729266864629,0.00973273026568491
NH1494,N,0.001114413075780089,0.04271916790490342,453,3,2.8766519621216666,2.6964659690856934,0.18018599303597327,0.18018599303597327,0.03246699208635981,0.0626373977139087
NH1495,N,0.0014858841010401188,0.030089153046062408,454,5,2.5458145189391668,2.6839089393615723,-0.1380944204224055,0.1380944204224055,0.019070068951800082,0.05424370840649254
NH1496,N,0.0007429420505200594,0.030832095096582468,455,5,2.794155,2.955261707305908,-0.16110670730590826,0.16110670730590826,0.025955371138951595,0.05765847181199704
NH1497,N,0.0,0.04011887072808321,456,1,2.7536738371212492,2.663440704345703,0.09023313277554612,0.09023313277554612,0.008142018250489335,0.032768271811684506
NH1498,L,0.0003714710252600297,0.031203566121842496,457,3,2.580586496212916,2.641191005706787,-0.060604509493871195,0.060604509493871195,0.0036729065709927237,0.023484781301764755
NH1499,N,0.001114413075780089,0.04791976225854384,458,5,3.0142012803036105,2.929110050201416,0.08509123010219444,0.08509123010219444,0.007240517440304601,0.028230108804676524
NH1500,L,0.0,0.0412332838038633,459,5,2.7833541388886114,2.7696728706359863,0.013681268252625056,0.013681268252625056,0.00018717710100028625,0.004915388976726852
NH1501,N,0.0003714710252600297,0.03603268945022288,460,5,3.142547452020001,2.9966256618499756,0.14592179017002538,0.14592179017002538,0.021293168846424914,0.04643423604508557
NH1502,N,0.0003714710252600297,0.03417533432392273,461,5,2.919967611743666,3.0366933345794678,-0.11672572283580163,0.11672572283580163,0.013624894371540382,0.03997500601250114
NH1503,N,0.0007429420505200594,0.03268945022288262,462,2,2.989936401514583,2.845294713973999,0.14464168754058404,0.14464168754058404,0.020921217774587945,0.0483761753150555
NH1504,L,0.0007429420505200594,0.04940564635958395,463,4,2.7883351439399995,2.9249815940856934,-0.13664645014569388,0.13664645014569388,0.018672252337419603,0.04900646554006396
NH1505,J,0.002228826151560178,0.044947994056463596,464,1,3.096972156565,3.0816192626953125,0.015352893869687634,0.015352893869687634,0.00023571135017389213,0.004957388408267547
NH1506,J,0.0018573551263001485,0.044947994056463596,465,3,2.8570248535352776,2.8403022289276123,0.01672262460766527,0.01672262460766527,0.00027964617376889206,0.005853160355593991
NH1507,J,0.002228826151560178,0.04234769687964339,466,5,2.773399805556389,2.779698133468628,-0.0062983279122388325,0.0062983279122388325,3.9668934490086774e-05,0.0022709772675465426
NH1508,N,0.0003714710252600297,0.0412332838038633,467,2,2.7506098939383334,2.8283679485321045,-0.07775805459377105,0.07775805459377105,0.0060463150542078795,0.028269386642250642
NH1509,L,0.002600297176820208,0.04234769687964339,468,4,2.7863670681812502,2.862262487411499,-0.07589541923024878,0.07589541923024878,0.005760114660135217,0.027238126697987742
NH1510,N,0.0018573551263001485,0.041604754829123326,469,4,2.82887276894,2.7343499660491943,0.09452280289080583,0.09452280289080583,0.008934560266334131,0.03341359283761313
NH1511,N,0.0003714710252600297,0.04309063893016345,470,4,2.811349795454166,2.946457862854004,-0.13510806739983794,0.13510806739983794,0.018254189876519153,0.04805807787357302
NH1512,L,0.002600297176820208,0.03974739970282318,471,5,2.5712548257574994,2.6301493644714355,-0.05889453871393613,0.05889453871393613,0.0034685666903273215,0.022904979360247855
NH1513,L,0.001114413075780089,0.03566121842496285,472,4,2.8397837083341666,2.794825315475464,0.044958392858702734,0.044958392858702734,0.002021257088437453,0.01583162574203926
NH1514,L,0.0014858841010401188,0.046805349182763745,473,2,2.848514276515833,2.905782699584961,-0.05726842306912783,0.05726842306912783,0.0032796722808246122,0.020104664224872948
NH1515,L,0.0003714710252600297,0.04309063893016345,474,5,2.855452022727083,2.6732277870178223,0.18222423570926072,0.18222423570926072,0.03320567207982421,0.0638162484464245
NH1516,N,0.0007429420505200594,0.04271916790490342,475,5,2.918081704544584,2.818295955657959,0.09978574888662495,0.09978574888662495,0.009957195680864572,0.034195666533663426
NH1517,L,0.001114413075780089,0.04234769687964339,476,5,2.7876860757570836,2.7668118476867676,0.020874228070316025,0.020874228070316025,0.0004357333975315695,0.007488012460168954
NH1518,L,0.0014858841010401188,0.04606240713224369,477,3,2.7509270113641673,2.8293936252593994,-0.07846661389523213,0.07846661389523213,0.006157009496183436,0.02852369894622995
NH1519,J,0.02786032689450223,0.03789004457652303,478,3,2.9073547348479165,2.9097630977630615,-0.0024083629151450126,0.0024083629151450126,5.800211931045783e-06,0.0008283691309757443
NH1520,J,0.02711738484398217,0.03528974739970282,479,2,2.7224765946977083,2.676133394241333,0.0463432004563753,0.0463432004563753,0.002147692228539784,0.017022442193485237
NH1521,J,0.02674591381872214,0.03677563150074294,480,4,2.683536670454166,2.8528454303741455,-0.1693087599199794,0.1693087599199794,0.028665456185641223,0.0630916513211881
NH1522,J,0.029717682020802376,0.03937592867756315,481,1,2.93052868939375,2.857607126235962,0.07292156315778797,0.07292156315778797,0.00531755437337526,0.024883415549447722
NH1528,N,0.0003714710252600297,0.0338038632986627,482,3,2.695868310606111,2.7519350051879883,-0.0560666945818773,0.0560666945818773,0.003143474241337509,0.020797267567291167
NH1529,L,0.0014858841010401188,0.041976225854383355,483,1,2.8512445277777783,2.850790023803711,0.0004545039740673218,0.0004545039740673218,2.065738624429887e-07,0.0001594054700111592
NH1530,N,0.0,0.03566121842496285,484,5,3.0451293030302775,2.8686788082122803,0.17645049481799724,0.17645049481799724,0.03113477712151607,0.0579451567597965
NH1543,N,0.0014858841010401188,0.04420505200594354,485,3,2.9225200530312496,2.9188318252563477,0.0036882277749019643,0.0036882277749019643,1.3603024119558295e-05,0.0012620025553204527
NH1543,N,0.0014858841010401188,0.04420505200594354,486,1,2.9225200530312496,2.8983054161071777,0.024214636924071886,0.024214636924071886,0.0005863486413646256,0.008285533198976028
NH1544,N,0.002228826151560178,0.04309063893016345,487,3,2.946005458334166,2.9182820320129395,0.027723426321226707,0.027723426321226707,0.0007685883669884858,0.009410514241509127
NH1544,N,0.0033432392273402673,0.04309063893016345,488,4,2.946005458334166,2.917848825454712,0.028156632879454246,0.028156632879454246,0.000792795975108364,0.00955756303838147
NH1545,N,0.0014858841010401188,0.04420505200594354,489,5,2.5472088636362504,2.584613084793091,-0.03740422115684039,0.03740422115684039,0.0013990757603498261,0.014684395021863094
NH1545,N,0.0014858841010401188,0.04420505200594354,490,1,2.5472088636362504,2.587340831756592,-0.040131968120341366,0.040131968120341366,0.0016105748652120958,0.015755271855891508
NH1546,N,0.0003714710252600297,0.044947994056463596,491,5,2.8856455378787507,2.7740530967712402,0.11159244110751043,0.11159244110751043,0.012452872912333183,0.03867156920094344
NH1546,N,0.0007429420505200594,0.044947994056463596,492,5,2.8856455378787507,2.7737083435058594,0.11193719437289129,0.11193719437289129,0.012529935484074446,0.0387910410005305
NH1547,N,0.0007429420505200594,0.04011887072808321,493,2,2.8696522222222227,2.9769270420074463,-0.10727481978522357,0.10727481978522357,0.011507886959952196,0.03738251588623304
NH1548,L,0.0003714710252600297,0.038261515601783064,494,2,2.752624828283055,2.8077032566070557,-0.05507842832400067,0.05507842832400067,0.0030336332666420795,0.020009420738363294
NH1549,N,0.0029717682020802376,0.03603268945022288,495,2,2.7769003611119447,2.7325870990753174,0.04431326203662733,0.04431326203662733,0.001963665192326797,0.015957814928176668
NH1550,J,0.001114413075780089,0.04569093610698365,496,4,3.04824503409125,2.958857774734497,0.08938725935675285,0.08938725935675285,0.0079900821353114,0.029324171238540822
NH1551,J,0.0,0.03900445765230312,497,2,2.9346339166674995,3.0443379878997803,-0.10970407123228076,0.10970407123228076,0.012034983244937332,0.03738254049650619
NH1552,J,0.0007429420505200594,0.031575037147102525,498,5,2.9805125303024997,2.8820528984069824,0.09845963189551732,0.09845963189551732,0.009694299113000772,0.03303446333288569
